　　,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
表4—1    全国分年龄、性别、受教育程度的6岁及6岁以上人口,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,单位:人
年   龄   别,合      计,,,未上过学,,,扫   盲   班,,,小      学,,,初      中,,,高      中,,,中      专,,,大学专科,,,大学本科,,,研   究   生,,
,合计,男,女 ,合计,男,女 ,合计,男,女 ,合计,男,女 ,合计,男,女 ,合计,男,女 ,合计,男,女 ,合计,男,女 ,合计,男,女 ,合计,男,女 
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
总      计,1156700293,593469678,563230615,89629436,25386944,64242492,20767295,6327997,14439298,441613351,217034413,224578938,422386607,238026237,184360370,99073845,59601039,39472806,39209614,19946276,19263338,28985486,17320758,11664728,14150726,9208762,4941964,883933,617252,266681
50-54岁,14481727,7387751,7093976,647656,149733,497923,4.47,2.03,7.02,,,,,,,,,,,,,,,,,,,,,
50岁,3443619,1766050,1677569,140691,35245,105446,4.09,2.00,6.29,,,,,,,,,,,,,,,,,,,,,
51岁,3207847,1643531,1564316,137030,33281,103749,4.27,2.02,6.63,,,,,,,,,,,,,,,,,,,,,
52岁,2722070,1376879,1345191,123462,28264,95198,4.54,2.05,7.08,,,,,,,,,,,,,,,,,,,,,
53岁,2662064,1357277,1304787,124323,27359,96964,4.67,2.02,7.43,,,,,,,,,,,,,,,,,,,,,
54岁,2446127,1244014,1202113,122150,25584,96566,4.99,2.06,8.03,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55-59岁,10342367,5148740,5193627,761516,152048,609468,7.36,2.95,11.73,,,,,,,,,,,,,,,,,,,,,
55岁,2201109,1105638,1095471,128222,26392,101830,5.83,2.39,9.30,,,,,,,,,,,,,,,,,,,,,
56岁,2112837,1056405,1056432,141285,28593,112692,6.69,2.71,10.67,,,,,,,,,,,,,,,,,,,,,
57岁,1947304,968007,979297,140748,28106,112642,7.23,2.90,11.50,,,,,,,,,,,,,,,,,,,,,
58岁,2029910,1001929,1027981,162251,32277,129974,7.99,3.22,12.64,,,,,,,,,,,,,,,,,,,,,
59岁,2051207,1016761,1034446,189010,36680,152330,9.21,3.61,14.73,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60-64岁,9911383,4915764,4995619,1363310,273978,1089332,13.75,5.57,21.81,,,,,,,,,,,,,,,,,,,,,
60岁,2107268,1045466,1061802,231176,47342,183834,10.97,4.53,17.31,,,,,,,,,,,,,,,,,,,,,
61岁,1841171,900480,940691,217269,43027,174242,11.80,4.78,18.52,,,,,,,,,,,,,,,,,,,,,
62岁,2050846,1017394,1033452,278167,56811,221356,13.56,5.58,21.42,,,,,,,,,,,,,,,,,,,,,
63岁,1937312,969932,967380,295407,59494,235913,15.25,6.13,24.39,,,,,,,,,,,,,,,,,,,,,
64岁,1974786,982492,992294,341291,67304,273987,17.28,6.85,27.61,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65岁及以上,19508687,9349463,10159224,6502373,1358332,5144041,33.33,14.53,50.63,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
　　,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
表4—2b    全国分年龄、性别的15岁及15岁以上文盲人口（镇）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,单位:人，%,,,,,,,,,,,,,,,,,,,,,
年   龄   别,15岁及15岁以上人口,,,文盲人口,,,文盲人口占15岁及以上人口比例,,,,,,,,,,,,,,,,,,,,,,,
,合计,男,女,小计,男,女,小计,男,女,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
总      计,130157088,66067649,64089439,8393894,2036457,6357437,6.45,3.08,9.92,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-19岁,14627068,7482768,7144300,49765,23029,26736,0.34,0.31,0.37,,,,,,,,,,,,,,,,,,,,,
15岁,2706430,1421531,1284899,9014,4184,4830,0.33,0.29,0.38,,,,,,,,,,,,,,,,,,,,,
16岁,2911685,1523226,1388459,9235,4303,4932,0.32,0.28,0.36,,,,,,,,,,,,,,,,,,,,,
17岁,3027791,1556737,1471054,9144,4177,4967,0.30,0.27,0.34,,,,,,,,,,,,,,,,,,,,,
18岁,3371518,1698079,1673439,11636,5377,6259,0.35,0.32,0.37,,,,,,,,,,,,,,,,,,,,,
19岁,2609644,1283195,1326449,10736,4988,5748,0.41,0.39,0.43,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-24岁,13461688,6547420,6914268,79434,32756,46678,0.59,0.50,0.68,,,,,,,,,,,,,,,,,,,,,
20岁,2454934,1183947,1270987,12958,5616,7342,0.53,0.47,0.58,,,,,,,,,,,,,,,,,,,,,
21岁,2615522,1258838,1356684,13634,5886,7748,0.52,0.47,0.57,,,,,,,,,,,,,,,,,,,,,
22岁,2671197,1292913,1378284,15696,6430,9266,0.59,0.50,0.67,,,,,,,,,,,,,,,,,,,,,
23岁,2640101,1291847,1348254,16591,6764,9827,0.63,0.52,0.73,,,,,,,,,,,,,,,,,,,,,
24岁,3079934,1519875,1560059,20555,8060,12495,0.67,0.53,0.80,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-29岁,17583033,8846362,8736671,152263,54257,98006,0.87,0.61,1.12,,,,,,,,,,,,,,,,,,,,,
25岁,3190176,1580972,1609204,24307,9332,14975,0.76,0.59,0.93,,,,,,,,,,,,,,,,,,,,,
26岁,3452471,1721325,1731146,27101,9994,17107,0.78,0.58,0.99,,,,,,,,,,,,,,,,,,,,,
27岁,3534873,1782156,1752717,30543,10837,19706,0.86,0.61,1.12,,,,,,,,,,,,,,,,,,,,,
28岁,3694174,1873930,1820244,34602,11932,22670,0.94,0.64,1.25,,,,,,,,,,,,,,,,,,,,,
29岁,3711339,1887979,1823360,35710,12162,23548,0.96,0.64,1.29,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-34岁,18365543,9406234,8959309,208814,67626,141188,1.14,0.72,1.58,,,,,,,,,,,,,,,,,,,,,
30岁,4105614,2101486,2004128,44078,15183,28895,1.07,0.72,1.44,,,,,,,,,,,,,,,,,,,,,
31岁,3637876,1855952,1781924,38338,12596,25742,1.05,0.68,1.44,,,,,,,,,,,,,,,,,,,,,
32岁,3995802,2054379,1941423,44664,14577,30087,1.12,0.71,1.55,,,,,,,,,,,,,,,,,,,,,
33岁,3073532,1574482,1499050,37880,11869,26011,1.23,0.75,1.74,,,,,,,,,,,,,,,,,,,,,
34岁,3552719,1819935,1732784,43854,13401,30453,1.23,0.74,1.76,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35-39岁,15747818,8127864,7619954,223614,57297,166317,1.42,0.70,2.18,,,,,,,,,,,,,,,,,,,,,
35岁,3608878,1862748,1746130,44756,13193,31563,1.24,0.71,1.81,,,,,,,,,,,,,,,,,,,,,
36岁,3517749,1810067,1707682,44746,12397,32349,1.27,0.68,1.89,,,,,,,,,,,,,,,,,,,,,
37岁,4021998,2075346,1946652,52087,13225,38862,1.30,0.64,2.00,,,,,,,,,,,,,,,,,,,,,
38岁,3002153,1558704,1443449,49758,11442,38316,1.66,0.73,2.65,,,,,,,,,,,,,,,,,,,,,
39岁,1597040,820999,776041,32267,7040,25227,2.02,0.86,3.25,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-44岁,11018031,5743415,5274616,349400,78276,271124,3.17,1.36,5.14,,,,,,,,,,,,,,,,,,,,,
40岁,2038556,1065841,972715,48599,11939,36660,2.38,1.12,3.77,,,,,,,,,,,,,,,,,,,,,
41岁,1822375,955380,866995,49206,11348,37858,2.70,1.19,4.37,,,,,,,,,,,,,,,,,,,,,
42岁,2352144,1237755,1114389,74452,17634,56818,3.17,1.42,5.10,,,,,,,,,,,,,,,,,,,,,
43岁,2527886,1314049,1213837,88379,19147,69232,3.50,1.46,5.70,,,,,,,,,,,,,,,,,,,,,
44岁,2277070,1170390,1106680,88764,18208,70556,3.90,1.56,6.38,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45-49岁,10848160,5568733,5279427,578353,119488,458865,5.33,2.15,8.69,,,,,,,,,,,,,,,,,,,,,
45岁,2411093,1248504,1162589,105719,21997,83722,4.38,1.76,7.20,,,,,,,,,,,,,,,,,,,,,
46岁,2379832,1223360,1156472,114353,22868,91485,4.81,1.87,7.91,,,,,,,,,,,,,,,,,,,,,
47岁,2118274,1082832,1035442,114407,23140,91267,5.40,2.14,8.81,,,,,,,,,,,,,,,,,,,,,
48岁,2158841,1108223,1050618,130409,27467,102942,6.04,2.48,9.80,,,,,,,,,,,,,,,,,,,,,
49岁,1780120,905814,874306,113465,24016,89449,6.37,2.65,10.23,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50-54岁,7854021,4074563,3779458,606317,134188,472129,7.72,3.29,12.49,,,,,,,,,,,,,,,,,,,,,
50岁,1839846,948848,890998,128292,29726,98566,6.97,3.13,11.06,,,,,,,,,,,,,,,,,,,,,
51岁,1735852,904007,831845,126555,29086,97469,7.29,3.22,11.72,,,,,,,,,,,,,,,,,,,,,
52岁,1486182,768219,717963,116151,25677,90474,7.82,3.34,12.60,,,,,,,,,,,,,,,,,,,,,
53岁,1448149,754155,693994,117794,25337,92457,8.13,3.36,13.32,,,,,,,,,,,,,,,,,,,,,
54岁,1343992,699334,644658,117525,24362,93163,8.74,3.48,14.45,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55-59岁,5662022,2928419,2733603,712053,152393,559660,12.58,5.20,20.47,,,,,,,,,,,,,,,,,,,,,
55岁,1235142,639926,595216,123958,26119,97839,10.04,4.08,16.44,,,,,,,,,,,,,,,,,,,,,
56岁,1184735,617135,567600,132881,27954,104927,11.22,4.53,18.49,,,,,,,,,,,,,,,,,,,,,
57岁,1069812,552756,517056,135136,28846,106290,12.63,5.22,20.56,,,,,,,,,,,,,,,,,,,,,
58岁,1088505,560419,528086,150949,32596,118353,13.87,5.82,22.41,,,,,,,,,,,,,,,,,,,,,
59岁,1083828,558183,525645,169129,36878,132251,15.60,6.61,25.16,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60-64岁,5033169,2603613,2429556,1099237,260547,838690,21.84,10.01,34.52,,,,,,,,,,,,,,,,,,,,,
60岁,1127432,583372,544060,203531,47252,156279,18.05,8.10,28.72,,,,,,,,,,,,,,,,,,,,,
61岁,916531,471142,445389,180615,41518,139097,19.71,8.81,31.23,,,,,,,,,,,,,,,,,,,,,
62岁,1043731,543206,500525,225057,54083,170974,21.56,9.96,34.16,,,,,,,,,,,,,,,,,,,,,
63岁,969696,503804,465892,233272,56298,176974,24.06,11.17,37.99,,,,,,,,,,,,,,,,,,,,,
64岁,975779,502089,473690,256762,61396,195366,26.31,12.23,41.24,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65岁及以上,9956535,4738258,5218277,4334644,1056600,3278044,43.54,22.30,62.82,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
　　,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
表4—2c    全国分年龄、性别的15岁及15岁以上文盲人口（乡村）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,单位:人，%,,,,,,,,,,,,,,,,,,,,,
年   龄   别,15岁及15岁以上人口,,,文盲人口,,,文盲人口占15岁及以上人口比例,,,,,,,,,,,,,,,,,,,,,,,
,合计,男,女,小计,男,女,小计,男,女,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
总      计,583823613,298498800,285324813,67445733,19257277,48188456,11.55,6.45,16.89,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-19岁,60799580,31791259,29008321,846139,316349,529790,1.39,1.00,1.83,,,,,,,,,,,,,,,,,,,,,
15岁,13862606,7237068,6625538,166604,62369,104235,1.20,0.86,1.57,,,,,,,,,,,,,,,,,,,,,
16岁,12691019,6646727,6044292,163645,60752,102893,1.29,0.91,1.70,,,,,,,,,,,,,,,,,,,,,
17岁,11347986,5969525,5378461,159249,60098,99151,1.40,1.01,1.84,,,,,,,,,,,,,,,,,,,,,
18岁,12543373,6571206,5972167,186656,70273,116383,1.49,1.07,1.95,,,,,,,,,,,,,,,,,,,,,
19岁,10354596,5366733,4987863,169985,62857,107128,1.64,1.17,2.15,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-24岁,53551287,27286405,26264882,1132255,368169,764086,2.11,1.35,2.91,,,,,,,,,,,,,,,,,,,,,
20岁,10209760,5188485,5021275,203684,70549,133135,1.99,1.36,2.65,,,,,,,,,,,,,,,,,,,,,
21岁,10441939,5265165,5176774,198818,67968,130850,1.90,1.29,2.53,,,,,,,,,,,,,,,,,,,,,
22岁,10694576,5420600,5273976,228028,73015,155013,2.13,1.35,2.94,,,,,,,,,,,,,,,,,,,,,
23岁,10290560,5284647,5005913,229135,72956,156179,2.23,1.38,3.12,,,,,,,,,,,,,,,,,,,,,
24岁,11914452,6127508,5786944,272590,83681,188909,2.29,1.37,3.26,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-29岁,68813749,35410037,33403712,1797526,534963,1262563,2.61,1.51,3.78,,,,,,,,,,,,,,,,,,,,,
25岁,12309644,6333293,5976351,306368,93827,212541,2.49,1.48,3.56,,,,,,,,,,,,,,,,,,,,,
26岁,13430646,6910880,6519766,337095,100838,236257,2.51,1.46,3.62,,,,,,,,,,,,,,,,,,,,,
27岁,13759143,7099327,6659816,360956,107612,253344,2.62,1.52,3.80,,,,,,,,,,,,,,,,,,,,,
28岁,14533503,7467587,7065916,395607,116757,278850,2.72,1.56,3.95,,,,,,,,,,,,,,,,,,,,,
29岁,14780813,7598950,7181863,397500,115929,281571,2.69,1.53,3.92,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-34岁,77590658,39599888,37990770,2229173,608405,1620768,2.87,1.54,4.27,,,,,,,,,,,,,,,,,,,,,
30岁,16695128,8542239,8152889,487657,140622,347035,2.92,1.65,4.26,,,,,,,,,,,,,,,,,,,,,
31岁,14936662,7618156,7318506,412248,114566,297682,2.76,1.50,4.07,,,,,,,,,,,,,,,,,,,,,
32岁,16828596,8604082,8224514,475700,129094,346606,2.83,1.50,4.21,,,,,,,,,,,,,,,,,,,,,
33岁,13644990,6935279,6709711,401839,106810,295029,2.94,1.54,4.40,,,,,,,,,,,,,,,,,,,,,
34岁,15485282,7900132,7585150,451729,117313,334416,2.92,1.48,4.41,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35-39岁,64629131,32871502,31757629,2144602,492995,1651607,3.32,1.50,5.20,,,,,,,,,,,,,,,,,,,,,
35岁,15087047,7710594,7376453,455660,116755,338905,3.02,1.51,4.59,,,,,,,,,,,,,,,,,,,,,
36岁,14272934,7226314,7046620,451541,109162,342379,3.16,1.51,4.86,,,,,,,,,,,,,,,,,,,,,
37岁,16181916,8266797,7915119,496433,111809,384624,3.07,1.35,4.86,,,,,,,,,,,,,,,,,,,,,
38岁,12516776,6377616,6139160,455598,96540,359058,3.64,1.51,5.85,,,,,,,,,,,,,,,,,,,,,
39岁,6570458,3290181,3280277,285370,58729,226641,4.34,1.78,6.91,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-44岁,47724335,24744004,22980331,2824749,652175,2172574,5.92,2.64,9.45,,,,,,,,,,,,,,,,,,,,,
40岁,8338802,4278104,4060698,410036,93514,316522,4.92,2.19,7.79,,,,,,,,,,,,,,,,,,,,,
41岁,7425514,3863806,3561708,389737,88738,300999,5.25,2.30,8.45,,,,,,,,,,,,,,,,,,,,,
42岁,9982982,5219987,4762995,586480,141809,444671,5.87,2.72,9.34,,,,,,,,,,,,,,,,,,,,,
43岁,11405892,5942805,5463087,720199,165804,554395,6.31,2.79,10.15,,,,,,,,,,,,,,,,,,,,,
44岁,10571145,5439302,5131843,718297,162310,555987,6.79,2.98,10.83,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45-49岁,53812339,27694279,26118060,4712830,1108134,3604696,8.76,4.00,13.80,,,,,,,,,,,,,,,,,,,,,
45岁,11513504,5976749,5536755,857560,200282,657278,7.45,3.35,11.87,,,,,,,,,,,,,,,,,,,,,
46岁,11460095,5904226,5555869,915933,206372,709561,7.99,3.50,12.77,,,,,,,,,,,,,,,,,,,,,
47岁,10587156,5434365,5152791,936059,216716,719343,8.84,3.99,13.96,,,,,,,,,,,,,,,,,,,,,
48岁,11056319,5690484,5365835,1066193,256947,809246,9.64,4.52,15.08,,,,,,,,,,,,,,,,,,,,,
49岁,9195265,4688455,4506810,937085,227817,709268,10.19,4.86,15.74,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50-54岁,40968452,21341811,19626641,5274651,1330261,3944390,12.87,6.23,20.10,,,,,,,,,,,,,,,,,,,,,
50岁,9427795,4857278,4570517,1072779,280177,792602,11.38,5.77,17.34,,,,,,,,,,,,,,,,,,,,,
51岁,8970228,4721474,4248754,1077121,280643,796478,12.01,5.94,18.75,,,,,,,,,,,,,,,,,,,,,
52岁,7874775,4111557,3763218,1032581,261059,771522,13.11,6.35,20.50,,,,,,,,,,,,,,,,,,,,,
53岁,7627327,3993917,3633410,1050724,259939,790785,13.78,6.51,21.76,,,,,,,,,,,,,,,,,,,,,
54岁,7068327,3657585,3410742,1041446,248443,793003,14.73,6.79,23.25,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55-59岁,30365986,15984347,14381639,6131396,1595193,4536203,20.19,9.98,31.54,,,,,,,,,,,,,,,,,,,,,
55岁,6608922,3439038,3169884,1087379,267551,819828,16.45,7.78,25.86,,,,,,,,,,,,,,,,,,,,,
56岁,6411139,3386035,3025104,1162815,289446,873369,18.14,8.55,28.87,,,,,,,,,,,,,,,,,,,,,
57岁,5804424,3046965,2757459,1182595,302452,880143,20.37,9.93,31.92,,,,,,,,,,,,,,,,,,,,,
58岁,5751365,3040607,2710758,1286254,345930,940324,22.36,11.38,34.69,,,,,,,,,,,,,,,,,,,,,
59岁,5790136,3071702,2718434,1412353,389814,1022539,24.39,12.69,37.62,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60-64岁,26759296,14155101,12604195,8609488,2568214,6041274,32.17,18.14,47.93,,,,,,,,,,,,,,,,,,,,,
60岁,5906441,3140485,2765956,1641329,480829,1160500,27.79,15.31,41.96,,,,,,,,,,,,,,,,,,,,,
61岁,4816740,2550275,2266465,1435494,417285,1018209,29.80,16.36,44.92,,,,,,,,,,,,,,,,,,,,,
62岁,5517288,2950888,2566400,1762482,530902,1231580,31.94,17.99,47.99,,,,,,,,,,,,,,,,,,,,,
63岁,5221267,2756148,2465119,1807197,546742,1260455,34.61,19.84,51.13,,,,,,,,,,,,,,,,,,,,,
64岁,5297560,2757305,2540255,1962986,592456,1370530,37.05,21.49,53.95,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65岁及以上,58808800,27620167,31188633,31742924,9682419,22060505,53.98,35.06,70.73,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
