　　,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
表7—1    全国按现住地、户口登记地分的人口,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,单位:人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
                              ,户        口        登        记        地,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 现  住  地,合计, 本县（市） , 本县（市） ,本县（市）,  本市区  ,  本市区  , 本市区其 , 本省其他县,省外,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
                              ,, 其他乡 , 其他镇 , 其他街道 ,  其他乡  ,  其他镇  ,  他街道  ,（市）、市区,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,          ,          ,          ,          ,          ,          ,          , ,          ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
江西省,93641,128,49,281,212,62,113,99,209,623,2724,13215,7968,10613,          ,826,2261,5619,17977,7219,2608,272,562,6138,11976,1215,12,422,103,29,15,91,,,,,,
山东省,297483,1509,1305,8238,4198,10452,11703,38639,75405,580,10955,4676,21493,1683,1564,          ,24194,11204,2750,901,1134,190,2251,16242,6441,25651,111,5020,2938,1599,427,4030,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
河南省,147224,1398,269,7070,9148,886,1128,829,2376,250,5052,3384,14569,1604,1521,11467,          ,17388,2507,1912,682,185,1901,26417,2786,2856,161,20293,4173,1913,682,2417,,,,,,
湖北省,95089,435,192,1120,373,224,376,247,191,201,1885,3372,3742,2090,3020,963,14611,          ,10208,2944,858,286,9186,29499,3370,1713,32,3194,198,66,28,465,,,,,,
湖南省,90010,250,94,788,617,99,221,140,351,240,750,2929,1719,3201,8798,402,1856,14082,          ,18664,4019,719,3408,13053,7484,4454,35,801,157,116,47,516,,,,,,
广东省,3614260,430,333,4638,2499,1169,2266,2250,4198,923,20329,23545,78938,50667,374312,16093,260647,316035,775086,          ,624620,18344,81236,682801,188848,28510,158,45332,8203,414,427,1009,,,,,,
广西壮族自治区,91190,68,69,653,293,50,104,97,185,30,620,3719,963,3692,2769,387,1367,2386,20428,14924,          ,1495,1186,9354,18635,7245,15,233,83,45,23,72,,,,,,
海南省,94124,47,28,241,86,113,192,123,336,47,885,1003,1256,3155,2246,719,2102,5751,13935,11254,29720,          ,2474,12374,4079,1388,15,322,136,29,15,53,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
重庆市,86518,260,70,1109,529,145,341,84,313,135,642,881,2379,1371,965,597,1782,9932,2957,1643,880,200,          ,26617,20905,8829,155,985,297,155,48,1312,,,,,,
四川省,159083,1480,704,4378,3501,858,1852,605,825,4222,4144,4086,2089,4919,1790,2657,5229,4556,4820,18543,1994,761,20053,          ,10279,27858,2912,6466,2734,2078,249,12441,,,,,,
贵州省,73280,149,70,1394,418,80,421,119,163,180,1051,2984,1431,2324,1024,1281,1431,1843,9200,3252,4582,61,5287,26855,          ,6667,39,776,107,20,14,57,,,,,,
云南省,207522,205,89,1499,941,199,547,1304,329,208,1873,5955,2260,3522,4181,2176,3776,4455,17757,3196,6295,148,8493,86441,48648,          ,77,2226,368,73,83,198,,,,,,
西藏自治区,23902,127,7,53,43,6,32,14,20,13,166,309,241,69,44,128,786,186,329,11,12,1,1080,16048,84,359,          ,474,1711,1492,39,18,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
陕西省,92496,842,479,3757,4798,3347,776,324,526,155,2012,4269,3925,1259,850,3007,11848,7802,1845,1788,306,54,1728,19075,893,488,132,          ,11907,1389,1862,1053,,,,,,
甘肃省,34973,120,119,1216,526,472,245,187,112,76,712,1844,833,308,145,875,3521,749,579,243,42,24,283,5545,146,148,183,7253,          ,4538,1819,2110,,,,,,
青海省,18198,12,6,333,270,100,135,13,12,8,719,342,420,107,43,542,1474,144,244,33,18,3,148,3314,83,68,393,1013,7579,          ,93,529,,,,,,
宁夏回族自治区,81755,76,108,1497,980,2540,344,178,391,31,1843,3060,4434,551,340,1935,8409,666,298,114,30,16,214,4944,50,42,5,19523,28561,233,          ,342,,,,,,
新疆维吾尔自治区,714483,176,183,4089,2241,708,1117,871,1514,4173,19626,6547,33446,1203,1143,16435,157270,20225,7721,771,749,117,14598,220591,1762,1659,84,28340,132931,11712,22481,          ,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
　　,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
表7—3    全国按现住地类型、户口登记地类型分的人口,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,单位:人
现  住  地,户          口          登          记          地,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,合  计,省    内,,,,,省    外,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,          ,本县（市）、市区,,, 本省其他县 ,小计,  北京市  ,  天津市  ,  河北省  ,  山西省  ,内蒙古自治区,  辽宁省  ,  吉林省  , 黑龙江省 ,  上海市  ,  江苏省  ,  浙江省  ,  安徽省  ,  福建省  ,  江西省  ,  山东省  ,  河南省  ,  湖北省  ,  湖南省  ,  广东省  ,广西壮族自治区,  海南省  ,  重庆市  ,  四川省  ,  贵州省  ,  云南省  ,西藏自治区,  陕西省  ,  甘肃省  ,  青海省  , 宁夏回族自治区 ,新疆维吾尔自治区
,,   小计   ,    乡    ,    镇    ,   街道   ,（市）、市区 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
                              ,          ,          ,          ,          ,          ,    ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          
  合     计                      ,144390748,101972186,14113683,20821743,30698822,36337938,42418562,91702,82499,1218975,305148,504557,361944,608693,1174048,142657,1715634,1482465,4325830,810576,3680346,1104645,3069955,2805187,4306851,430446,2441847,119403,1005773,6937793,1596461,343542,19849,804454,585868,94988,90163,156263
    街道                      ,58559684,45446420,2752551,3783590,23318228,15592051,13113264,41648,41520,604170,132323,172062,167625,263406,478300,57014,791440,700674,1166978,323817,920274,468091,1017046,850522,1154639,176568,547851,44157,285202,1836134,251816,43967,8458,254952,187893,29813,27670,67234
    镇                        ,68721697,43311365,8676915,13936208,4633576,16064666,25410332,38474,30001,376354,114644,206842,142435,261940,533114,73467,807400,657407,2839819,420763,2636760,473117,1632081,1752773,3031051,200704,1858933,71788,620001,4435466,1206026,233358,8307,405994,196681,40546,32183,71903
    乡                        ,17109367,13214401,2684217,3101945,2747018,4681221,3894966,11580,10978,238451,58181,125653,51884,83347,162634,12176,116794,124384,319033,65996,123312,163437,420828,201892,121161,53174,35063,3458,100570,666193,138619,66217,3084,143508,201294,24629,30310,17126
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  北京市                      ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          
    合计                      ,4637531,2174314,98501,217223,1718291,140299,2463217,          ,17885,555015,66259,68487,54754,47253,90014,4232,141129,92865,228394,45012,46506,189092,334605,104965,37334,22987,7779,2485,21244,167709,12653,4856,1326,49413,28423,4218,5431,10892
    街道                      ,2808692,1526661,42505,57026,1383853,43277,1282031,          ,11137,264616,36801,32274,33329,28036,49414,3373,90728,54538,119933,22978,22200,97568,148733,52034,22537,16711,4852,1656,13087,86875,7144,2921,1221,26862,16545,2715,3636,7577
    镇                        ,911531,374838,37414,150745,110784,75895,536693,          ,3240,149875,14720,22158,10869,9432,22120,429,19427,11145,38289,6104,8083,43615,77464,20904,6554,2260,1435,491,4036,35024,2882,1241,66,13102,7634,1087,1037,1970
    乡                        ,917308,272815,18582,9452,223654,21127,644493,          ,3508,140524,14738,14055,10556,9785,18480,430,30974,27182,70172,15930,16223,47909,108408,32027,8243,4016,1492,338,4121,45810,2627,694,39,9449,4244,416,758,1345
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  天津市                      ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          
    合计                      ,2181623,1446590,79715,98164,1212826,55885,735033,4401,          ,202685,11195,21403,14598,18896,52352,760,20398,19521,58891,10934,4212,122028,73785,24769,5421,2603,1672,225,4804,32505,2980,711,226,9804,7909,925,1254,3166
    街道                      ,1566092,1140943,15122,29755,1055179,40887,425149,2155,          ,138314,8194,10673,8132,10401,15654,603,16579,13221,30812,4482,2413,62710,43119,17144,3476,2205,519,178,1703,15417,1184,405,223,6111,4882,635,967,2638
    镇                        ,516184,258203,47888,47371,150272,12672,257981,1712,          ,53738,2713,7798,5264,7082,25949,133,3589,6132,24693,6303,1740,50935,26782,6998,1649,340,657,31,2097,13956,923,233,3,2981,2579,232,257,482
    乡                        ,99347,47444,16705,21038,7375,2326,51903,534,          ,10633,288,2932,1202,1413,10749,24,230,168,3386,149,59,8383,3884,627,296,58,496,16,1004,3132,873,73,          ,712,448,58,30,46
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  河北省                      ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          
    合计                      ,4881712,3951257,686782,729180,1334012,1201283,930455,28903,32476,          ,37286,62492,37120,32913,111764,1018,25457,40323,50167,12421,7984,65971,105216,54861,12428,5958,5382,616,6821,106255,13196,7611,393,44468,12181,2936,1967,3871
    街道                      ,1992454,1710709,113226,76791,1049576,471116,281745,6281,13799,          ,10131,14466,12831,10849,38884,470,15404,26924,14055,6884,3688,15295,31281,17010,4593,3102,677,288,1913,17162,1543,745,271,7139,2609,1354,513,1584
    镇                        ,2050744,1594462,463310,488935,131994,510223,456282,16982,14845,          ,17071,31278,18721,17522,55817,358,6337,10411,26058,3551,3416,38017,52134,26404,5271,1877,3042,261,3294,58207,6702,3618,89,24690,6454,1012,1102,1741
    乡                        ,838514,646086,110246,163454,152442,219944,192428,5640,3832,          ,10084,16748,5568,4542,17063,190,3716,2988,10054,1986,880,12659,21801,11447,2564,979,1663,67,1614,30886,4951,3248,33,12639,3118,570,352,546
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  山西省                      ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          
    合计                      ,3720553,3053196,766341,408407,1086338,792110,667357,2318,1328,84969,          ,99584,5096,3909,4410,850,15315,29803,28252,10545,3267,24831,115151,30119,8293,1847,1739,335,6256,109126,9468,8044,430,49092,9405,1859,592,1124
    街道                      ,1509977,1319963,152872,56969,754473,355649,190014,1371,769,34076,          ,16970,2561,1919,2522,341,8121,13444,9813,4732,1813,7549,46115,7745,3431,1321,324,166,865,12919,868,344,366,7102,1563,171,173,540
    镇                        ,1148594,936623,422509,184501,118753,210860,211971,589,301,21624,          ,29175,1428,635,923,411,4678,7787,8421,2246,723,9223,36524,9229,2007,229,391,61,2961,41216,3710,2653,36,20001,3164,1092,209,324
    乡                        ,1061982,796610,190960,166937,213112,225601,265372,358,258,29269,          ,53439,1107,1355,965,98,2516,8572,10018,3567,731,8059,32512,13145,2855,297,1024,108,2430,54991,4890,5047,28,21989,4678,596,210,260
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  内蒙古自治区                ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          
    合计                      ,3827825,3279902,796265,378667,879482,1225488,547923,1919,2611,76458,44169,          ,34585,33079,117883,431,13909,15240,12403,4477,4310,21645,20972,6476,2533,1253,286,170,1890,25744,1133,1097,52,46902,40113,1601,13947,635
    街道                      ,1502795,1306182,109854,70528,669024,456776,196613,1084,1159,32115,17352,          ,9966,9563,31064,279,8562,10470,5651,2977,2890,8663,9383,3623,1455,865,130,82,776,7433,300,114,12,16903,10575,273,2531,363
    镇                        ,1424794,1195408,479686,170768,121554,423400,229386,476,638,24441,12943,          ,17850,17938,70843,90,4190,3797,4831,932,1144,9295,7954,1872,580,243,82,60,663,6270,338,213,22,18553,15365,410,7183,170
    乡                        ,900236,778312,206725,137371,88904,345312,121924,359,814,19902,13874,          ,6769,5578,15976,62,1157,973,1921,568,276,3687,3635,981,498,145,74,28,451,12041,495,770,18,11446,14173,918,4233,102
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  辽宁省                      ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          
    合计                      ,6482242,5437077,435389,629731,3110715,1261242,1045165,2708,1835,32013,5054,97483,          ,173945,320272,1005,34278,31318,56043,14629,7391,92329,59358,25166,6194,4714,828,377,4516,57433,2441,960,43,7009,2956,1000,547,1320
    街道                      ,4115313,3602396,165691,205040,2608343,623322,512917,1546,1205,15733,2793,35171,          ,77655,136054,793,24166,19991,32244,10556,4381,49163,35054,16296,3517,3947,508,297,2555,31255,1103,323,29,3063,1613,622,309,975
    镇                        ,1632783,1246399,190092,289658,323445,443204,386384,830,477,10341,1449,46666,          ,69660,133773,167,6828,9229,16069,1406,2082,33855,18492,6072,1702,493,227,59,1733,19151,1100,420,8,2405,973,253,175,289
    乡                        ,734146,588282,79606,135033,178927,194716,145864,332,153,5939,812,15646,          ,26630,50445,45,3284,2098,7730,2667,928,9311,5812,2798,975,274,93,21,228,7027,238,217,6,1541,370,125,63,56
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  吉林省                      ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          
    合计                      ,2949320,2640715,424653,371844,1208543,635675,308605,813,492,11493,1474,21505,40621,          ,91027,549,13926,11397,14205,4469,1599,46117,11377,15049,2948,1423,269,176,631,13982,382,369,21,1065,582,193,103,348
    街道                      ,1690769,1530390,174454,114640,937478,303818,160379,563,246,6428,1010,8927,17237,          ,39796,399,10398,9542,10386,3675,1079,17223,8011,13018,2393,1199,198,135,493,6412,179,154,9,462,367,101,81,258
    镇                        ,723633,635330,163412,168216,110970,192732,88303,171,169,3262,340,6901,14487,          ,26866,117,2134,1267,1976,485,358,19105,1697,1196,353,157,46,26,107,6079,105,168,9,450,146,41,15,70
    乡                        ,534918,474995,86787,88988,160095,139125,59923,79,77,1803,124,5677,8897,          ,24365,33,1394,588,1843,309,162,9789,1669,835,202,67,25,15,31,1491,98,47,3,153,69,51,7,20
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  黑龙江省                    ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          
    合计                      ,3768411,3381770,544357,400982,1029350,1407081,386641,1437,652,15317,1315,34865,39091,99403,          ,1121,25594,11693,22405,4077,2558,76664,14946,13931,2634,1627,388,141,778,11978,938,238,12,1178,933,130,132,465
    街道                      ,1887536,1705116,111912,73326,911705,608173,182420,603,357,7852,857,12323,15604,37416,          ,707,17450,8392,13782,2939,1638,32509,7899,9663,1719,1360,194,100,460,6111,304,90,8,849,688,102,84,360
    镇                        ,1233209,1093117,298307,201981,42959,549870,140092,734,223,5183,349,15250,15029,41232,          ,305,6319,2931,6416,1061,811,28169,5216,3900,725,188,153,34,175,4455,539,85,2,282,193,18,35,80
    乡                        ,647666,583537,134138,125675,74686,249038,64129,100,72,2282,109,7292,8458,20755,          ,109,1825,370,2207,77,109,15986,1831,368,190,79,41,7,143,1412,95,63,2,47,52,10,13,25
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  上海市                      ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          
    合计                      ,5384589,2249667,23557,373693,627265,1225152,3134922,4337,2335,21002,8518,4162,8975,9902,19721,          ,749832,312783,1028508,87842,190369,65470,125140,81833,41288,18574,6123,1324,32829,230102,31969,7274,493,15536,12140,2045,1734,12762
    街道                      ,2279295,1245587,3491,48123,437983,755990,1033708,2880,1259,7520,2683,2062,5113,5612,11202,          ,309213,129427,256669,41862,62314,25331,31461,25358,13201,11533,2239,747,7715,46858,8126,2650,414,6195,5348,871,903,6942
    镇                        ,3090531,999535,19112,322998,188872,468553,2090996,1454,1069,13467,5829,2099,3860,4286,8502,          ,439059,181104,767795,45849,127936,40033,93384,56429,27433,7039,3868,575,25022,182633,23770,4537,78,9316,6768,1170,828,5804
    乡                        ,14763,4545,954,2572,410,609,10218,3,7,15,6,1,2,4,17,          ,1560,2252,4044,131,119,106,295,46,654,2,16,2,92,611,73,87,1,25,24,4,3,16
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  江苏省                      ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          
    合计                      ,9099849,6562960,436462,1870628,1785376,2470494,2536889,3562,2046,12623,7214,6313,8647,9988,21116,48474,          ,191915,1121326,51944,88963,84587,165480,96332,49666,12545,10634,2207,27624,300273,109588,35734,465,30659,13122,6251,2140,15451
    街道                      ,2935531,2374414,67393,99182,1351759,856080,561117,1657,770,4602,2324,2028,3118,3289,6901,15163,          ,60422,262864,19848,24532,24471,37565,16099,9733,5893,1463,497,4095,32562,4223,1196,135,6359,3701,1407,511,3689
    镇                        ,5507651,3669021,315044,1652203,276967,1424807,1838630,1732,1197,7272,4582,3948,5080,6187,12871,31435,          ,122717,797220,28121,59021,54283,120418,75352,37202,6046,8761,1574,22321,253737,98654,30171,297,22786,8906,4444,1492,10803
    乡                        ,656667,519525,54025,119243,156650,189607,137142,173,79,749,308,337,449,512,1344,1876,          ,8776,61242,3975,5410,5833,7497,4881,2731,606,410,136,1208,13974,6711,4367,33,1514,515,400,137,959
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  浙江省                      ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          
    合计                      ,8598662,4909811,827727,1589546,755106,1737432,3688851,1728,1261,10152,4826,4336,6003,6945,13403,20792,137658,          ,781887,69005,840574,39032,198906,245490,197713,11826,31066,1271,97023,568748,300989,49059,139,30030,9617,2213,2431,4728
    街道                      ,1607188,1218929,74272,104708,592237,447712,388259,685,334,1843,893,967,1725,1567,4055,4590,24213,          ,91273,10190,70365,7543,26844,29349,17918,3428,1951,248,9502,55851,12379,1474,15,4979,1915,486,487,1190
    镇                        ,6363523,3356953,702482,1391067,116505,1146899,3006570,951,767,7288,3371,3082,3941,5009,8491,14936,103376,          ,631233,53095,716626,28565,155867,195829,162586,7746,26060,904,80351,464513,257200,37677,109,23089,7266,1590,1782,3270
    乡                        ,627951,333929,50973,93771,46364,142821,294022,92,160,1021,562,287,337,369,857,1266,10069,          ,59381,5720,53583,2924,16195,20312,17209,652,3055,119,7170,48384,31410,9908,15,1962,436,137,162,268
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  安徽省                      ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          
    合计                      ,3558530,3328414,564533,685247,1125107,953527,230116,1335,489,3238,1492,1024,1671,2570,4150,10776,53651,32389,          ,9023,13550,9068,21703,11798,6121,3306,1195,630,2057,15976,8358,7032,137,3135,1285,759,315,1883
    街道                      ,1598574,1509569,127574,143118,803942,434935,89005,714,144,1447,571,402,812,674,1649,4560,20316,16597,          ,5197,4855,4348,9235,3949,2434,1893,262,301,761,4124,841,274,60,801,379,292,97,1016
    镇                        ,1477821,1375258,354410,399776,222146,398926,102563,477,290,1406,690,437,600,1608,2051,5573,24937,11449,          ,2944,6311,3441,9725,5775,2527,1027,614,245,1030,7631,4416,3874,59,1551,710,369,150,646
    乡                        ,482135,443587,82549,142353,99019,119666,38548,144,55,385,231,185,259,288,450,643,8398,4343,          ,882,2384,1279,2743,2074,1160,386,319,84,266,4221,3101,2884,18,783,196,98,68,221
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  福建省                      ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          
    合计                      ,5911225,3765969,388284,953424,762667,1661594,2145256,1535,790,4935,2771,1809,4591,4143,7391,2975,28275,72213,170862,          ,670725,15607,61028,149175,93902,23503,22064,1580,86858,544808,138367,11524,374,16286,2601,827,1907,1830
    街道                      ,2274135,1643526,58113,214336,572941,798136,630609,1031,504,2049,1001,969,2544,2321,4146,1717,13382,26885,53660,          ,203790,6762,23408,41396,26436,9153,4490,532,21503,144338,27296,2350,162,5470,1338,555,361,1060
    镇                        ,3396076,1940197,286019,673485,176119,804574,1455879,471,245,2630,1702,790,1942,1767,3131,1165,14109,39482,115243,          ,453661,8481,36524,104057,65124,12697,16274,950,63200,385489,104862,7741,196,10209,1228,257,1502,750
    乡                        ,241014,182246,44152,65603,13607,58884,58768,33,41,256,68,50,105,55,114,93,784,5846,1959,          ,13274,364,1096,3722,2342,1653,1300,98,2155,14981,6209,1433,16,607,35,15,44,20
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  江西省                      ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          
    合计                      ,3364797,3111702,775225,775493,805579,755405,253095,604,199,2799,703,461,778,806,1065,3876,10842,37790,25147,29311,          ,4638,7239,28385,37768,18219,4675,705,1641,14109,15674,1984,269,1508,683,222,366,629
    街道                      ,1001107,933400,97028,74584,517790,243998,67707,298,77,1104,253,278,394,379,530,1826,3642,9479,6697,7969,          ,2147,2098,12714,6601,4684,606,257,462,2974,732,173,243,450,290,56,38,256
    镇                        ,1628741,1507670,501514,431955,194523,379678,121071,206,94,1348,293,149,319,351,346,1582,4403,19866,12781,14200,          ,1277,3413,9084,19138,9664,2264,312,896,7481,8896,1209,19,770,278,137,24,271
    乡                        ,734949,670632,176683,268954,93266,131729,64317,100,28,347,157,34,65,76,189,468,2797,8445,5669,7142,          ,1214,1728,6587,12029,3871,1805,136,283,3654,6046,602,7,288,115,29,304,102
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  山东省                      ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          
    合计                      ,7468014,6434801,658361,2090685,2031899,1653856,1033213,4460,3565,36149,12991,29120,35958,106126,221444,2722,77451,62972,93900,19536,14240,          ,99238,43691,10032,6306,3093,633,7688,49002,12013,31928,365,18620,9401,5412,1337,13820
    街道                      ,3332719,2912646,151925,613889,1409303,737529,420073,1951,1291,16516,5041,10327,14126,40562,82195,1102,40243,39453,37827,12471,7789,          ,31274,22687,4334,4112,1048,279,2979,18872,1672,865,114,7541,3912,2356,553,6581
    镇                        ,3670790,3120049,430729,1310322,531450,847548,550741,2048,1957,17480,6631,17159,19869,57766,125240,1479,32164,22846,54059,6663,6167,          ,64094,17273,5062,1960,1761,265,4577,25292,8659,25665,213,10089,4560,2709,647,6387
    乡                        ,464505,402106,75707,166474,91146,68779,62399,461,317,2153,1319,1634,1963,7798,14009,141,5044,673,2014,402,284,          ,3870,3731,636,234,284,89,132,4838,1682,5398,38,990,929,347,137,852
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  河南省                      ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          
    合计                      ,5200470,4724231,855553,676676,1656382,1535620,476239,3278,1270,25097,22907,4018,5279,4797,11226,1315,28598,39144,50531,11691,9445,38452,          ,59218,11501,8905,2438,810,6858,57820,4911,4360,797,38299,9346,5199,1416,7313
    街道                      ,2273257,2105616,159767,83082,1136018,726749,167641,1254,710,10088,7492,1549,2709,2164,5114,818,14092,20074,15868,5848,3879,15015,          ,18540,4611,4896,867,396,2181,13507,936,436,492,6905,2272,1904,350,2674
    镇                        ,1736391,1551405,498085,385150,200497,467673,184986,1220,362,8379,10379,1725,1534,1690,3722,298,8584,12881,20825,3640,3527,15307,          ,22246,4139,2306,925,253,2584,24164,2097,1875,181,20367,4263,2035,722,2756
    乡                        ,1190822,1067210,197701,208444,319867,341198,123612,804,198,6630,5036,744,1036,943,2390,199,5922,6189,13838,2203,2039,8130,          ,18432,2751,1703,646,161,2093,20149,1878,2049,124,11027,2811,1260,344,1883
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  湖北省                      ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          
    合计                      ,5704620,5094887,579102,1071221,1815433,1629131,609733,2073,1027,8717,4569,1435,2676,2549,2924,2576,22544,44791,31988,25081,33814,7270,110657,          ,60860,17954,6011,1788,54646,123621,9039,5567,753,13497,3111,4345,353,3497
    街道                      ,3698012,3320976,284571,459153,1433224,1144028,377036,1382,716,5166,3052,982,1806,1543,2234,2097,16376,33208,20736,18746,22541,4837,74320,          ,32200,12595,4134,1167,32452,68005,3674,1651,689,5137,1762,1211,260,2357
    镇                        ,1362233,1199408,225049,507121,174966,292272,162825,566,235,3064,1174,384,693,864,451,386,3900,7999,5458,4124,5493,1880,24198,          ,21538,4016,1171,421,14877,40379,3708,3228,44,7351,1222,3088,60,853
