　　,,,,,,,,,,,,,,,,,,,,,
表8—1   省、自治区、直辖市家庭户按住房用途、是否合住户、建筑层数、外墙墙体材料分的户数,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,单位:户,,,,,,,,,
地   区   别,总家庭户数,住房用途,,本住房中有无其他合住户,,建筑层数,,,住宅外墙墙体材料,,,,,,,,,,,,
,,生活用房,兼做生产经营用房,有,无,平房,6层以下楼房,7层以上楼房,钢筋混凝土,砖、石,木、竹、草,其他,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
河北省,135658,40117,29773,21437,22170,18986,2777,298,79,21,,,,,,,,,,,
山西省,86670,30495,18148,12888,14169,9717,1124,95,25,9,,,,,,,,,,,
内蒙古自治区,103330,50963,21701,14042,10783,5389,393,47,9,3,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
辽宁省,119637,44089,26983,17745,17103,11899,1575,172,50,21,,,,,,,,,,,
吉林省,100547,44916,24213,13634,10974,6202,523,62,15,8,,,,,,,,,,,
黑龙江省,150450,68551,33709,19138,15609,12309,1017,89,20,8,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
上海市,47015,8283,5693,3999,6406,13757,7848,823,177,29,,,,,,,,,,,
江苏省,279457,72381,50138,32996,46285,58748,16434,1909,471,95,,,,,,,,,,,
浙江省,206642,40637,28990,23485,34730,47651,23997,5047,1575,530,,,,,,,,,,,
安徽省,154639,61022,37566,21025,21194,11991,1641,153,33,14,,,,,,,,,,,
福建省,119739,29889,18104,14487,18744,23439,11920,2227,698,231,,,,,,,,,,,
江西省,97596,30389,18536,13672,17605,13714,3247,339,65,29,,,,,,,,,,,
山东省,300138,125576,80789,45858,33076,12926,1672,167,52,22,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
河南省,166695,59239,42065,25168,25119,13146,1791,136,25,6,,,,,,,,,,,
湖北省,137961,46673,33276,21875,22230,11786,1900,166,36,19,,,,,,,,,,,
湖南省,133743,40644,27333,19197,23891,17346,4520,609,156,47,,,,,,,,,,,
广东省,247474,59332,36608,29918,40391,47658,23729,6431,2614,793,,,,,,,,,,,
广西壮族自治区,115829,43669,23826,14917,14750,12262,5417,779,178,31,,,,,,,,,,,
海南省,22528,8762,4859,2827,2990,2199,753,94,37,7,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
重庆市,72707,28465,15058,10582,12219,5687,605,63,16,12,,,,,,,,,,,
四川省,199302,74624,43368,27691,32638,18078,2478,277,102,46,,,,,,,,,,,
贵州省,74877,39832,15610,8035,6867,3418,936,129,37,13,,,,,,,,,,,
云南省,101432,38229,22342,12857,12869,10438,3909,556,176,56,,,,,,,,,,,
西藏自治区,3836,1820,743,387,360,332,146,38,9,1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
陕西省,85135,32171,18776,12084,12636,8176,1086,162,33,11,,,,,,,,,,,
甘肃省,42505,14034,11117,7121,7368,2658,173,25,6,3,,,,,,,,,,,
青海省,10444,4694,2588,1335,1316,448,45,13,3,2,,,,,,,,,,,
宁夏回族自治区,12814,3828,2937,2389,2237,1295,110,11,4,3,,,,,,,,,,,
新疆维吾尔自治区,37226,12607,9551,7169,5490,2112,161,87,31,18,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
　　,,,,,,,,,,,,,,,,,,,,,
表8—5c   省、自治区、直辖市家庭户按购建住房费用分的户数（乡村）,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,单位:户,,,,,,,,,,,
地   区   别,合计,1万元以下 , 1-2万元  , 2-3万元  , 3-5万元  , 5-10万元 ,10-20万元 ,20-30万元 ,30-50万元 ,50万元以上,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
合计,19755247,11215187,4548681,2049570,1239686,565520,115846,14993,4221,1543,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
北京市,80676,29003,18126,11776,11981,7596,1520,398,158,118,,,,,,,,,,,
天津市,75832,25978,22062,15024,9320,2906,444,74,17,7,,,,,,,,,,,
河北省,1296670,632890,367748,178634,89464,24908,2647,272,75,32,,,,,,,,,,,
山西省,509490,272783,126315,63282,35931,10142,929,79,19,10,,,,,,,,,,,
内蒙古自治区,348086,244970,62866,27066,10771,2132,211,53,10,7,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
辽宁省,534850,256728,145177,79200,41037,11186,1272,170,55,25,,,,,,,,,,,
吉林省,339740,180723,81631,54996,20283,1789,215,58,22,23,,,,,,,,,,,
黑龙江省,433579,270284,73658,52447,32331,4479,314,35,15,16,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
上海市,55453,11554,8542,7495,10506,13364,3552,342,71,27,,,,,,,,,,,
江苏省,1171154,448662,273030,132308,138123,147975,29003,1629,320,104,,,,,,,,,,,
浙江省,685618,246024,115330,84695,107409,99547,27826,3558,982,247,,,,,,,,,,,
安徽省,1132476,622226,303089,121224,70675,14173,945,113,18,13,,,,,,,,,,,
福建省,442767,199431,84999,51974,50134,37681,14377,2918,918,335,,,,,,,,,,,
江西省,642571,343173,152192,79880,52192,13518,1417,156,28,15,,,,,,,,,,,
山东省,1664771,947077,475249,172526,58259,10406,1064,125,37,28,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
河南省,1792103,1016006,541602,158566,60600,13958,1140,171,36,24,,,,,,,,,,,
湖北省,823166,528038,170981,78929,37440,7090,580,79,15,14,,,,,,,,,,,
湖南省,1175449,651820,255370,145506,97299,22592,2507,257,58,40,,,,,,,,,,,
广东省,787593,372399,153079,100417,84711,55876,16719,3137,978,277,,,,,,,,,,,
广西壮族自治区,747025,508338,140001,56253,30134,10481,1568,184,43,23,,,,,,,,,,,
海南省,87441,48855,21193,8688,5263,2712,637,71,13,9,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
重庆市,525782,329326,112704,55257,23997,4100,333,49,6,10,,,,,,,,,,,
四川省,1567596,1022832,313328,140367,73636,15637,1512,168,70,46,,,,,,,,,,,
贵州省,631875,530436,80853,14078,4932,1334,207,23,8,4,,,,,,,,,,,
云南省,741273,492368,149706,51802,30207,14025,2701,349,90,25,,,,,,,,,,,
西藏自治区,35890,24697,7149,2286,1059,537,131,25,2,4,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
陕西省,591284,350397,137234,61514,32036,9197,773,102,17,14,,,,,,,,,,,
甘肃省,421219,308849,86283,18706,5692,1393,215,63,6,12,,,,,,,,,,,
青海省,65765,52174,10258,2055,894,318,48,16,2,          ,,,,,,,,,,,
宁夏回族自治区,79904,50637,15137,8248,4388,1137,276,55,26,          ,,,,,,,,,,,
新疆维吾尔自治区,268149,196509,43789,14371,8982,3331,763,264,106,34,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
　　,,,,,,,,,,,,,,,,,,,,,
表8—6   省、自治区、直辖市家庭户按月租房费用分的户数,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,单位:户,,,,,,,,,,,
地   区   别,合计,20元以下,20-50元  ,50-100元 ,100-200元 ,200-500元 ,500-1000元,1000-1500元 ,1500-2000元  ,2000元以上,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
合计,2926009,725063,855268,661866,388409,215885,58141,13947,3944,3486,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
北京市,126802,12333,36252,25622,36530,11469,2791,1133,385,287,,,,,,,,,,,
天津市,83003,11215,51213,15623,2927,1626,335,42,12,10,,,,,,,,,,,
河北省,69779,14670,22297,18174,7888,5621,873,150,47,59,,,,,,,,,,,
山西省,71139,28635,23895,10921,4728,2445,354,75,36,50,,,,,,,,,,,
内蒙古自治区,62530,10161,19304,22969,7000,2665,288,77,25,41,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
辽宁省,187894,23852,79956,56122,16222,10015,1458,158,44,67,,,,,,,,,,,
吉林省,78621,14737,23044,25871,9393,4610,801,106,25,34,,,,,,,,,,,
黑龙江省,95239,9627,33425,31607,11898,7463,966,160,42,51,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
上海市,166747,20226,52114,52901,24878,12315,3205,633,213,262,,,,,,,,,,,
江苏省,169004,34675,51008,45068,24079,11779,1921,286,80,108,,,,,,,,,,,
浙江省,141219,16305,32575,40363,30417,16981,3541,677,173,187,,,,,,,,,,,
安徽省,86042,30950,24354,17417,8891,3984,342,64,17,23,,,,,,,,,,,
福建省,83538,16421,17800,18667,17510,9561,3069,359,69,82,,,,,,,,,,,
江西省,80919,34309,24317,12457,6697,2646,355,73,32,33,,,,,,,,,,,
山东省,108890,27945,32311,24461,14176,8127,1391,261,98,120,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
河南省,86719,30303,24496,16870,9006,5021,704,156,54,109,,,,,,,,,,,
湖北省,137252,47196,42951,26340,13359,6254,897,150,44,61,,,,,,,,,,,
湖南省,110563,39964,33636,20190,10056,5386,1029,195,43,64,,,,,,,,,,,
广东省,230901,26084,27211,39566,50991,49009,26269,8107,2188,1476,,,,,,,,,,,
广西壮族自治区,96013,38345,25572,17821,9169,4353,596,83,33,41,,,,,,,,,,,
海南省,25059,12624,4613,3074,2215,1933,503,64,15,18,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
重庆市,84614,29861,25102,15794,8337,4633,724,107,24,32,,,,,,,,,,,
四川省,167240,68306,43234,28326,15891,9218,1838,249,90,88,,,,,,,,,,,
贵州省,61464,21484,15758,13577,7037,2989,490,85,24,20,,,,,,,,,,,
云南省,90439,31630,21642,14907,15569,5070,1241,265,54,61,,,,,,,,,,,
西藏自治区,10113,3362,3365,1677,1019,461,131,41,22,35,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
陕西省,79194,24266,24964,18760,7396,3143,605,38,14,8,,,,,,,,,,,
甘肃省,37896,13485,13166,6283,2941,1675,261,44,18,23,,,,,,,,,,,
青海省,12108,5571,2910,2015,984,534,65,19,4,6,,,,,,,,,,,
宁夏回族自治区,13264,3308,4178,3605,1481,591,77,16,4,4,,,,,,,,,,,
新疆维吾尔自治区,71804,23213,18605,14818,9724,4308,1021,74,15,26,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
　　,,,,,,,,,,,,,,,,,,,,,
表8—6a   省、自治区、直辖市家庭户按月租房费用分的户数（城市）,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,单位:户,,,,,,,,,,,
地   区   别,合计,20元以下,20-50元  ,50-100元 ,100-200元 ,200-500元 ,500-1000元,1000-1500元 ,1500-2000元  ,2000元以上,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
合计,1893614,315398,574220,469217,293371,175812,47893,11617,3300,2786,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
北京市,117370,11127,34059,22815,34283,10750,2586,1099,376,275,,,,,,,,,,,
天津市,78341,10517,49554,14445,2185,1316,273,36,8,7,,,,,,,,,,,
河北省,49434,7690,15608,13995,6349,4992,678,85,14,23,,,,,,,,,,,
山西省,42440,17757,13019,5936,3480,1928,245,32,18,25,,,,,,,,,,,
内蒙古自治区,36503,6127,8314,14211,5324,2218,221,46,12,30,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
辽宁省,166217,19507,72569,49015,14183,9334,1373,142,41,53,,,,,,,,,,,
吉林省,59361,9052,17019,20586,7856,4038,690,79,19,22,,,,,,,,,,,
黑龙江省,66902,6444,23297,20836,8884,6440,817,124,31,29,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
上海市,154149,18392,49026,48359,22747,11508,3065,596,201,255,,,,,,,,,,,
江苏省,114094,15431,33820,33163,19767,9973,1618,214,52,56,,,,,,,,,,,
浙江省,80307,5315,16354,22206,20417,12901,2681,279,51,103,,,,,,,,,,,
安徽省,47054,12781,13801,11250,5798,3130,242,33,8,11,,,,,,,,,,,
福建省,47157,5160,8644,10703,12439,7103,2653,318,59,78,,,,,,,,,,,
江西省,37482,11596,13325,6922,3760,1617,180,37,23,22,,,,,,,,,,,
山东省,72681,12276,21592,18614,11635,7163,1121,165,53,62,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
河南省,55294,15720,15664,12200,6813,4170,492,108,38,89,,,,,,,,,,,
湖北省,90446,24080,29314,19935,10819,5348,768,117,30,35,,,,,,,,,,,
湖南省,55905,14277,18117,12272,6366,3954,729,125,31,34,,,,,,,,,,,
广东省,155355,9470,16799,25527,33765,37750,21428,7244,2015,1357,,,,,,,,,,,
广西壮族自治区,38872,6432,11683,10584,6319,3313,440,54,23,24,,,,,,,,,,,
海南省,10156,1959,2054,2073,1839,1685,456,62,14,14,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
重庆市,50549,12387,16090,11476,5986,3857,636,81,16,20,,,,,,,,,,,
四川省,75942,17916,20987,17590,10118,7468,1587,160,64,52,,,,,,,,,,,
贵州省,32283,6253,8171,9714,5291,2444,337,48,15,10,,,,,,,,,,,
云南省,41733,7672,8953,8131,12256,3557,915,173,37,39,,,,,,,,,,,
西藏自治区,4192,905,1325,899,663,277,59,25,13,26,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
陕西省,44596,10706,13954,11723,5309,2428,431,30,8,7,,,,,,,,,,,
甘肃省,25353,7263,9516,4481,2330,1482,220,30,15,16,,,,,,,,,,,
青海省,6591,1947,1803,1516,806,453,42,18,2,4,,,,,,,,,,,
宁夏回族自治区,7346,2006,2834,1505,573,377,40,9,1,1,,,,,,,,,,,
新疆维吾尔自治区,29509,7233,6955,6535,5011,2838,870,48,12,7,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
　　,,,,,,,,,,,,,,,,,,,,,
表8—6b   省、自治区、直辖市家庭户按月租房费用分的户数（镇）,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,单位:户,,,,,,,,,,,
地   区   别,合计,20元以下,20-50元  ,50-100元 ,100-200元 ,200-500元 ,500-1000元,1000-1500元 ,1500-2000元  ,2000元以上,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
合计,687051,255528,192675,130004,67901,30205,7876,1843,494,525,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
北京市,4925,625,1144,1345,1201,473,112,12,5,8,,,,,,,,,,,
天津市,3738,556,1191,958,676,290,58,4,3,2,,,,,,,,,,,
河北省,12429,4160,3983,2560,1067,414,141,50,26,28,,,,,,,,,,,
山西省,16800,6499,6323,2735,758,353,77,23,14,18,,,,,,,,,,,
内蒙古自治区,15013,2011,6770,4757,1050,339,51,19,9,7,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
辽宁省,12944,2558,4190,4130,1487,489,67,10,3,10,,,,,,,,,,,
吉林省,12561,3806,3885,3388,926,431,93,22,4,6,,,,,,,,,,,
黑龙江省,16678,1423,5336,6867,2092,808,106,24,4,18,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
上海市,8160,1242,2309,2385,1397,669,111,31,10,6,,,,,,,,,,,
江苏省,39363,14169,12007,8133,3312,1404,231,51,22,34,,,,,,,,,,,
浙江省,43050,6958,10593,12381,8180,3604,774,373,113,74,,,,,,,,,,,
安徽省,28334,12205,7842,4851,2600,716,80,25,5,10,,,,,,,,,,,
福建省,24204,5964,6230,5731,3928,1981,325,33,8,4,,,,,,,,,,,
江西省,29071,13633,8013,4143,2326,778,136,26,7,9,,,,,,,,,,,
山东省,26706,10951,8001,4638,2051,733,205,58,28,41,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
河南省,20064,8410,6001,3300,1546,606,147,34,9,11,,,,,,,,,,,
湖北省,33880,15410,10439,5071,2092,718,96,28,10,16,,,,,,,,,,,
湖南省,41257,18261,12458,6230,2797,1152,263,62,8,26,,,,,,,,,,,
广东省,52615,11718,7848,8953,11179,8310,3681,688,133,105,,,,,,,,,,,
广西壮族自治区,36953,18448,10012,5344,2176,803,124,24,8,14,,,,,,,,,,,
海南省,7199,4361,1506,781,295,212,39,2,1,2,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
重庆市,25144,11710,7111,3499,2040,679,68,21,8,8,,,,,,,,,,,
四川省,65799,33919,16779,8533,4794,1457,195,74,22,26,,,,,,,,,,,
贵州省,21324,10391,5710,3131,1468,439,134,33,9,9,,,,,,,,,,,
云南省,31101,12970,9030,5193,2486,1077,253,69,9,14,,,,,,,,,,,
西藏自治区,3412,1102,1343,522,228,131,61,13,5,7,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
陕西省,24328,9586,7703,4822,1570,505,131,6,5,          ,,,,,,,,,,,
甘肃省,9212,4558,2695,1300,482,136,25,10,1,5,,,,,,,,,,,
青海省,3503,2059,862,387,136,46,10,1,1,1,,,,,,,,,,,
宁夏回族自治区,2295,793,689,540,198,56,14,2,2,1,,,,,,,,,,,
新疆维吾尔自治区,14989,5072,4672,3396,1363,396,68,15,2,5,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
　　,,,,,,,,,,,,,,,,,,,,,
表8—6c   省、自治区、直辖市家庭户按月租房费用分的户数（乡村）,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,单位:户,,,,,,,,,,,
地   区   别,合计,20元以下,20-50元  ,50-100元 ,100-200元 ,200-500元 ,500-1000元,1000-1500元 ,1500-2000元  ,2000元以上,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
合计,345344,154137,88373,62645,27137,9868,2372,487,150,175,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
北京市,4507,581,1049,1462,1046,246,93,22,4,4,,,,,,,,,,,
天津市,924,142,468,220,66,20,4,2,1,1,,,,,,,,,,,
河北省,7916,2820,2706,1619,472,215,54,15,7,8,,,,,,,,,,,
山西省,11899,4379,4553,2250,490,164,32,20,4,7,,,,,,,,,,,
内蒙古自治区,11014,2023,4220,4001,626,108,16,12,4,4,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
辽宁省,8733,1787,3197,2977,552,192,18,6,          ,4,,,,,,,,,,,
吉林省,6699,1879,2140,1897,611,141,18,5,2,6,,,,,,,,,,,
黑龙江省,11659,1760,4792,3904,922,215,43,12,7,4,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
上海市,4438,592,779,2157,734,138,29,6,2,1,,,,,,,,,,,
江苏省,15547,5075,5181,3772,1000,402,72,21,6,18,,,,,,,,,,,
浙江省,17862,4032,5628,5776,1820,476,86,25,9,10,,,,,,,,,,,
安徽省,10654,5964,2711,1316,493,138,20,6,4,2,,,,,,,,,,,
福建省,12177,5297,2926,2233,1143,477,91,8,2,          ,,,,,,,,,,,
江西省,14366,9080,2979,1392,611,251,39,10,2,2,,,,,,,,,,,
山东省,9503,4718,2718,1209,490,231,65,38,17,17,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
河南省,11361,6173,2831,1370,647,245,65,14,7,9,,,,,,,,,,,
湖北省,12926,7706,3198,1334,448,188,33,5,4,10,,,,,,,,,,,
湖南省,13401,7426,3061,1688,893,280,37,8,4,4,,,,,,,,,,,
广东省,22931,4896,2564,5086,6047,2949,1160,175,40,14,,,,,,,,,,,
广西壮族自治区,20188,13465,3877,1893,674,237,32,5,2,3,,,,,,,,,,,
海南省,7704,6304,1053,220,81,36,8,          ,          ,2,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
重庆市,8921,5764,1901,819,311,97,20,5,          ,4,,,,,,,,,,,
四川省,25499,16471,5468,2203,979,293,56,15,4,10,,,,,,,,,,,
贵州省,7857,4840,1877,732,278,106,19,4,          ,1,,,,,,,,,,,
云南省,17605,10988,3659,1583,827,436,73,23,8,8,,,,,,,,,,,
西藏自治区,2509,1355,697,256,128,53,11,3,4,2,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
陕西省,10270,3974,3307,2215,517,210,43,2,1,1,,,,,,,,,,,
甘肃省,3331,1664,955,502,129,57,16,4,2,2,,,,,,,,,,,
青海省,2014,1565,245,112,42,35,13,          ,1,1,,,,,,,,,,,
宁夏回族自治区,3623,509,655,1560,710,158,23,5,1,2,,,,,,,,,,,
新疆维吾尔自治区,27306,10908,6978,4887,3350,1074,83,11,1,14,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
　　,,,,,,,,,,,,,,,,,,,,,
表8—7   全国按户主的受教育程度、住房来源分的家庭户户数,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,单位:户,,,,,,,,,,,,,
受教育程度 ,合计,自建住房 ,购买商品房,购买经济适用房,购买原公有住房 ,租用公有住房  ,租用商品房,其他,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
合计,33146023,23717063,1277939,876801,3152021,2027099,896301,1198799,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
未上过学                    ,2337684,1944485,30223,28898,103732,97282,30388,102676,,,,,,,,,,,,,
扫盲班                      ,634125,539128,6754,7403,28679,25099,5371,21691,,,,,,,,,,,,,
小学                        ,11043077,9533830,164676,134519,406390,302621,187868,313173,,,,,,,,,,,,,
初中                        ,12799002,9540701,441369,284343,950310,739716,448131,394432,,,,,,,,,,,,,
高中                        ,3379242,1697684,271240,161162,591834,383230,134154,139938,,,,,,,,,,,,,
中专                        ,1155322,282023,118498,86923,334306,190185,39499,103888,,,,,,,,,,,,,
大学专科                    ,1204439,149827,169414,115794,447103,193721,35968,92612,,,,,,,,,,,,,
大学本科                    ,554734,28606,71178,54821,270069,87641,13919,28500,,,,,,,,,,,,,
研究生                      ,38398,779,4587,2938,19598,7604,1003,1889,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
　　,,,,,,,,,,,,,,,,,,,,,
表8—8   全国按户主的受教育程度、购建住房费用分的家庭户户数,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,单位:户,,,,,,,,,,,
受教育程度 ,合计,1万元以下 , 1-2万元  , 2-3万元  , 3-5万元  , 5-10万元 ,10-20万元 ,20-30万元 ,30-50万元 ,50万元以上,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
合计,29023824,13855187,6670601,3393615,2649061,1740061,537151,110263,47161,20724,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
未上过学                    ,2107338,1507942,323287,128134,83858,46936,13423,2583,825,350,,,,,,,,,,,
扫盲班                      ,581964,381495,103494,42546,29997,18161,5033,855,272,111,,,,,,,,,,,
小学                        ,10239415,5782630,2190982,1025707,701339,401232,111027,18414,6049,2035,,,,,,,,,,,
初中                        ,11216723,4918491,2893559,1454190,1058308,649395,191081,34408,12518,4773,,,,,,,,,,,
高中                        ,2721920,872045,663323,395340,369101,286669,98962,22103,9861,4516,,,,,,,,,,,
中专                        ,821750,207392,201346,125904,135172,106291,33844,7362,3183,1256,,,,,,,,,,,
大学专科                    ,882138,133595,194027,144027,177710,153416,53635,14364,7697,3667,,,,,,,,,,,
大学本科                    ,424674,50105,96261,73438,87484,71700,27661,9034,5743,3248,,,,,,,,,,,
研究生                      ,27902,1492,4322,4329,6092,6261,2485,1140,1013,768,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
　　,,,,,,,,,,,,,,,,,,,,,
表8—9   全国按户主的受教育程度、月租房费用分的家庭户户数,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,单位:户,,,,,,,,,,,
受教育程度,合计,20元以下,20-50元  ,50-100元 ,100-200元 ,200-500元 ,500-1000元,1000-1500元 ,1500-2000元  ,2000元以上,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
合计,2923400,724557,854139,661342,388141,215735,58115,13944,3943,3484,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
  未上过学                    ,127670,38582,45582,27589,11067,3983,662,138,40,27,,,,,,,,,,,
  扫盲班                      ,30470,9209,11595,6405,2284,801,127,32,8,9,,,,,,,,,,,
  小学                        ,490489,119194,146409,120073,67070,29553,6259,1281,347,303,,,,,,,,,,,
  初中                        ,1187847,248996,328660,291373,186022,99967,24500,5648,1424,1257,,,,,,,,,,,
  高中                        ,517384,123437,153604,112204,66509,43381,13209,3267,929,844,,,,,,,,,,,
  中专                        ,229684,86053,66248,39155,20730,12608,3501,871,257,261,,,,,,,,,,,
  大学专科                    ,229689,73364,68628,42018,22066,15925,5490,1335,466,397,,,,,,,,,,,
  大学本科                    ,101560,24762,31223,20380,10935,8650,3794,1119,377,320,,,,,,,,,,,
  研究生                      ,8607,960,2190,2145,1458,867,573,253,95,66,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
　　,,,,,,,,,,,,,,,,,,,,,
表8—10   全国按户主的职业、住房来源分的家庭户户数,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,单位:户,,,,,,,,,,,,,
职业大类,合计,自建住房 ,购买商品房,购买经济适用房,购买原公有住房 ,租用公有住房  ,租用商品房,其他,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
合       计,27459430,20813146,964951,641900,1970274,1362454,762246,944459,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
一、国家机关、党群组织、企业、事业单位负责人          ,761067,266896,105601,52872,195733,74629,24543,40793,,,,,,,,,,,,,
二、专业技术人员            ,1605945,442871,163790,121924,418713,262681,41985,153981,,,,,,,,,,,,,
三、办事人员和有关人员      ,1069845,216661,129240,93359,359433,158158,30024,82970,,,,,,,,,,,,,
四、商业、服务业人员        ,2196039,891473,202753,97745,270948,294891,300343,137886,,,,,,,,,,,,,
五、农、林、牧、渔、水利业生产人员                    ,17556022,16829352,118077,96105,115192,65211,44675,287410,,,,,,,,,,,,,
六、生产、运输设备操作人员及有关人员                  ,4251633,2156737,244441,179097,607991,504385,319220,239762,,,,,,,,,,,,,
七、不便分类的其他劳动者    ,18879,9156,1049,798,2264,2499,1456,1657,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
　　,,,,,,,,,,,,,,,,,,,,,
表8—11   全国按户主的职业、购建住房费用分的家庭户户数,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,单位:户,,,,,,,,,,,
职业大类,合计,1万元以下 , 1-2万元  , 2-3万元  , 3-5万元  , 5-10万元 ,10-20万元 ,20-30万元 ,30-50万元 ,50万元以上,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
合       计,24390271,11629162,5678889,2899106,2215259,1414805,419179,83344,35237,15290,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
一、国家机关、党群组织、企业、事业单位负责人          ,621102,94609,117741,92155,116318,116767,52414,15858,9443,5797,,,,,,,,,,,
二、专业技术人员            ,1147298,246855,261659,185422,209990,166633,54741,13107,6285,2606,,,,,,,,,,,
三、办事人员和有关人员      ,798693,136717,174593,129733,156870,135332,46355,11512,5287,2294,,,,,,,,,,,
