　　,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
表5—1    省、自治区、直辖市分性别、婚姻状况的15岁及15岁以上人口,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,单位:人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
地   区   别,15岁及15岁以上人口,,,未      婚,,,初婚有配偶,,,再婚有配偶,,,离      婚,,,丧      偶,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,合计,男,女,小计,男,女,小计,男,女,小计,男,女,小计,男,女,小计,男,女,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49岁,1386964,688714,698250,1497,141,1356,5526,497,5029,18296,1909,16387,49325,6969,42356,94509,19582,74927,124786,38062,86724,135131,55795,79336,125153,56818,68335,131034,66153,64881,134714,70486,64228,134793,76480,58313,120396,73642,46754,88003,56242,31761,67920,46638,21282,50950,36962,13988,35130,26498,8632,69801,55840,13961
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50-54岁,6072758,3070507,3002251,14031,1717,12314,44725,4401,40324,113429,12170,101259,228608,32367,196241,395336,79007,316329,570380,174878,395502,795276,328828,466448,679392,321157,358235,651013,355001,296012,537921,314658,223263,458978,287018,171960,391456,259783,131673,310174,215954,94220,234092,170840,63252,174434,132344,42090,126661,98641,28020,346852,281743,65109
50岁,1394903,701760,693143,2265,226,2039,7289,670,6619,17589,1801,15788,45133,6446,38687,93971,18502,75469,138003,42849,95154,176881,73645,103236,121724,57622,64102,128840,68546,60294,118477,65064,53413,120408,70399,50009,114683,72321,42362,86231,56868,29363,61215,42292,18923,47250,34400,12850,34995,26474,8521,79949,63635,16314
51岁,1351008,684724,666284,2742,378,2364,8356,945,7411,19948,2335,17613,42517,6137,36380,85577,17311,68266,139432,42524,96908,191344,78901,112443,159026,75284,83742,119248,64909,54339,110209,63646,46563,100750,62064,38686,94515,61989,32526,75755,52337,23418,56495,40950,15545,38882,29358,9524,28934,22504,6430,77278,63152,14126
52岁,1156901,584681,572220,2839,371,2468,8722,885,7837,21392,2324,19068,41639,5792,35847,69043,13758,55285,107614,32851,74763,165385,68108,97277,146885,69051,77834,135479,74231,61248,86303,51090,35213,79742,50517,29225,68664,46055,22609,57511,40705,16806,44659,33002,11657,32684,24955,7729,22097,17202,4895,66243,53784,12459
53岁,1128386,574478,553908,3011,355,2656,10734,1014,9720,25948,2791,23157,47268,6697,40571,71222,14210,57012,95038,29258,65780,142361,59250,83111,141811,67237,74574,140485,77309,63176,112849,68075,44774,70885,46376,24509,61971,43003,18968,49130,35511,13619,40074,30302,9772,30135,23462,6673,21840,17375,4465,63624,52253,11371
54岁,1041560,524864,516696,3174,387,2787,9624,887,8737,28552,2919,25633,52051,7295,44756,75523,15226,60297,90293,27396,62897,119305,48924,70381,109946,51963,57983,126961,70006,56955,110083,66783,43300,87193,57662,29531,51623,36415,15208,41547,30533,11014,31649,24294,7355,25483,20169,5314,18795,15086,3709,59758,48919,10839
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55-59岁,4455725,2258752,2196973,12566,1422,11144,45357,4629,40728,120981,13392,107589,243489,36995,206494,375791,82666,293125,481372,156724,324648,587799,250712,337087,441752,217240,224512,407533,233208,174325,352763,216780,135983,327376,219146,108230,281769,202939,78830,206569,157161,49408,147327,116327,31000,101200,82142,19058,71486,59039,12447,250595,208230,42365
55岁,961071,483782,477289,2747,274,2473,10440,968,9472,24183,2430,21753,55091,7760,47331,78589,16369,62220,92432,29173,63259,113879,47564,66315,85459,40833,44626,96696,53550,43146,96329,58232,38097,84256,56280,27976,63957,45778,18179,34927,26244,8683,27997,21692,6305,20597,16517,4080,16584,13514,3070,56908,46604,10304
56岁,934699,475470,459229,2500,272,2228,9057,905,8152,25782,2753,23029,50033,7489,42544,87972,19423,68549,99114,32536,66578,115983,49770,66213,84022,40978,43044,80907,46052,34855,77345,47037,30308,79658,53768,25890,65367,47812,17555,44534,34139,10395,24951,19945,5006,19760,16148,3612,14346,11963,2383,53368,44480,8888
57岁,848358,429930,418428,2364,275,2089,8460,925,7535,21981,2475,19506,47699,7396,40303,70651,16047,54604,104174,34202,69972,114231,49713,64518,79532,39959,39573,72857,41633,31224,58208,35549,22659,59862,39301,20561,58403,42091,16312,43175,33199,9976,29617,23229,6388,16281,13303,2978,13112,10858,2254,47751,39775,7976
58岁,850559,431422,419137,2322,256,2066,8624,853,7771,23864,2865,20999,42352,6641,35711,74036,16365,57671,91067,30024,61043,128909,55087,73822,87840,43994,43846,74685,43730,30955,59318,36735,22583,50704,33865,16839,50657,36006,14651,44260,33624,10636,31651,25268,6383,21365,17227,4138,11768,9762,2006,47137,39120,8017
59岁,861038,438148,422890,2633,345,2288,8776,978,7798,25171,2869,22302,48314,7709,40605,64543,14462,50081,94585,30789,63796,114797,48578,66219,104899,51476,53423,82388,48243,34145,61563,39227,22336,52896,35932,16964,43385,31252,12133,39673,29955,9718,33111,26193,6918,23197,18947,4250,15676,12942,2734,45431,38251,7180
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60-64岁,4006169,2040409,1965760,28272,7120,21152,59820,10211,49609,135502,20653,114849,251591,45924,205667,368134,91921,276213,428052,150856,277196,537178,236878,300300,372369,186361,186008,367574,213083,154491,308062,195238,112824,267584,185036,82548,211240,155121,56119,155299,118727,36572,120741,95475,25266,96345,78278,18067,73079,60643,12436,225327,188884,36443
60岁,873347,444212,429135,3339,471,2868,10333,1197,9136,25403,3017,22386,49938,8143,41795,73632,17052,56580,83019,27949,55070,124652,53289,71363,87962,43074,44888,95615,54290,41325,67059,42563,24496,53605,37004,16601,45792,33056,12736,33213,25206,8007,30815,24375,6440,24812,20237,4575,16427,13521,2906,47731,39768,7963
61岁,729162,369763,359399,3565,693,2872,9637,1296,8341,24126,3205,20921,45015,7282,37733,65337,15448,49889,76970,26717,50253,87503,38138,49365,77079,37878,39201,67819,38727,29092,66090,41477,24613,47401,32872,14529,35304,25788,9516,27282,20815,6467,21592,17132,4460,19225,15687,3538,14919,12544,2375,40298,34064,6234
62岁,829704,426515,403189,5012,1142,3870,11567,1788,9779,27817,4122,23695,53012,9616,43396,77929,19016,58913,89480,31927,57553,107925,48429,59496,69280,35394,33886,81584,47533,34051,63383,40343,23040,63574,44149,19425,42960,31962,10998,29825,22911,6914,23980,18928,5052,18627,15326,3301,15770,13265,2505,47979,40664,7315
63岁,781233,399495,381738,6255,1823,4432,12893,2507,10386,27262,4442,22820,50525,9744,40781,74467,19332,55135,87405,30838,56567,105629,47418,58211,69064,35213,33851,59915,35521,24394,63001,39738,23263,49918,34585,15333,47321,34998,12323,30362,23426,6936,21673,17138,4535,17063,13782,3281,13095,10837,2258,45385,38153,7232
64岁,792723,400424,392299,10101,2991,7110,15390,3423,11967,30894,5867,25027,53101,11139,41962,76769,21073,55696,91178,33425,57753,111469,49604,61865,68984,34802,34182,62641,37012,25629,48529,31117,17412,53086,36426,16660,39863,29317,10546,34617,26369,8248,22681,17902,4779,16618,13246,3372,12868,10476,2392,43934,36235,7699
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65岁及以上,8579796,3998508,4581288,92730,26821,65909,213632,52017,161615,392419,90205,302214,622393,149357,473036,870660,237662,632998,1040745,362545,678200,1373411,569701,803710,726533,345858,380675,638125,344610,293515,488837,288436,200401,417800,269712,148088,361212,249305,111907,265049,191705,73344,217658,162949,54709,178535,135810,42725,144129,110914,33215,535928,410901,125027
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
　　,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
表5—3    全国分性别、受教育程度、初婚年龄的人口,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,单位:人
受教育程度,初                                                                              婚                                                                              年                                                                              龄,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,合      计,,,15岁以下,,,15      岁,,,16      岁,,,17      岁,,,18      岁,,,19      岁,,,20      岁,,,21      岁,,,22      岁,,,23      岁,,,24      岁,,,25      岁,,,26      岁,,,27      岁,,,28      岁,,,29      岁,,,30岁及以上,,
,合计,男,女,小计,男,女,小计,男,女,小计,男,女,小计,男,女,小计,男,女,小计,男,女,小计,男,女,小计,男,女,小计,男,女,小计,男,女,小计,男,女,小计,男,女,小计,男,女,小计,男,女,小计,男,女,小计,男,女,小计,男,女
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  总    计,72000436,34838613,37161823,192248,46465,145783,512303,95199,417104,1156333,200247,956086,2272013,442501,1829512,3854792,925113,2929679,5718429,1768704,3949725,8668555,3132570,5535985,8387170,3544106,4843064,9655484,4982024,4673460,8513810,4417912,4095898,6885375,3943401,2941974,5290301,3341198,1949103,3522533,2384992,1137541,2321010,1675837,645173,1522042,1148159,373883,1001407,776476,224931,2526631,2013709,512922
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  未上过学,8253458,1922816,6330642,83780,7740,76040,212870,16427,196443,427751,31061,396690,709781,58501,651280,982744,101904,880840,1104877,166514,938363,1331957,273275,1058682,764398,172161,592237,641012,178859,462153,477072,151265,325807,368910,141623,227287,281480,126780,154700,189042,93575,95467,141105,76373,64732,110589,62939,47650,87293,52111,35182,338797,211708,127089
  扫盲班,1941591,550634,1390957,13312,1850,11462,37123,4048,33075,80616,7656,72960,144507,14968,129539,210262,26727,183535,248494,43969,204525,302500,71786,230714,201913,51027,150886,176440,54236,122204,134387,47544,86843,102893,44567,58326,75675,39110,36565,51296,29964,21332,37095,23828,13267,27767,18911,8856,21178,14895,6283,76133,55548,20585
  小学,24559970,11114610,13445360,68092,22388,45704,195687,45537,150150,476959,95717,381242,984460,205085,779375,1693565,406391,1287174,2449004,728980,1720024,3487765,1222359,2265406,3034629,1179259,1855370,3076432,1452909,1623523,2496665,1243992,1252673,1932301,1099444,832857,1421557,912671,508886,936544,653030,283514,633723,474539,159184,436924,342893,94031,306042,247417,58625,929621,781999,147622
  初中,25715048,14428729,11286319,20643,10085,10558,53907,21276,32631,145162,51058,94104,375815,133662,242153,841292,323970,517322,1642186,688654,953532,2960696,1281764,1678932,3473464,1699221,1774243,4303584,2518847,1784737,3637540,2075108,1562432,2757782,1690452,1067330,1984256,1309283,674973,1258287,874039,384248,787943,578425,209518,493143,377017,116126,309254,243536,65718,670094,552332,117762
  高中,6326680,3758607,2568073,3172,1970,1202,6690,3748,2942,14473,7525,6948,34786,17050,17736,81852,40514,41338,184060,92994,91066,392464,195692,196772,602197,309416,292781,924422,519353,405069,1029790,555298,474492,931486,541243,390243,752806,476734,276072,501075,340283,160792,316384,228443,87941,194422,146762,47660,119347,92223,27124,237254,189359,47895
  中专,2185908,1156327,1029581,1847,1294,553,3546,2217,1329,7042,4007,3035,14745,7753,6992,29685,15475,14210,58501,28689,29812,123644,52501,71143,183791,73635,110156,283133,129900,153233,342038,149803,192235,319997,160953,159044,279209,159902,119307,197236,123226,74010,128882,87696,41186,79630,57561,22069,47892,36140,11752,85090,65575,19515
  大学专科,2080344,1270580,809764,920,719,201,1698,1283,415,2975,2113,862,5767,3798,1969,11804,7468,4336,24972,14559,10413,57631,27963,29668,105165,47839,57326,200486,100366,100120,299212,144809,154403,334994,186291,148703,332515,210328,122187,252347,174198,78149,171380,127386,43994,107228,83596,23632,63677,50993,12684,107573,86871,20702
  大学本科,875605,591602,284003,468,409,59,759,647,112,1318,1085,233,2109,1659,450,3479,2598,881,6131,4225,1906,11531,7025,4506,20817,11106,9711,47590,26150,21440,91737,47111,44626,128253,73498,54755,151709,98697,53012,127108,89522,37586,96865,73108,23757,66791,53846,12945,43131,36079,7052,75809,64837,10972
  研究生,61832,44708,17124,14,10,4,23,16,7,37,25,12,43,25,18,109,66,43,204,120,84,367,205,162,796,442,354,2385,1404,981,5369,2982,2387,8759,5330,3429,11094,7693,3401,9598,7155,2443,7633,6039,1594,5548,4634,914,3593,3082,511,6260,5480,780
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
　　,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
表5—4    全国分年龄、性别、受教育程度、婚姻状况的人口,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,单位:人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
受教育程度,15岁及15岁以上人口,,,未      婚,,,初婚有配偶,,,再婚有配偶,,,离      婚,,,丧      偶,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
和年龄别,合计,男,女,小计,男,女,小计,男,女,小计,男,女,小计,男,女,小计,男,女,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
总      计,90278552,45656484,44622068,18277910,10817786,7460124,64198186,31848919,32349267,1948189,910164,1038025,815199,510752,304447,5039068,1568863,3470205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-19岁,9386103,4849390,4536713,9315966,4835837,4480129,68343,13273,55070,425,43,382,1255,212,1043,114,25,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15岁,1943506,1015190,928316,1943120,1015104,928016,373,83,290,4,1,3,8,2,6,1,          ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16岁,1889981,982449,907532,1888422,982160,906262,1509,279,1230,15,3,12,31,6,25,4,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17岁,1823537,942499,881038,1817979,941471,876508,5384,1005,4379,26,4,22,136,16,120,12,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18岁,2053484,1054905,998579,2033239,1051464,981775,19680,3377,16303,123,12,111,415,48,367,27,4,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19岁,1675595,854347,821248,1633206,845638,787568,41397,8529,32868,257,23,234,665,140,525,70,17,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-24岁,8273394,4137717,4135677,5630384,3254192,2376192,2607174,870965,1736209,14891,3885,11006,17661,7528,10133,3284,1147,2137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20岁,1577583,793101,784482,1447058,769704,677354,127877,22805,105072,946,140,806,1551,410,1141,151,42,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21岁,1653694,824478,829216,1388467,771391,617076,261971,52170,209801,1222,243,979,1765,592,1173,269,82,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22岁,1646384,820908,825476,1167746,682833,484913,472233,136051,336182,2658,642,2016,3190,1207,1983,557,175,382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23岁,1585598,793871,791727,876347,538998,337349,700501,251692,448809,3670,997,2673,4230,1888,2342,850,296,554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24岁,1810135,905359,904776,750766,491266,259500,1044592,408247,636345,6395,1863,4532,6925,3431,3494,1457,552,905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-29岁,10591466,5321530,5269936,1770182,1313403,456779,8630175,3921248,4708927,90588,32599,57989,81633,45869,35764,18888,8411,10477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25岁,1862322,930557,931765,565016,392870,172146,1275543,528593,746950,9978,3172,6806,9708,5044,4664,2077,878,1199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26岁,2041424,1021449,1019975,436720,319967,116753,1576107,688996,887111,13237,4470,8767,12528,6806,5722,2832,1210,1622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27岁,2128239,1070841,1057398,327790,249809,77981,1763628,804348,959280,17093,6083,11010,16082,9012,7070,3646,1589,2057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28岁,2241851,1128908,1112943,250020,197067,52953,1944042,909650,1034392,22975,8544,14431,20120,11513,8607,4694,2134,2560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29岁,2317630,1169775,1147855,190636,153690,36946,2070855,989661,1081194,27305,10330,16975,23195,13494,9701,5639,2600,3039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-34岁,11826354,5970285,5856069,524048,445078,78970,10898439,5330794,5567645,208139,82850,125289,147169,89316,57853,48559,22247,26312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30岁,2550109,1284992,1265117,161591,133503,28088,2313585,1116219,1197366,38165,14596,23569,29112,17163,11949,7656,3511,4145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31岁,2320512,1170089,1150423,115349,97148,18201,2131726,1037573,1094153,36843,14629,22214,28479,16997,11482,8115,3742,4373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32岁,2573754,1301217,1272537,106052,90591,15461,2378756,1167856,1210900,45583,18241,27342,32797,19720,13077,10566,4809,5757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33岁,2035766,1026502,1009264,70803,61712,9091,1890328,928573,961755,39181,15684,23497,25708,16003,9705,9746,4530,5216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34岁,2346213,1187485,1158728,70253,62124,8129,2184044,1080573,1103471,48367,19700,28667,31073,19433,11640,12476,5655,6821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35-39岁,10387211,5263432,5123779,243032,217099,25933,9646926,4806583,4840343,260481,111567,148914,160240,96223,64017,76532,31960,44572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35岁,2337032,1186514,1150518,64106,57054,7052,2170414,1079665,1090749,54671,22957,31714,33688,20602,13086,14153,6236,7917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36岁,2291966,1157568,1134398,56320,50300,6020,2128854,1055930,1072924,55676,23455,32221,35671,21327,14344,15445,6556,8889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37岁,2665641,1355364,1310277,58708,52495,6213,2477426,1240099,1237327,67409,29198,38211,42385,25314,17071,19713,8258,11455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38岁,1999635,1016736,982899,41559,37252,4307,1858410,931636,926774,52410,22675,29735,30375,18266,12109,16881,6907,9974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39岁,1092937,547250,545687,22339,19998,2341,1011822,499253,512569,30315,13282,17033,18121,10714,7407,10340,4003,6337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-44岁,7869404,4044735,3824669,165518,154492,11026,7240834,3667332,3573502,232919,105107,127812,120551,74195,46356,109582,43609,65973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40岁,1400533,715125,685408,29523,26865,2658,1287485,648283,639202,44497,19820,24677,24158,14448,9710,14870,5709,9161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41岁,1263898,653567,610331,26081,24129,1952,1165233,593990,571243,36849,16776,20073,20544,12527,8017,15191,6145,9046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42岁,1658844,859669,799175,36854,34538,2316,1523816,777044,746772,49303,22407,26896,26329,16519,9810,22542,9161,13381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43岁,1850440,952735,897705,38387,36210,2177,1705120,865031,840089,52651,23945,28706,26366,16291,10075,27916,11258,16658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44岁,1695689,863639,832050,34673,32750,1923,1559180,782984,776196,49619,22159,27460,23154,14410,8744,29063,11336,17727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45-49岁,8378990,4272751,4106239,177697,169252,8445,7634025,3846166,3787859,257688,114147,143541,99854,63927,35927,209726,79259,130467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45岁,1819523,935274,884249,39000,37016,1984,1665414,844346,821068,56195,25194,31001,23696,14825,8871,35218,13893,21325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46岁,1810940,924153,886787,37946,35955,1991,1655360,834120,821240,55092,24493,30599,22645,14283,8362,39897,15302,24595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47岁,1643537,835214,808323,35016,33417,1599,1497787,751622,746165,50089,21909,28180,19486,12570,6916,41159,15696,25463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48岁,1688726,861392,827334,36436,34860,1576,1532433,773082,759351,52816,23233,29583,18999,12311,6688,48042,17906,30136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49岁,1416264,716718,699546,29299,28004,1295,1283031,642996,640035,43496,19318,24178,15028,9938,5090,45410,16462,28948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50-54岁,6207936,3200020,3007916,135174,129513,5661,5502549,2827910,2674639,209767,94858,114909,62784,43456,19328,297662,104283,193379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50岁,1426559,731975,694584,31655,30215,1440,1276180,649343,626837,49822,22385,27437,15558,10396,5162,53344,19636,33708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51岁,1380543,712960,667583,29535,28236,1299,1230618,632874,597744,45976,20606,25370,14377,9860,4517,60037,21384,38653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52岁,1182853,609534,573319,25951,24853,1098,1048113,538649,509464,39433,17688,21745,11902,8270,3632,57454,20074,37380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53岁,1153368,598505,554863,24982,24027,955,1016796,527475,489321,38327,17517,20810,10946,7783,3163,62317,21703,40614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54岁,1064613,547046,517567,23051,22182,869,930842,479569,451273,36209,16662,19547,10001,7147,2854,64510,21486,43024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55-59岁,4559484,2359114,2200370,103739,100353,3386,3863299,2024316,1838983,163319,77986,85333,39888,29366,10522,389239,127093,262146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55岁,984186,506064,478122,23112,22282,830,848744,438670,410074,35251,16297,18954,9334,6706,2628,67745,22109,45636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56岁,956283,496367,459916,21581,20895,686,819391,429276,390115,33540,15756,17784,8353,6102,2251,73418,24338,49080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57岁,867692,448634,419058,19330,18701,629,736461,385248,351213,30940,14802,16138,7570,5611,1959,73391,24272,49119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58岁,870524,450727,419797,19958,19302,656,729006,383741,345265,31914,15557,16357,7475,5536,1939,82171,26591,55580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59岁,880799,457322,423477,19758,19173,585,729697,387381,342316,31674,15574,16100,7156,5411,1745,92514,29783,62731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60-64岁,4094725,2126000,1968725,88541,85587,2954,3205113,1740577,1464536,162988,84863,78125,31505,23981,7524,606578,190992,415586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60岁,894935,465094,429841,21585,20880,705,721650,386794,334856,36050,18127,17923,7361,5465,1896,108289,33828,74461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61岁,745333,385427,359906,16170,15664,506,596453,319831,276622,28715,14673,14042,5772,4391,1381,98223,30868,67355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62岁,848181,444412,403769,18476,17898,578,665272,364153,301119,33372,17449,15923,6615,5067,1548,124446,39845,84601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63岁,798005,415680,382325,16768,16185,583,613710,336971,276739,31940,17040,14900,5941,4597,1344,129646,40887,88759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64岁,808271,415387,392884,15542,14960,582,608028,332828,275200,32911,17574,15337,5816,4461,1355,145974,45564,100410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65岁及以上,8703485,4111510,4591975,123629,112980,10649,4901309,2799755,2101554,346984,202259,144725,52659,36679,15980,3278904,959837,2319067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
    未上过学,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
