表3-33全国各民族分年龄的死亡人口数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  1,    94 745,    47 002,    47 743,    98.45,    75 732,    37 552,    38 180,    98.36,    345,    175,    170,    102.94,    927,    482,    445,  108.31,,,  2,    753,    391,    362,    108.01,    1 908,    976,    932,    104.72,    1 548,    720,    828,    86.96,    1 360,    696,    664,    104.82,    1 103,    551,    552,    99.82,,,  0,    4 456,    2 268,    2 188,    103.66,    604,    311,    293,    106.14,    3 482,    1 860,  1 622,  114.67,  3 441,  1 649,    1 792,    92.02,    2 549,  1 238,    1 311,    94.43,,,  2,    152,    62,    90,    68.89,    564,    279,    285,    97.89,    318,    151,    167,    90.42,    126,    73,    53,  137.74,    134,    65,    69,    94.20,,,  2,    91,    49,    42,    116.67,    201,    95,    106,    89.62,    299,    155,    144,  107.64,    30,    14,    16,  87.50,-,-,-,-,,,  2,    186,    99,    87,    113.79,    93,    51,    42,  121.43,    76,    35,    41,  85.37,    24,    11,    1 3,  84.62,    64,    30,    34,    88.24,,,  2,    43,    19,    24,    79.17,    33,    22,    11,  200.00,    10,    6,    4, 150.00,    2,    1,    1, 100.00,    22,    11,    11, 100.00,,,  2,    40,    20,    20,  100.00,    14,    6,    8,    75.00,    5,    3,    2, 150.00,    58,    23,    35,  65.71,    2,    1,    1, 100.00,,,  2,    13,    6,    7,    85.71,-,-,-,-,    11,    5,    6,  83.33,    14,    12,    2, 600.00,-,-,-,-,,,  2,-,-,-,-,    3,    1,    2,    50.00,    6,    1,    5,  20.00,    1,    1,-,-,-,-,-,-,,,  2,    1,    1,-,-,    1,    1,-,-,    2,    1,    1, 100.00,    1,    1,-,-,-,-,-,-,,
  2,    61 511,    31 009,    30 502,    101.66,    49 731,    25 182,    24 549,    102.58,    185,    84,    101,    83.17,    563,    282,    281,  100.36,,,  3,    496,    272,    224,    121.43,    975,    485,    490,    98.98,    909,    457,    452,  101.11,    905,    461,    444,    103.83,    771,    398,    373,  106.70,,,  1,    951,    486,    465,    104.52,    76,    38,    38,    100.00,    350,    178,    172,  103.49,    459,    206,    253,    81.42,    480,    216,    264,    81.82,,,  3,    107,    51,    56,    91.07,    350,    164,    186,88.17,    251,    123,    128,    96.09,    70,    39,    31,  125.81,    71,    44,    27,  162.96,,,  3,    92,    48,    44,    109.09,    146,    64,    82,    78.05,    165,    80,    85,    94.12,    18,    8,    10,  80.00,-,-,-,-,,,  3,    128,    63,    65,    96.92,    55,    24,    31,    77.42,    53,    31,    22, 140.91,    11,    5,    6,  83.33,    40,    25,    15, 166.67,,,  3,    14,    7,    7,  100.00,    29,    17,    12,  141.67,    4,    2,    2, 100.00,    6,    1,    5,  20.00,    11,    8,    3, 266.67,,,  3,    21,    14,    7,  200.00,    6,    4,    2,  200.00,    5,    3,    2, 150.00,    39,    17,    22,  77.27,    4,    2,    2, 100.00,,,  3,    6,    1,    5,    20.00,    2,    1,    1,  100.00,    3,    2,    1, 200.00,    10,    6,    4, 150.00,    2,-,   2,-,,,  3,-,-,-,-,   2,    1,    1,  100.00,    2,-,    2,-,    1,    1,-,-,    1,    1,-,-,,,  3,    2,    1,    1,  100.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,
  3,    37 331,      19 548,    17 783,    109.93,    30 064,    15 872,    14 192,    111.84,    133,    70,    63,  111．11,    322,    168,    154,  109.09,,,  4,    386,    189,    197,    95.94,    618,    326,    292,  11 1.64,    588,    307,    281,  109.25,    618,    325,    293,    110.92,    541,    298,    243,  122.63,,,  2,    589,    279,    310,    90.00,    69,    35,    34,    102.94,    206,    109,    97,  112.37,    332,    149,    183,    81.42,    379,    177,    202,    87.62,,,  4,    52,    27,    25,  108．00,    217,    115,    102,    112.75,    138,    65,    73,    89.04,    49,    21,    28,  75．00,    56,    30,    26,  115.38,,,  4,    53,    27,    26,    103.85,    71,    38,    33,    115.15,    81,    39,    42,    92.86,    7,    1,    6,  16.67,-,-,-,-,,,  4,    94,    44,    50,    88.00,    45,    29,    16,  181.25,    31,    14,    17,  82.35,    11,    5,    6,  83.33,    19,    9,10,  90.00,,,  4,    19,    16,    3,  533.33,    10,    3,    7,    42.86,    8,    5,    3, 166.67,    2,    2,     -,   -,    13,    8,    5, 160.00,,,  4,    12,    8,    4,  200.00,    5,    1,    4,    25.00,    1,    1,-,-,    14,    6,    8,  75.00,    4,    2,    2, 100.00,,,  4,    5,    1,    4,    25.00,    1,    1,-,-,    2,    2,-,-,    9,    4,    5,  80.00,-,-,-,-,,,  4,    1,    1,-,-,-,-,-,-,-,-,-,-,    2,-,    2,-,-,-,-,-,,,  4,    1,    1,-,-,    1,-,    1,-,   3,  2,    1, 200.00,-,-,-,-,-,-,-,-,,
  4,    24 633,    13 341,    11 292,    118.15,    19 761,    10 827,    8 934,    121.19,    124,    74,    50,  148.00,    239,    118,    121,    97.52,,,5-9岁,    1 050,    558,    492,    113.41,  1 441,    782,    659,  118.66,    1 526,    807,    719,  112.24,    1 425,    743,    682,    108.94,    1 723,    1 021,    702,  145.44,,,  3,    350,    157,    193,    81.35,    42,    20,    22,    90.91,    154,    78,    76,  102.63,    154,    80,    74,  108.11,    237,    135,    102,  132.35,,,5-9岁,    174,    97,    77,  125.97,    581,    347,    234,    148.29,    429,    209,  220,    95.00,    169,    89,    80, 111.25,    126,    65,    61,  106.56,,,5-9岁,    244,    132,    112,    117.86,    222,    118,    104,    113.46,    189,    89,    100,    89.00,    39,    22,    17,  129.41,-,-,-,-,,,5-9岁,    163,    82,    81,    101.23,    75,    35,    40,    87.50,    94,    38,    56,  67.86,    22,    14,    8, 175.00,    65,    29,    36,  80.56,,,5-9岁,    31,    20,    11,    181.82,    24,    13,    11,    118.18,    12,    5,    7,  71.43,    10,    5,    5,  100.00,    31,    17,    14,  121.43,,,5-9岁,    43,    20,    23,    86.96,    16,    11,    5,  220.00,    13,    10,    3, 333.33,    55,    26,    29,  89.66,    10,    7,    3, 233.33,,,5-9岁,    7,    5,    2,  250.00,    4,    4,-,-,    6,    3,    3, 100.00,    22,    11,    11, 100.00,-,-,-,-,,,5-9岁,-,-,-,-,    2,    2,-,-,    5,    3,    2, 150.00,    1,    1,-,-,-,-,-,-,,,5-9岁,    1,-,    1,-,-,-,-,-,    4,   2,    2, 100.00,-,-,-,-,   2,    1,    1, 100.00,,
5-9岁,    73 615,    43 854,    29 761,    147.35,    60 617,    36 721,    23 896,    153.67,    348,    183,    165,  110.91,    668,    372,    296,    125.68,,,  5,    287,    149,    138,    107.97,441,    239,    202,  118.32,    427,    224,    203,  110．34,    439,    217,    222,    97.75,    435,    242,    193,  125.39,,,  4,    215,    97,    118,    82.20,    33,    24,    9,    266.67,    125,    68,    57,  119.30,    125,    59,    66,    89.39,    180,    85,    95,    89.47,,,  5,    46,    23,    23,  100.00,    139,    74,    65,    113.85,    111,    52,    59,    88.14,    47,    28,    19, 147.37,    30,    17,    13,  130.77,,,  5,    59,    25,    34,    73.53,    52,    22,    30,    73.33,    56,    27,    29,    93.10,    11,    7,    4,  175.00,-,-,-,-,,,  5,    58,    33,    25,    132.00,    28,    16,    12,  133.33,    28,    13,    15,  86.67,    5,    4,    1, 400.00,    12,    5,    7,  71.43,,,  5,    7,    5,    2,    250.00,    8,    3,    5,    60.00,    6,    3,    3, 100.00,    3,    1,    2,  50.00,    9,    6,    3,  200.00,,,  5,    19,    11,    8,  137.50,    1,    1,   -,-,    1,-,    1,-,    10,    4,    6,  66.67,-,-,-,-,,,  5,    3,    1,    2,    50.00,-,-,-,-,    1,-,    1,-,    6,    4,    2, 200.00,-,-,-,-,,,  5,-,-,-,-,-,-,-,-,    4,    2,    2, 100.00,-,-,-,-,-,-,-,-,,,  5,-,-,-,-,-,-,-,-,    1,-,    1,-,-,-,-,-,-,-,-,-,,
  5,    18 682,    10 545,    8 137,    129.59,    15 086,    8 652,    6 434,    134.47,    95,    37,    58,    63.79,    173,    99,    74,    133.78,,,  6,    236,    124,    1 12,    110.71,    289,    157,    132,  118.94,    323,    172,    151,  113.91,    322,    183,    139,  131.65,    379,    222,    157,  141.40,,,5-9岁,    492,    279,    213,    130.99,    111,    73,    38,    192.11,    386,    236,    150,  157.33,    330,    206,    124,  166.13,    457,    260,    197,  131.98,,,  6,    38,    20,    18,  111.11,    114,    69,    45,    153.33,    112,    57,    55,  103.64,  44,    23,    21, 109.52,    31,    14,    17,  82.35,,,  6,    59,    33,    26,    126.92,    61,    33,    28,    117.86,    44,    24,    20,  120.00,    5,    3,    2,  150.00,-,-,-,-,,,  6,    37,    20,    17,    117.65,    15,    7,    8,    87.50,    27,    12,    15,  80.00,    5,    3,    2, 150.00,    21,    9,    12,  75.00,,,  6,    9,    6,    3,    200.00,    6,    5,    1,  500.00,    3,    1,    2,  50.00,    5,3,     2,  150.00,    6,    3,    3,  100.00,,,  6,    7,    4,    3,  133.33,    5,    4,    1,  400.00,   2,    2,-,-,    14,    4,    10,  40.00,    1,    1,-,-,,,  6,    1,    1,-,-,    2,    2,-,-,    3,    2,    1, 200.00,    8,    3,    5,  60.00,-,-,-,-,,,  6,-,-,-,-,-,-,-,-,    1,    1,-,-,-,-,-,-,-,-,-,-,,,  6,-,-,-,-,-,-,-,-,    1,    1,-,-,-,-,-,-,2,    1,    1, 100.00,,
  6,    15 554,    9 156,    6 398,    143.11,    12 705,    7 576,    5 129,    147.71,    84,    53,    31,    170.97,    143,    73,    70,    104.29,,,  7,    228,    126,    102,    123.53,    264,    1 36,    128,  106.25,    308,    171,    137,  124.82,    270,    134,    136,    98.53,    334,    209,    125,  167.20,,,  5,    139,    73,    66,    110.61,    25,    17,    8,    212.50,    94,    46,    48,    95.83,    109,    65,    44,  147.73,    133,    79,    54,  146.30,,,  7,    31,    19,    12,  158.33,    121,    70,    51,    137.25,    78,    40,    38,  105.26,    30,    15,    15, 100.00,    28,    10,    18,  55.56,,,  7,    44,    24,    20,    120.00,    43,    27,    16,    168.75,    39,    16,    23,    69.57,    8,    5,    3,  166.67,-,-,-,-,,,  7,    20,    10,    10,    100.00,    16,    5,    11,    45.45,    13,    5,    8,  62.50,    7,    5,    2, 250.00,    12,    7,    5, 140.00,,,  7,    7,    4,    3,    133.33,    5,    2,    3,    66.67,    2,-,      2,-,    2,    1,    1,  100.00,    6,    2,    4,  50.00,,,  7,    8,    2,    6,    33.33,    3,    1,    2,    50.00,    5,    4,    1, 400.00,    10,    6,    4, 150.00,    6,    5,    1, 500.00,,,  7,    2,    2,-,-,-,-,-,-,    1,-,    1,-,    4,    2,    2, 100.00,-,-,-,-,,,  7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,  7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,
  7,    15 052,    9 212,    5 840,    157.74,    12 521,    7 792,    4 729,    164.77,    63,    36,    27,133.33,    135,    82,    53,    154.72,,,  8,    154,    84,    70,    120．00,    222,    133,    89,  149.44,    249,    123,    126,    97.62,    204,    105,    99,  106.06,    306,    179,    127,  140.94,,,  6,    104,    61,    43,    141.86,    29,    18,    11,    163.64,    65,    37,    28,  132.14,    68,    43,    25,  172.00,    85,    48,    37,  129.73,,,  8,    24,    14,    10,  140.00,    117,    76,    41,    185.37,    61,    29,    32,    90.63,    25,    13,    12, 108.33,    19,    11,    8,  137.50,,,  8,    49,    29,    20,    145.00,    42,    21,    21,    100.00,    16,    6,    10,    60.00,    7,       4,    3,  133.33,-,-,-,-,,,  8,    28,    9,    19,    47.37,    8,    4,    4,  100.00,    11,    5,    6,  83.33,    3,    1,     2,  50.00,    13,    6,    7,  85.71,,,  8,    3,    1,    2,    50.00,    4,    2,    2,  100.00,-,-,-,-,-,-,-,-,    6,    5,    1, 500.00,,,  8,    3,    1,    2,    50.00,    5,    4,    1,  400.00,    3,    3,-,-,    8,    4,    4, 100.00,    2,    1,    1, 100.00,,,  8,    1,    1,-,-,    1,    1,-,-,    1,    1,-,-,-,-,-,-,-,-,-,-,,,  8,-,-,-,-,    2,    2,-,-,-,-,-,-,    1,    1,-,-,-,-,-,-,,,  8,-,-,-,-,-,-,-,-,    2,    1,    1, 100.00,-,-,-,-,-,-,-,-,,
  8,    12 971,    8 043,    4 928,    163.21,    10 836,    6 849,    3 987,    171.78,    53,    29,    24,    120.83,    116,    68,    48,    141.67,,,  9,    145,    75,    70,    107.14,    225,    117,    108,  108.33,    219,    117,    102,  114.71,    190,    104,    86,  120.93,    269,    169,    100,  169．00,,,  7,    94,    58,    36,    161.11,    21,    13,    8,    162.50,    86,    61,    25,  244.00,    52,    36,    16,  225.00,    99,    55,    44,  125.00,,,  9,    35,    21,    14,  150.00,    90,    58,    32,    181.25,    67,    31,    36,    86.11,    23,    10,    13,    76.92,    18,    13,    5,  260.00,,,  9,    33,    21,    12,    175.00,    24,    15,    9,    166.67,    34,    16,    18,    88.89,    8,    3,    5,    60.00,-,-,-,-,,,  9,    20,    10,    10,  100.00,    8,    3,    5,    60.00,    15,    3,    12,  25.00,    2,    1,    1, 100.00,    7,     2,    5,  40.00,,,  9,    5,    4,    1,  400.00,    1,    1,-,-,    1,    1,-,-,-,-,-,-,    4,    1,    3,  33.33,,,  9,    6,    2,    4,    50.00,    2,    1,    1,  100.00,     2,    1,    1, 100.00,    13,    8,    5, 160.00,    1,-,    1,-,,,  9,-,-,-,-,    1,    1,-,-,-,-,-,-,    4,    2,    2, 100.00,-,-,-,-,,,  9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,  9,    1,-,    1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,
  9,    11 356,    6 898,    4 458,    154.73,    9 469,    5 852,    3 617,    161．79,    53,    28,    25,    112.00,    101,    50,    51,  98.04,,,10-14岁,    695,    380,    315,    120.63,    828,    445,    383,  116.19,    1 029,    534,    495,  107.88,    895,    485,    410,  118.29,    1 201,    689,    512,  134.57,,,  8,    95,    52,    43,    120.93,    19,    12,    7,    171.43,    77,    47,    30,  156.67,    62,    43,    19,  226.32,    78,    43,    35,  122.86,,,10-14岁,    148,    75,    73,  102.74,    564,    304,    260,116.92,    250,    129,    121,  106.61,    126,    72,    54,  133.33,    106,    70,    36,  194.44,,,10-14岁,    131,    73,    58,    125.86,    122,    70,    52,    134.62,    87,    43,    44,    97.73,    51,    30,    21,142.86,-,-,-,-,,,10-14岁,    81,    45,    36,  125.00,    52,    36,    16,  225.00,    30,    17,    13, 130.77,    27,    15,    12, 125.00,    28,    15,    13, 11 5.38,,,10-14岁,    24,    10,    14,    71.43,      25,    14,    11,  127.27,    5,    3,    2, 150.00,    10,    5,    5, 100.00,    27,    13,    14,  92.86,,,10-14岁,    29,    15,    14,  107.14,    12,    6,    6,  100.00,    3,    3,-,-,    52,    28,    24, 116.67,    13,    6,    7,  85.71,,,10-14岁,-,-,-,-,    3,    1,    2,    50.00,    2,    2,-,-,    5,    3,    2, 150.00,    1,    1,-,-,,,10-14岁,    1,    1,-,-,    4,    3,    1,  300.00,    7,    4,    3, 133.33,-,-,-,-,    1,    1,-,-,,,10-14岁,     2,-,    2,-,    1,    1,-,-,    1,-,    1,-,    1,-,    1,-,    1,-,    1,-,,
10-14岁,    55 939,    32 623,    23 316,    139.92,    47 250,    27 799,    19 451,    142.92,    226,    129,    97,    132.99,    489,    291,    198,    146.97,,,  10,    142,    76,    66,    115.15,    175,    90,    85,  105.88,    208,    104,    104,  100.00,    200,    109,    91,  119.78,    252,    141,    11 1,  127.03,,,  9,    60,    35,    25,    140.00,    17,    13,    4,    325.00,    64,    45,    19,  236.84,    39,    19,    20,    95.00,    62,    35,    27,  129.63,,,  10,    23,    9,    14,    64.29,    99,    52,    47,    110.64,    58,    30,    28,  107.14,    26,    15,    11,  136.36,    18,    11,    7,  157.14,,,  10,    26,    11,    15,    73.33,    24,    13,    11,    118.18,    24,    6,    18,    33.33,    12,    7,    5,  140.00,-,-,-,-,,,  10,    21,    11,    10,  110.00,    12,    3,    9,    33.33,    6,    4,    2, 200.00,    3,    1,    2,  50.00,    5,    3,    2, 150.00,,,  10,    3,    -,    3,-,    4,    3,    1,  300.00,-,-,-,-,-,-,-,-,    4,    3,    1, 300.00,,,  10,    13,    6,    7,    85.71,    3,    2,    1,  200.00,    1,    1,-,-,    3,    1,    2,  50.00,    5,    3,    2, 150.00,,,  10,-,-,-,-,    1,-,    1,-,-,-,-,-,    1,-,    1,-,-,-,-,-,,,  10,-,-,-,-,-,-,-,-,    2,-,    2,-,-,-,-,-,-,-,-,-,,,  10,    2,-,    2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,
  10,    10 904,    6 451,    4 453,    144.87,    9 115,    5 489,    3 626,    151.38,    45,    27,    18,    150.00,    96,    55,    41,    134.15,,,  11,    128,    66,    62,    106.45,    163,    91,    72,  126.39,    186,    100,    86,  116.28,    171,    81,    90,  90.00,    227,    135,    92,  146.74,,,10-14岁,    362,    193,    169,    114.20,    66,    45,    21,    214.29,    314,    197,    117,  168.38,    194,    107,    87,  122.99,    253,    153,    100,  153.00,,,  11,    24,    11,    13,    84.62,    94,    54,    40,    135.00,    54,    26,    28,    92.86,    23,    13,    10,  130.00,    25,    17,    8,  212.50,,,  11,    28,    19,    9,    211.11,    27,    16,    11,    145.45,    12,    7,    5,  140.00,    6,    3,    3,  100.00,-,-,-,-,,,  11,    16,    9,    7,  128.57,    9,    7,    2,  350.00,    7,    4,    3, 133.33,    9,    5,    4, 125.00,    5,    2,    3,  66.67,,,  11,    7,    3,    4,    75.00,    9,    5,    4,  125.00,-,-,-,-,    1,    1,-,-,    8,    4,    4, 100.00,,,  11,    4,    4,    -,-,    1,  -,    1,-,    1,    1,-,-,    6,    3,    3, 100.00,    2,    1,    1, 100.00,,,  11,-,-,-,-,-,-,-,-,-,-,-,-,    1,    1,-,-,    1,    1,-,-,,,  11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,  11,-,-,-,-,    1,    1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,
  11,    10 299,    6 096,    4 203,    145.04,    8 668,    5 184,    3 484,    148.79,    54,    32,    22,    145.45,    74,    46,    28,    164.29,,,  12,    146,    83,    63,    131.75,    154,    82,    72,  113.89,    195,    100,    95,  105.26,    180,    91,    89,  102.25,    237,    135,    102,  132.35,,,  10,    65,    35,    30,    116.67,    19,    15,    4,    375.00,    76,    52,    24,  216.67,    32,    15,    17,    88.24,    62,    39,    23,  169.57,,,  12,    27,    14,    13,    107.69,    95,    55,    40,    137.50,    48,    24,    24,  100.00,    28,    17,    11,  154.55,    22,    14,    8,  175．00,,,  12,    22,    16,    6,    266.67,    23,    11,    12,    91.67,12,    7,    5,  140.00,    4,    2,    2,  100.00,-,-,-,-,,,  12,    14,    8,    6,  133.33,    9,    7,    2,  350.00,    3,-,    3,-,    4,    3,    1, 300.00,    6,     2,    4,  50.00,,,  12,    1,    1,   -,-,    3,    2,    1,  200．00,    2,    1,    1, 100.00,    1,-,    1,-,    5,    2,    3,  66.67,,,  12,    7,    3,    4,    75.00,    2,    1,    1,  100.00,    1,    1,-,-,    14,    6,    8,  75.00,-,-,-,-,,,  12,-,-,-,-,    1,-,    1,-,    1,    1,-,-,    1,    1,-,-,-,-,-,-,,,  12,    1,    1,-,-,    1,    1,-,-,2,    1,    1, 100.00,-,-,-,-,-,-,-,-,,,  12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,
  12,    10 247,    5 945,    4 302,    138．19,    8 606,    5 043,    3 563,    141.54,    34,    20,    14,    142.86,    93,    55,    38,    144.74,,,  13,    137,    80,    57,    140.35,    159,    77,    82,    93.90,    207,    111,    96,  115.63,    165,    103,    62,  166.13,    239,    132,    107,  123.36,,,  11,    60,    35,    25,    140.00,    19,    12,    7,    171.43,    59,    36,    23,  156.52,    38,    17,    21,    80.95,    56,    34,    22,  154.55,,,  13,    36,    22,    14,    157.14,    120,    61,    59,    103.39,    43,    22,    21,  104.76,    29,    16,    13,  123.08,    25,    17,    8,  212.50,,,  13,    27,    10,    17,    58.82,    22,    14,    8,    175.00,    19,    11,    8,  137.50,    12,    6,    6,  100.00,-,-,-,-,,,  13,    17,    9,    8,  112.50,    8,    7,    1,  700.00,    8,    5,    3, 166.67,    3,    1,    2,  50.00,    5,    4,    1, 400.00,,,  13,    9,    3,    6,    50．00,    5,    2,    3,    66.67,    2,    1,    1, 100.00,    5,    3,    2, 150.00,    6,    3,    3, 100.00,,,  13,    1,    -,    1,-,    2,    1,    1,  100.00,-,-,-,-,    16,    10,    6, 166.67,-,-,-,-,,,  13,-,-,-,-,    1,    1,-,-,    1,    1,-,-,-,-,-,-,-,-,-,-,,,  13,-,-,-,-,-,-,-,-,    1,    1,-,-,-,-,-,-,-,-,-,-,,,  13,-,-,-,-,-,-,-,-,    1,-,    1,-,-,-,-,-,    1,-,    1,-,,
  13,    11 469,    6 585,    4 884,    134.83,    9 721,    5 602,    4 119,    136.00,    51,    27,    24,    112.50,    110,    65,    45,    144.44,,,  14,    142,    75,    67,    111.94,    177,    105,72,    145.83,    233,    119,    1 14,  104.39,    179,    101,    78,  129.49,    246,    146,    100,  146.00,,,  12,    76,    38,    38,    100.00,    7,    4,    3,    133.33,    50,    31,    19,  163.16,    39,    20,    19,  105.26,    46,    24,    22,  109.09,,,  14,    38,    19,    19,    100.00,    156,    82,    74,    110.81,    47,    27,    20,  135.00,    20,    11,    9,  122.22,    16,    11,    5,  220.00,,,  14,    28,    17,    11,    154.55,    26,    16,    10,    160.00,    20,    12,    8,  150.00,    17,    12,    5,  240.00,-,-,-,-,,,  14,    13,    8,    5,  160.00,    14,    12,    2,  600.00,    6,    4,    2, 200.00,    8,    5,     3, 166.67,    7,    4,    3, 133.33,,,  14,    4,    3,    1,  300.00,    4,    2,    2,  100.00,    1,    1,-,-,    3,    1,    2,  50.00,    4,    1,    3,  33.33,,,  14,    4,    2,    2,  100.00,    4,    2,    2,  100.00,-,-,-,-,    13,    8,    5, 160.00,    6,    2,    4,  50.00,,,  14,-,-,-,-,-,-,-,-,-,-,-,-,    2,    1,    1, 100.00,-,-,-,-,,,  14,-,-,-,-,    3,    2,    1,  200.00,    2,    2,-,-,-,-,-,-,    1,    1,-,-,,,  14,-,-,-,-,-,-,-,-,-,-,-,-,    1,-,    1,-,-,-,-,-,,
  14,    13 020,    7 546,    5 474,    137.85,    11 140,    6 481,    4 659,    139.11,    42,    23,    19,    121.05,    116,    70,    46,    152.17,,,15-19岁,    924,    478,    446,    107.17,    1 188,    625,    563,    111.01,    1 529,    836,    693,  120.63,  1 394,    782,    612,  127.78,    1 768,    1 031,    737,  139.89,,,  13,    60,    30,    30,    100．00,    10,    8,    2,    400.00,    69,    45,    24,  187.50,    42,    29,    13,  223.08,    50,    28,    22,  127.27,,,15-19岁,    251,    151,    100,    151.00,    1 166,    609,    557,    109.34,    317,    162,    155,  104.52,    172,    107,    65,  164.62,    152,    84,    68,  123.53,,,15-19岁,    177,    116,    61,    190.16,    170,    80,    90,    88.89,    92,    43,    49,    87.76,    90,    44,    46,    95.65,-,-,-,-,,,15-19岁,    138,    76,    62,  122.58,    53,    29,    24,  120.83,    64,    41,    23, 178.26,    47,    31,    16, 193.75,    28,    14,    14, 100.00,,,15-19岁,    29,    13,    16,    81.25,    35,    18,    17,  105.88,    19,    11,    8, 137.50,    12,    9,   3, 300.00,    38,    18,    20,  90.00,,,15-19岁,    18,    9,    9,  100.00,    15,    7,    8,    87.50,    9,    4,    5,  80.00,    87,    44,    43, 102.33,    18,    12,    6, 200.00,,,15-19岁,    3,    2,    1,  200.00,    5,    3,    2,  150.00,    3,    1,    2,  50.00,    7,    4,    3, 133.33,-,-,-,-,,,15-19岁,    3,    2,    1,  200.00,    6,    6,-,-,    1,    1,-,-,    3,-,    3,-,    2,    1,    1,  100.00,,,15-19岁,    2,    1,    1,  100.00,    1,-,    1,-,    5,    4,    1, 400.00,    3,  2,    1, 200.00,    1,-,    1,-,,
15-19岁,    120 289,    67 372,    52 917,    127.32,    106 540,    59 690,    46 850,    127.41,    514,    294,    220,    133.64,    959,    587,    372,    157.80,,,  15,    137,    83,    54,    153.70,    193,    107,    86,    124.42,    264,    148,    116,  127.59,    228,    135,    93,  145.16,    258,    143,    115,  124.35,,,  14,    101,    55,    46,    119.57,    11,    6,     5,    120.00,    60,    33,    27,  122.22,    43,    26,    17,  152.94,    39,    28,    11,  254.55,,,  15,    36,    25,    11,    227.27,    178,    93,    85,    109.41,    62,    30,    32,    93.75,    33,    23,    10,  230.00,    24,    13,    11,  118.18,,,  15,    31,    20,    11,    181.82,    42,    18,    24,    75.00,    18,    9,    9,  100.00,    13,    7,    6,  116.67,-,-,-,-,,,  15,    26,    15,    11,  1 36.36,    8,    4,    4,  100.00,    7,    2,    5,  40.00,    8,    4,    4, 100.00,    5,    3,    2,150,,,  15,    3,    1,    2,    50.00,   3,    1,    2,    50.00,    4,2,    2, 100.00,    3,    1,    2,  50.00,    7,    4,    3, 133.33,,,  15,    1,    1,-,-,-,-,-,-,    3,-,    3,-,    15,    5,    10,  50.00,    1,    1,   -,-,,,  15,-,-,-,-,    1,-,    1,-,-,-,-,-,    2,    1,    1, 100.00,-,-,-,-,,,  15,-,-,-,-,-,-,-,-,-,-,-,-,    1,-,    1,-,    1,-,    1,-,,,  15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,
  15,    16 443,    9 330,    7 113,    131.17,    14 228,    8 074,    6 154,    131.20,    88,    53,    35,    151.43,    143,    87,    56,    155.36,,,  16,    172,    88,    84,    104.76,    188,    104,    84,    123.81,    273,    158,    11 5,  137.39,    240,    134,    106,  126.42,    305,    168,    137,  122.63,,,15-19岁,    470,    289,    181,    159.67,    172,    114,    58,    196.55,    727,    400,    327,  122.32,    400,    222,    178,  124.72,    339,    188,    151,  124.50,,,  16,    53,    31,    22,    140.91,    187,    85,    102,    83.33,    50,    19,    31,    61.29,    27,    14,    13,  107.69,    23,    8,    15,    53.33,,,  16,    28,    22,    6,    366.67,    29,    13,    16,    81.25,    15,     7,    8,    87.50,    22,    11,    11,  100.00,-,-,-,-,,,  16,    15,    6,    9,    66.67,    12,    4,    8,    50.00,    16,    11,    5, 220.00,    7,    5,    2, 250.00,    5,    4,    1,400,,,  16,    5,    3,    2,    150.00,    8,    4,    4,  100.00,    4,    2,    2, 100.00,     2,    1,    1, 100.00,    9,    5,    4, 125.00,,,  16,    3,    1,    2,    50.00,    4,    2,    2,  100.00,    1,    1,-,-,    21,    12,    9, 133.33,    5,    3,    2, 150.00,,,  16,    1,-,    1,-,    1,-,    1,-,    1,-,    1,-,    1,    1,-,-,-,-,-,-,,,  16,    1,    1,-,-,    1,    1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,  16,    1,-,    1,-,    1,-,    1,-,    4,    3,    1, 300.00,    1,-,    1,-,-,-,-,-,,
