表11—5 全国按现住地和1985年7月1日常住地类型分性别、婚姻状况的迁人人口数,,,,,,,,,,,,
,,,,,,,,,,,,
省内单位：人,,,,,,,,,,,,
,,,,,,,,,,,,
,    1985年7月1日常住地类 型,,,,,,,,,,,
  婚姻状况,,,,,,,,,,,,
,    合计,,,    城市,,,    镇,,,    乡村,,
  和现住地,,,,,,,,,,,,
,  小计,    男,    女,  小计,    男,    女,  小计,    男,    女,  小计,    男,    女
湖北省,    23 102,    8 448,    14 654,    3 153,    983,    2 170,    5 930,    1 891,    4 039,    14 019,    5 574,    8 445
湖南省,    24 717,    7 794,    16 923,    4 536,    1 385,    3 151,    4 157,    1 132,    3 025,    16 024,    5 277,    10 747
广东省,    34 165,    7 868,    26 297,    4 709,    1 020,    3 689,    6 733,    1 479,    5 254,    22 723,    5 369,    17 354
广西壮族自治区,    14 177,    3 603,    10 574,    1 345,    301,    1 044,    3 973,    855,    3 118,    8 859,    2 447,    6 412
海南省,    2 730,    512,    2 218,    246,    43,    203,    688,    120,    568,    1 796,    349,    1 447
四川省,    48 131,    15 260,    32 871,    8 550,    2 567,    5 983,    8 438,    2 533,    5 905,    31 143,    10 160,    20 983
贵州省,    7 340,    2 600,    4 740,    1 065,    348,    717,    1 941,    569,    1 372,    4 334,    1 683,    2 651
云南省,    11 206,    3 812,    7 394,    1 731,    606,    1 125,    2 914,    879,    2 035,    6 561,    2 327,    4 234
西藏自治区,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——
陕西省,    10 928,    4 285,    6 643,    1 417,    569,    848,    2 025,    730,    1 295,    7 486,    2 986,    4 500
甘肃省,    4 564,    1 606,    2 958,    959,    327,    632,    740,    238,    502,    2 865,    1 041,    1 824
青海省,    2 063,    773,    1 290,    232,    95,    137,    609,    168,    441,    1 222,    510,    712
宁夏回族自治区,    1 394,    459,    935,    238,    83,    155,    353,    81,    272,    803,    295,    508
新疆维吾尔自治区,    5 038,    1 522,    3 516,    1 147,    292,    855,    1 175,    301,    874,    2 716,    929,    1 787
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
省内单位：人,,,,,,,,,,,,
,,,,,,,,,,,,
,    1985年7月1日常住地类 型,,,,,,,,,,,
  婚姻状况,,,,,,,,,,,,
,    合计,,,    城市,,,    镇,,,    乡村,,
  和现住地,,,,,,,,,,,,
,  小计,    男,    女,  小计,    男,    女,  小计,    男,    女,  小计,    男,    女
离婚,    120 987,    88 162,    32 825,25 528,    18 447,    7 081,    28 253,    19 352,    8 901,    67 206,    50 363,    16 843
北京市,    647,    450,    197,    242,    157,    85,    86,    66,    20,    319,    227,    92
天津市,    1 72,    130,    42,    21,    17,    4,    44,    30,    14,    107,    83,    24
河北省,    3 702,    2 869,    833,    814,    612,    202,    580,    426,    154,    2 308,    1 831,    477
山西省,    2 904,    2 430,    474,    702,    585,    117,    703,    579,    124,    1 499,    1 266,    233
内蒙古自治区,    3 106,    2 329,777,    706,    516,    190,    676,    440,    236,    1 724,    1 373,    351
辽宁省,    7 659,    5 131,    2 528,    2 038,    1 590,    448,    1 924,    1 208,    716,    3 697,    2 333,    1 364
吉林省,    6 329,    4 381,    1 948,    1 370,    988,    382,    2 076,    1 316,    760,    2 883,    2 077,    806
黑龙江省,    8 194,    6 072,    2 122,    1 642,    1 219,    423,    2 158,    1 469,    689,    4 394,    3 384,    1 010
上海市,    1 429,    884,    545,    416,    300,    116,    377,    214,    163,    636,    370,    266
江苏省,    4 694,    3 682,    1 012,    916,    713,    203,    762,    583,    179,    3 016,    2 386,    630
浙江省,    5 165,    4 021,    1 144,    835,    645,    190,    1 335,    1 027,    308,    2 995,    2 349,    646
安徽省,    4 399,    3 572,    827,    957,    744,    213,    770,    596,    174,    2 672,    2 232,    440
福建省,    2 728,    2 093,    635,    552,    392,    160,    607,    454,    153,    1 569,    1 247,    322
江西省,    4 032,    3 129,    903,    685,    532,    153,    796,    557,    239,    2 551,    2 040,    511
山东省,    3 688,    2 829,    859,    768,    534,    234,    1 328,    1 026,    302,    1 592,    1 269,    323
河南省,    5 207,    4 167,    1 040,    1 301,    976,    325,    576,    435,    141,    3 330,    2 756,    574
湖北省,    5 323,    4 096,    1 227,    1 064,    799,    265,    1 346,    995,    351,    2 913,    2 302,    611
湖南省,    6 423,    4 532,    1 891,    1 418,    929,    489,    1 263,    833,    430,    3 742,    2 770,    972
广东省,    5 069,    3 670,    1 399,    890,    573,    317,    1 149,    767,    382,    3 030,    2 330,    700
广西壮族自治区,    4 211,    2 986,    1 225,    601,    366,    235,    1 173,    765,    408,    2 437,    1 855,    582
海南省,    391,    249,    142,    40,    20,    20,    86,    46,    40,    265,    183,    82
