表11—2 全国按现住地和1985年7月1日常住地类型分性别、文化程度的迁入人口数,,,,,,,,,,,,
,,,,,,,,,,,,
省内单位：人,,,,,,,,,,,,
,,,,,,,,,,,,
,    1985年7月1日常住地类 型,,,,,,,,,,,
  文化程度,    合计,,,    城市,,,    镇,,,    乡村,,
  和现住地,,,,,,,,,,,,
,  小计,    男,    女,  小计,    男,    女,  小计,    男,    女,  小计,     男,    女
湖南省,    424 105,    195 600,    228 505,    42 798,    27 116,    15 682,    66 671,    32 232,    34 439,    314 636,    136 252,    178 384
广东省,    1 180 850,    602 236,    578 614,    51 794,    31 547,    20 247,    186 075,    94 477,    91 598,    942 981,    476 212,    466 769
广西壮族自治区,    265 241,    137 545,    127 696,    15 669,    10 605,    5 064,    64 095,    33 637,    30 458,    185 477,    93 303,    92 174
海南省,    43 364,    20 238,    23 126,    2 655,    1 448,    1 207,    8 842,    4 209,    4 633,    31 867,    14 581,    17 286
四川省,    820 784,    410 633,    410 151,    77 444,    53 037,    24 407,    115 054,    64 378,    50 676,    628 286,    293 218,    335 068
贵州省,    116 255,    67 669,    48 586,    13 805,    9 356,    4 449,    28 211,    15 629,    12 582,    74 239,    42 684,    31 555
云南省,    186 416,    117 701,    68 715,    23 725,    17 190,    6 535,    50 462,    31 810,    18 652,    112 229,    68 701,    43 528
西藏自治区,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——
陕西省,    234 086,    134 700,    99 386,    31 852,    21 341,    10 511,    48 860,    27 717,    21 143,    153 374,    85 642,    67 732
甘肃省,    123 010,    75 975,    47 035,    22 468,    15 399,    7 069,    19 160,    11 210,    7 950,    81 382,    49 366,    32 016
青海省,    38 585,    24 165,    14 420,    6 636,    4 277,    2 359,    13 169,    7 624,    5 545,    18 780,    12 264,    6 516
宁夏回族自治区,    33 706,    18 992,    14 714,    6 796,    4 397,    2 399,    9 892,    5 200,    4 692,    17 018,    9 395,    7 623
新疆维吾尔自治区,    96 009,    54 110,    41 899,    25 187,    15 674,    9 513,    26 491,    15 106,    11 385,    44 331,    23 330,    21 001
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
    表11——2全国按现住地和1985年7月1日常住地类型分性别、文化程度的迁入人口数(续04),,,,,,,,,,,,
省内单位：人,,,,,,,,,,,,
,,,,,,,,,,,,
,    1985年7月1日常住地类 型,,,,,,,,,,,
  文化程度,    合计,,,    城市,,,    镇,,,    乡村,,
  和现住地,,,,,,,,,,,,
,  小计,    男,    女,    小计,    男,    女,  小计,    男,    女,  小计,    男,    女
高中,    2 763 243,    1 677 895,    1 085 348,    619 027,    395 476,    223 551,    869 027,    504 572,    364 455,    1 275 189,    777 847,    497 342
北京市,    11 532,    7 020,    4 512,    3 678,    2 324,    1 354,    2 385,    1 462,    923,    5 469,    3 234,    2 235
天津市,    3 494,    1 994,    1 500,    447,    325,    122,    962,    567,    395,    2 085,    1 102,    983
河北省,    97 826,    57 557,    40 269,    21 862,    15 061,    6 801,    24 028,    14 199,    9 829,    51 936,    28 297,    23 639
山西省,    70 965,    42 884,    28 081,    20 495,    13 326,    7 169,    20 640,    12 420,    8 220,    29 830,    17 138,    12 692
内蒙古自治区,    81 276,    47 719,    33 557,    18 351,    12 114,    6 237,    27 993,    15 484,    12 509,    34 932,    20 121,    14 811
辽宁省,    78 807,    46 617,    32 190,    23 248,    15 898,    7 350,    25 151,    14 191,    10 960,    30 408,    16 528,    13 880
吉林省,    87 268,    47 279,    39 989,    19 033,    12 178,    6 855,    41 682,    21 786,    19 896,    26 553,    13 315,    13 238
黑龙江省,    115 205,    66 597,    48 608,    30 191,    18 746,    11 445,    43 078,    23 682,    19 396,    41 936,    24 169,    17 767
上海市,    35 380,    21 211,    14 169,    6 699,    4 286,    2 413,    10 313,    5 758,    4 555,    18 368,    11 167,    7 201
江苏省,    132 757,    85 394,    47 363,    22 572,    16 323,    6 249,    26 611,    16 727,    9 884,    83 574,    52 344,    31 230
浙江省,    82 887,    53 017,    29 870,    14 387,    10 502,    3 885,    26 324,    16 505,    9 819,    42 176,    26 010,    16 166
安徽省,    77 016,    48 626,    28 390,    21 193,    13 985,    7 208,    22 389,    12 922,    9 467,    33 434,    21 719,    11 715
福建省,    78 966,    51 832,    27 134,    20 414,    13 543,    6 871,    25 597,    16 148,    9 449,    32 955,    22 141,    10 814
江西省,    88 984,    55 024,    33 960,    20 335,    13 074,    7 261,    29 541,    17 198,    12 343,    39 108,    24 752,    14 356
山东省,    140 375,    89 488,    50 887,    35 548,    23 714,    11 834,    51 618,    32 611,    19 007,    53 209,    33 163,    20 046
河南省,    151 144,    89 474,    61 670,    40 626,    25 860,    14 766,    23 883,    13 600,    10 283,    86 635,    50 014,    36 621
湖北省,    125 031,    77 952,    47 079,    24 981,    15 895,    9 086,    44 013,    26 803,    17 210,    56 037,    35 254,    20 783
湖南省,    183 668,    101 611,    82 057,    43 139,    25 275,    17 864,    52 088,    27 999,    24 089,    88 441,    48 337,    40 104
广东省,    372 799,    246 075,    126 724,    57 890,    34 767,    23 123,    113 695,    68 823,    44 872,    201 214,    142 485,    58 729
广西壮族自治区,    113 331,    66 725,    46 606,    14 067,    8 919,    5 148,    45 248,    25 543,    19 705,    54 016,    32 263,    21 753
海南省,    27 207,    16 006,    11 201,    2 874,    1 654,    1 220,    9 570,    5 418,    4 152,    14 763,    8 934,    5 829
四川省,    237 230,    136 017,    101 213,    55 761,    34 343,    21 418,    72 715,    40 994,    31 721,    108 754,    60 680,    48 074
