表11—6 全国按现住地和1985年7月1日常住地类型分性别、迁移原因的迁人人口数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,表11——6全国按现住地和1985年7月1日常住地类型分性别、迁移原因的迁入人口数(续10),,,,,,,,,,,,,,,
    单位：人,,,,,,,,,,,,,,,    单位：人,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,    从本省其他县、市,,,,,,,,,,,,,,,    外省,,,,,,,,,,,,    其他,,
  迁移原因,,,,,,,,,,,,,,,  迁移原因,,,,,,,,,,,,,,,
,,,,    城市,,,    镇,,,    乡村,,,,,,,,,    城市,,,    镇,,,    乡村,,,,,
  和现住地,  合计,    男,    女,,,,,,,,,,,,  和现住地,  合计,    男,    女,,,,,,,,,,  小计,    男,    女
,,,,  小计,    男,    女,  小计,    男,    女,  小计,    男,    女,,,,,,,  小计,    男,    女,  小计,    男,    女,合计,    男,    女,,,
山东省,    139 635,    47 931,    91 704,    7 335,    3 019,    4 316,    49 012,    16 353,    32 659,    83 288,    28 559,    54 729,,,河南省,    25 953,    11 100,    14 853,    6 153,    2 483,    3 670,    3 398,    1 358,    2 040,    16 402,    7 259,    9 143,    45,    43,    2
河南省,    73 814,    28 248,    45 566,    7 535,    2 808,    4 727,    5 972,    2 130,    3 842,    60 307,    23 310,    36 997,,,湖北省,    25 014,    10 976,    14 038,    3 121,    1 242,    1 879,    2 468,    999,    1 469,    19 425,    8 735,    10 690,    94,    78,    16
湖北省,    67 554,    27 114,    40 440,    5 413,    2 006,    3 407,    12 984,    4 997,    7 987,    49 157,    20 111,    29 046,,,湖南省,    15 017,    6 107,    8 910,    3 586,    1 376,    2 210,    2 403,    924,    1 479,    9 028,    3 807,    5 221,    203,    171,    32
湖南省,    98 164,    33 855,    64 309,    8 768,    3 123,    5 645,    12 961,    4 426,    8 535,    76 435,    26 306,    50 129,,,广东省,    23 549,    8 242,    15 307,    4 577,    1 398,    3 179,    3 242,    1 134,    2 108,    15 730,    5 710,    10 020,    1 271,    493,    778
广东省,    115 544,    40 904,    74 640,    8 536,    2 902,    5 634,    21 144,    7 422,    13 722,    85 864,    30 580,    55 284,,,广西壮族自治区,    8 810,    3 285,    5 525,    1 223,    446,777,    1 625,    602,    1 023,    5 962,    2 237,    3 725,    115,    61,    54
广西壮族自治区,    96 458,    36 798,    59 660,    2 962,    1 079,    1 883,    13 575,    4 848,    8 727,    79 921,    30 871,    49 050,,,海南省,    22 802,    14 090,    8 712,    601,    264,    337,    1 132,    573,    559,    21 069,    13 253,    7 816,    196,    143,    53
海南省,    20 539,    9 146,    11 393,    886,    377,    509,    4 465,    1 844,    2 621,    15 188,    6 925,    8 263,,,四川省,    37 121,    15 140,    21 981,    8 742,    3 644,    5 098,    5 528,    2 254,    3 274,    22 851,    9 242,    13 609,    86,    66,    20
四川省,    287 416,    103 881,    183 535,    19 630,    7 733,    11 897,    32 408,    11 769,    20 639,    235 378,    84 379,    150 999,,,贵州省,    12 538,    4 816,    7 722,    1 560,    613,    947,    1 615,    657,    958,    9 363,    3 546,    5 817,    34,    27,    7
贵州省,    34 430,    13 550,    20 880,    2 754,    1 079,    1 675,    6 548,    2 439,    4 109,    25 128,    10 032,    15 096,,,云南省,    14 499,    6 292,    8 207,    1 573,    583,    990,    1 711,    651,    1 060,    11 215,    5 058,    6 157,    839,    511,    328
云南省,    56 110,    22 577,    33 533,    3 520,    1 388,    2 132,    9 424,    3 476,    5 948,    43 166,    17 713,    25 453,,,西藏自治区,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——
西藏自治区,     ——,     ——,     ——,     ——,     ——,     ——,     ——,     ——,     ——,     ——,     ——,     ——,,,陕西省,    33 712,    12 256,    21 456,    4 624,    1 762,    2 862,    4 073,    1 494,    2 579,    25 015,    9 000,    16 015,    28,    23,    5
陕西省,    67 645,    24 951,    42 694,    6 015,    2 382,    3 633,    10 903,    3 864,    7 039,    50 727,    18 705,    32 022,,,甘肃省,    29 927,    10 957,    18 970,    2 771,    1 003,    1 768,    2 313,    860,    1 453,    24 843,    9 094,    15 749,    10,    7,    3
甘肃省,    42 805,    15 643,    27 162,    3 800,    1 404,    2 396,    3 935,    1 445,    2 490,    35 070,    12 794,    22 276,,,青海省,    9 419,    3 808,    5 611,    1 060,    438,    622,    1 045,    424,    621,    7 314,    2 946,    4 368,    9,    9,    ——
青海省,    8 050,    3 515,    4 535,    747,    326,    421,    1 813,    743,    1 070,    5 490,    2 446,    3 044,,,宁夏回族自治区,    16 715,    6 545,    10 170,    1 207,    436,    771,    1 643,    592,    1 051,    13 865,    5 517,    8 348,    9,    7,    2
宁夏回族自治区,    10 026,    3 697,    6 329,    1 035,    402,    633,    1 479,    541,    938,    7 512,    2 754,    4 758,,,新疆维吾尔自治区,    99 229,    56 977,    42 252,    2 684,    1 126,    1 558,    3 757,    1 831,    1 926,    92 788,    54 020,    38 768,    17,    8,    9
新疆维吾尔自治区,    33 189,    15 939,    17 250,    4 930,    2 042,    2 888,    5 232,    2 315,    2 917,    23 027,    11 582,    11 445,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
    单位：人,,,,,,,,,,,,,,,表11——6全国按现住地和1985年7月1日常住地类型分性别、迁移原因的迁入人口数(续16),,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,    单位：人,,,,,,,,,,,,,,,
,    从本省其他县、市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
    迁移原因,,,,,,,,,,,,,,,,    外省,,,,,,,,,,,,    其他,,
,,,,    城市,,,    镇,,,    乡村,,,,,  迁移原因,,,,,,,,,,,,,,,
    和现住地,  合计,    男,    女,,,,,,,,,,,,,,,,    城市,,,    镇,,,    乡村,,,,,
,,,,  小计,    男,    女,  小计,    男,    女,  小计,    男,    女,,,  和现住地,  合计,    男,    女,,,,,,,,,,  小计,    男,    女
退体退职,    369 519,    319 126,    50 393,    177 382,    159 575,    17 807,    102 504,    81 347,    21 157,    89 633,    78 204,    11 429,,,,,,,  小计,    男,    女,小计,    男,    女,合计,    男,    女,,,
北京市,    1 441,    1 213,    228,    932,    800,    132,    249,    187,    62,    260,    226,    34,,,退休退职,    163 764,    133 005,    30 759,    109 214,    89 413,    19 801,    30 561,    24 147,    6 414,    23 989,    19 445,    4 544,    498,    415,    83
天津市,    502,    443,    59,    283,    262,    21,    121,    91,    30,    98,    90,    8,,,北京市,    5 144,    3 971,    1 173,    3 016,    2 229,    787,    1 462,    1 197,    265,    666,    545,    121,    14,    11,    3
河北省,    17 426,    16 229,    1 197,    10 740,    10 175,    565,    3 157,    2 781,    376,    3 529,    3 273,    256,,,天津市,    2 742,    2 370,    372,    1 924,    1 672,    252,    389,    335,    54,    429,    363,    66,    2,    2,    ——
山西省,    12 300,    11 800,    500,    8 173,    7 935,    238,    2 280,    2 157,    123,    1 847,    1 708,    139,,,河北省,    11 012,    9 256,    1 756,    8 538,    7 349,    1 189,    1 449,    1 132,    317,    1 025,    775,    250,    2,    2,    ——
内蒙古自治区,    1 966,    1 571,    395,    692,    544,    148,    885,    686,    199,    389,    341,    48,,,山西省,    2 155,    1 870,    285,    1 515,    1 309,    206,    382,    331,    51,    258,    230,    28,    1,    1,    ——
辽宁省,    5 739,    4 755,    984,    3 231,    2 798,    433,    1 741,    1 294,    447,    767,    663,    104,,,内蒙古自治区,    503,    407,    96,    275,    224,    51,    117,    95,    22,    111,    88,    23,    ——,    ——,    ——
吉林省,    2 231,    1 693,    538,    621,    451,    170,    1 229,    950,    279,    381,    292,    89,,,辽宁省,    2 582,    2 093,    489,    1 762,    1 426,    336,    556,    450,    106,    264,    217,    47,    1,    1,    ——
黑龙江省,    2 452,    1 927,    525,    999,    748,    251,    975,    796,    179,    478,    383,    95,,,吉林省,    526,    428,    98,    329,    271,    58,    114,    95,    19,    83,    62,    21,    ——,    ——,    ——
上海市,    7 020,    5 956,    1 064,    4 918,    4 480,    438,    1 355,    913,    442,    747,    563,    184,,,黑龙江省,    582,    466,    116,    289,    229,    60,    136,    113,    23,    157,    124,    33,    1,    1,    ——
江苏省,    19 949,    17 385,    2 564,    11 319,    10 206,    1 113,    4 076,    3 225,    851,    4 554,    3 954,    600,,,上海市,    18 843,    14 916,    3 927,    11 530,    9 251,    2 279,    3 735,    2 799,    936,    3 578,    2 866,    712,    49,    39,    10
浙江省,    13 795,    11 127,    2 668,    5 697,    4 783,    914,    5 217,    3 946,    1 271,    2 881,    2 398,    483,,,江苏省,    25 820,    20 774,    5 046,    20 465,    16 687,    3 778,    2 668,    1 997,    671,    2 687,    2 090,    597,    22,    19,    3
安徽省,    10 913,    9 396,    1 517,    5 756,    5 201,    555,    2 658,    2 132,    526,    2 499,    2 063,    436,,,浙江省,    10 676,    8 406,    2 270,    7 811,    6 092,    1 719,    1 609,    1 257,    352,    1 256,    1 057,    199,    134,    119,    15
福建省,    10 850,    8 966,    1 884,    4 546,    3 730,    816,    3 455,    2 746,    709,    2 849,    2 490,    359,,,安徽省,    4 377,    3 448,    929,    3 059,    2 411,    648,    745,    587,    158,    573,    450,    123,    12,    11,    1
江西省,    10 484,    8 679,    1 805,    3 002,    2 548,    454,    3 454,    2 779,    675,    4 028,    3 352,    676,,,福建省,    1 561,    1 232,    329,    982,    758,    224,    328,    265,    63,    251,    209,    42,    36,    31,    5
山东省,    19 534,    18 306,    1 228,    10 582,    10 022,    560,    5 595,    5 160,    435,    3 357,    3 124,    233,,,江西省,    1 301,    1 064,    237,    753,    597,    156,    317,    273,    44,    231,    194,    37,    8,    8,    ——
河南省,    32 952,    31 316,    1 636,    23 103,    22 266,    837,    2 805,    2 517,    288,    7 044,    6 533,    511,,,山东省,    14 658,    12 033,    2 625,    9 748,    8 006,    1 742,    3 359,    2 709,    650,    1 551,    1 318,    233,    22,    19,    3
湖北省,    7 338,    5 801,    1 537,    3 458,    2 829,    629,    2 528,    1 848,    680,    1 352,    1 124,    228,,,河南省,    14 095,    12 400,    1 695,    10 377,    9 237,    1 140,    1 935,    1 612,    323,    1 783,    1 551,    232,    17,    15,    2
湖南省,    31 212,    28 322,    2 890,    16 285,    15 078,    1 207,    7 018,    5 977,    1 041,    7 909,    7 267,    642,,,湖北省,    2 555,    1 824,    731,    1 568,    1 125,    443,    638,    445,    193,    349,    254,    95,    8,    7,    1
广东省,    20 057,    15 334,    4 723,    7 442,    5 953,    1 489,    6 343,    4 599,    1 744,    6 272,    4 782,    1 490,,,湖南省,    5 708,    4 596,    1 112,    3 150,    2 551,    599,    1 631,    1 301,    330,    927,    744,    183,    13,    13,    ——
广西壮族自治区,    7 278,    5 339,    1 939,    1 852,    1 406,    446,    3 613,    2 433,    1 180,    1 813,    1 500,    313,,,广东省,    7 085,    4 459,    2 626,    2 965,    1 739,    1 226,    1 599,    1 070,    529,    2 521,    1 650,    871,    113,    77,    36
海南省,    2 346,    1 582,    764,    461,    341,    120,    907,    571,    336,    978,    670,    308,,,广西壮族自治区,    1 168,    818,    350,    552,    391,    161,    371,    257,    114,    245,    170,    75,    6,    6,    ——
四川省,    70 742,    60 387,    10 355,    28 738,    25 288,    3 450,    21 944,    16 941,    5 003,    20 060,    18 158,    1 902,,,海南省,    261,    140,    121,    127,    71,    56,    71,    37,    34,    63,    32,    31,    5,    4,    1
贵州省,    6 043,    4 857,    1 186,    1 874,    1 578,    296,    2 220,    1 674,    546,    1 949,    1 605,    344,,,四川省,    19 706,    17 264,    2 442,    12 184,    10 664,    1 520,    4 402,    3 709,    693,    3 120,    2 891,    229,    10,    10,    ——
云南省,    24 562,    20 476,    4 086,    8 027,    7 041,    986,    9 015,    7 041,    1 974,    7 520,    6 394,    1 126,,,贵州省,    2 109,    1 878,    231,    1 139,    1 020,    119,    547,    476,    71,    423,    382,    41,    6,    3,    3
西藏自治区,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,,,云南省,    1 245,    1 020,    225,    763,    619,    144,    247,    201,    46,    235,    200,    35,    7,    7,    ——
陕西省,    15 591,    14 507,    1 084,    9 242,    8 786,    456,    3 697,    3 259,    438,    2 652,    2 462,    190,,,西藏自治区,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——
甘肃省,    5 582,    4 967,    615,    2 774,    2 460,    314,    1 463,    1 261,    202,    1 345,    1 246,    99,,,陕西省,    3 876,    3 145,    731,    2 537,    2 045,    492,    790,    641,    149,    549,    459,    90,    6,    6,    ——
青海省,    3 802,    3 289,    513,    732,    611,    121,    2 442,    2 103,    339,    628,    575,    53,,,甘肃省,    2 350,    1 955,    395,    1 348,    1 109,    239,    644,    526,    118,    358,    320,    38,    1,    1,    ——
宁夏回族自治区,    1 075,    769,    306,    303,    262,    41,    564,    326,    238,    208,    181,    27,,,青海省,    385,    265,    120,    218,    139,    79,    85,    66,    19,    82,    60,    22,    ——,    ——,    ——
新疆维吾尔自治区,    4 337,    2 734,    1 603,    1 600,    993,    607,    1 498,    954,    544,    1 239,    787,    452,,,宁夏回族自治区,    328,    250,    78,    130,    90,    40,    132,    104,    28,    66,    56,    10,    2,    2,    ——
,,,,,,,,,,,,,,,新疆维吾尔自治区,    411,    257,    154,    160,    102,    58,    103,    67,    36,    148,    88,    60,    ——,  ——,    ——
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
表11——6全国按现住地和1985年7月1日常住地类型分性别、迁移原因的迁入人口数(续07),,,,,,,,,,,,,,,    单位：人,,,,,,,,,,,,,,,
    单位：人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,    外省,,,,,,,,,,,,    其他,,
,    从本省其他县、市,,,,,,,,,,,,,,  迁移原因,,,,,,,,,,,,,,,
  迁移原因,,,,,,,,,,,,,,,,,,,    城市,,,    镇,,,    乡村,,,,,
,,,,    城市,,,    镇,,,    乡村,,,,,  和现住地,  合计,    男,    女,,,,,,,,,,  小计,    男,    女
  和现住地,  合计,    男,    女,,,,,,,,,,,,,,,,  小计,    男,    女,小计,    男,    女,合计,    男,    女,,,
,,,,  小计,    男,    女,  小计,    男,    女,  小计,    男,    女,,,随迁家属,    1 201 823,    470 862,    730 961,    394 130,    163 589,    230 541,  244 243,    96 625,    147 618,    563 450,  210 648,    352 802,    1 251,    601,    650
随迁家属,  2 355 888,    941 957,    1 413 931,    346 306,    143 663,    202 643,    660 281,    266 951,    393 330,    1 349 301,    531 343,    817 958,,,北京市,    40 817,    16 234,    24 583,    14 780,    6 405,    8 375,    8 284,    3 311,    4 973,    17 753,    6 518,    11 235,    40,    10,    30
北京市,    7 102,    2 808,    4 294,    3 059,    1 191,    1 868,    1 518,    639,    879,    2 525,    978,    1 547,,,天津市,    27 977,    11 570,    16 407,    8 262,    3 691,    4 571,    4 483,    1 877,    2 606,    15 232,    6 002,    9 230,    10,    3,    7
天津市,    2 681,    1 105,    1 576,    292,    112,    180,    1 067,    467,    600,    1 322,    526,    796,,,河北省,    85 168,    34 561,    50 607,    35 300,    14 442,    20 858,    19 036,    7 721,    11 315,    30 832,    12 398,    18 434,    25,    7,    18
河北省,    88 589,    34 790,    53 799,    15 321,    6 329,    8 992,    18 478,    7 412,    11 066,    54 790,    21 049,    33 741,,,山西省,    38 090,    12 980,    25 110,    8 542,    3 311,    5 231,    6 709,    2 253,    4 456,    22 839,    7 416,    15 423,    5,    3,    2
山西省,    91 286,    34 352,    56 934,    13 392,    5 314,    8 078,    22 738,    8 642,    14 096,    55 156,    20 396,    34 760,,,内蒙古自治区,    13 607,    4 622,    8 985,    2 801,    1 027,    1 774,    4 173,    1 449,    2 724,    6 633,    2 146,    4 487,    ——,    ——,    ——
内蒙古自治区,    36 841,    13 321,    23 520,    7 802,    2 965,    4 837,    15 476,    5 830,    9 646,    13 563,    4 526,    9 037,,,辽宁省,    75 139,    28 641,    46 498,    18 996,    7 379,    11 617,    17 305,    6 654,    10 651,    38 838,    14 608,    24 230,    74,    35,    39
辽宁省,    114 101,    44 065,    70 036,    16 963,    6 539,    10 424,    37 644,    14 705,    22 939,    59 494,    22 821,    36 673,,,吉林省,    35 640,    12 521,    23 119,    5 887,    2 281,    3 606,    7 052,    2 494,    4 558,    22 701,    7 746,    14 955,    30,    13,    17
吉林省,    130 051,    49 200,    80 851,    13 018,    5 036,    7 982,    52 446,    20 138,    32 308,    64 587,    24 026,    40 561,,,黑龙江省,    32 570,    10 766,    21 804,    3 448,    1 311,    2 137,    7 094,    2 469,    4 625,    22 028,    6 986,    15 042,    9,    4,    5
黑龙江省,    148 367,    53 685,    94 682,    20 829,    7 909,    12 920,    39 987,    14 639,    25 348,    87 551,    31 137,    56 414,,,上海市,    38 333,    16 645,    21 688,    12 214,    5 657,    6 557,    8 360,    3 743,    4 617,    17 759,    7 245,    10 514,    30,    13,    17
上海市,    8 111,    3 668,    4 443,    1 790,    761,    1 029,    2 355,    1 095,    1 260,    3 966,    1 812,    2 154,,,江苏省,    83 645,    36 020,    47 625,    38 201,    16 929,    21 272,    15 032,    6 467,    8 565,    30 412,    12 624,    17 788,    10,    3,    7
江苏省,    60 261,    25 430,    34 831,    10 177,    4 603,    5 574,    12 631,    5 629,    7 002,    37 453,    15 198,    22 255,,,浙江省,    37 838,    14 657,    23 181,    16 166,    6 661,    9 505,    7 903,    3 065,    4 838,    13 769,    4 931,    8 838,    51,    28,    23
浙江省,    83 275,    31 936,    51 339,    6 937,    2 920,    4 017,    20 453,    8 065,    12 388,    55 885,    20 951,    34 934,,,安徽省,    39 331,    15 168,    24 163,    15 564,    6 179,    9 385,    6 341,    2 534,    3 807,    17 426,    6 455,    10 971,    16,    8,    8
安徽省,    94 909,    36 997,    57 912,    12 845,    5 163,    7 682,    19 839,    8 196,    11 643,    62 225,    23 638,    38 587,,,福建省,    20 598,    7 267,    13 331,    5 798,    2 496,    3 302,    2 907,    1 066,    1 841,    11 893,    3 705,    8 188,    43,    26,    17
福建省,    68 374,    26 906,    41 468,    11 112,    4 817,    6 295,    18 952,    7 646,    11 306,    38 310,    14 443,    23 867,,,江西省,    27 345,    10 598,    16 747,    4 595,    1 996,    2 599,    4 050,    1 623,    2 427,    18 700,    6 979,    11 721,    6,    4,    2
江西省,    98 511,    40 387,    58 124,    9 124,    3 949,    5 175,    21 654,    9 168,    12 486,    67 733,    27 270,    40 463,,,山东省,    113 129,    44 221,    68 908,    47 010,    18 751,    28 259,    33 335,    13 097,    20 238,    32 784,    12 373,    20 411,    10,    4,    6
山东省,    107 839,    39 704,    68 135,    21 164,    8 674,    12 490,    41 889,    15 114,    26 775,    44 786,    15 916,    28 870,,,河南省,    81 604,    32 005,    49 599,    37 172,    14 883,    22 289,    17 323,    6 781,    10 542,    27 109,    10 341,    16 768,    11,    6,    5
河南省,    145 163,    55 966,    89 197,    25 052,    10 362,    14 690,    18 555,    7 392,    11 163,    101 556,    38 212,    63 344,,,湖北省,    48 295,    19 003,    29 292,    13 671,    5 448,    8 223,    8 295,    3 218,    5 077,    26 329,    10 337,    15 992,    21,    8,    13
湖北省,    113 639,    48 179,    65 460,    16 318,    6 712,    9 606,    29 692,    12 552,    17 140,    67 629,    28 915,    38 714,,,湖南省,    32 503,    13 463,    19 040,    12 801,    5 454,    7 347,    7 579,    3 110,    4 469,    12 123,    4 899,    7 224,    16,    6,    10
湖南省,    126 101,    52 483,    73 618,    21 673,    9 573,    12 100,    31 452,    13 385,    18 067,    72 976,    29 525,    43 451,,,广东省,    86 034,    37 147,    48 887,    31 404,    13 945,    17 459,    13 877,    5 975,    7 902,    40 753,    17 227,    23 526,    66,    31,    35
广东省,    216 450,    94 511,    121 939,    23 810,    10 572,    13 238,    57 011,    24 996,    32 015,    135 629,    58 943,    76 686,,,广西壮族自治区,    13 994,    5 923,    8 071,    3 663,    1 608,    2 055,    4 365,    1 834,    2 531,    5 966,    2 481,    3 485,    22,    13,    9
广西壮族自治区,    96 090,    40 891,    55 199,    8 392,    3 645,    4 747,    35 194,    15 319,    19 875,    52 504,    21 927,    30 577,,,海南省,    14 130,    5 754,    8 376,    1 744,    732,    1 012,    1 241,    490,    751,    11 145,    4 532,    6 613,    6,    5,    1
海南省,    21 577,    9 749,    11 828,    2 018,    906,    1 112,    6 084,    2 735,    3 349,    13 475,    6 108,    7 367,,,四川省,    48 714,    20 083,    28 631,    24 532,    10 204,    14 328,    13 432,    5 443,    7 989,    10 750,    4 436,    6 314,    14,    4,    10
四川省,    140 194,    58 232,    81 962,    27 430,    11 853,    15 577,    44 912,    19 010,    25 902,    67 852,    27 369,    40 483,,,贵州省,    16 708,    6 162,    10 546,    2 416,    1 022,    1 394,    2 989,    1 173,    1 816,    11 303,    3 967,    7 336,    120,    54,    66
贵州省,    56 406,    23 257,    33 149,    4 725,    1 974,    2 751,    14 159,    5 754,    8 405,    37 522,    15 529,    21 993,,,云南省,    15 644,    5 873,    9 771,    2 437,    1 036,    1 401,    2 700,    1 060,    1 640,    10 507,    3 777,    6 730,    598,    306,    292
云南省,    65 663,    28 004,    37 659,    7 539,    3 348,    4 191,    22 275,    9 422,    12 853,    35 849,    15 234,    20 615,,,西藏自治区,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——
西藏自治区,     ——,     ——,     ——,     ——,     ——,     ——,     ——,     ——,     ——,     ——,     ——,     ——,,,陕西省,    31 785,    12 366,    19 419,    13 468,    5 507,    7 961,    6 743,    2 652,    4 091,    11 574,    4 207,    7 367,    12,    6,    6
陕西省,    67 503,    27 120,    40 383,    13 489,    5 735,    7 754,    21 568,    8 627,    12 941,    32 446,    12 758,    19 688,,,甘肃省,    34 353,    12 994,    21 359,    7 410,    2 966,    4 444,    5 494,    2 080,    3 414,    21 449,    7 948,    13 501,    ——,    ——,    ——
甘肃省,    57 028,    22 363,    34 665,    10 363,    4 235,    6 128,    13 185,    5 179,    8 006,    33 480,    12 949,    20 531,,,青海省,    19 221,    6 788,    12 433,    2 175,    812,    1 363,    2 626,    957,    1 669,    14 420,    5 019,    9 401,    1,    ——,    1
青海省,    30 188,    10 928,    19 260,    3 475,    1 223,    2 252,    12 737,    4 576,    8 161,    13 976,    5 129,    8 847,,,宁夏回族自治区,    21 478,    8 275,    13 203,    2 086,    862,    1 224,    3 305,    1 298,    2 007,    16 087,    6 115,    9 972,    1,    ——,    1
宁夏回族自治区,    27 425,    11 185,    16 240,    4 572,    1 858,    2 714,    8 277,    3 497,    4 780,    14 576,    5 830,    8 746,,,新疆维吾尔自治区,    28 133,    8 555,    19 578,    1 587,    594,    993,    2 210,    731,    1 479,    24 336,    7 230,    17 106,    4,    1,    3
新疆维吾尔自治区,    52 163,    20 735,    31 428,    13 625,    5 385,    8 240,    18 053,    7 122,    10 931,    20 485,    8 228,    12 257,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
    单位：人,,,,,,,,,,,,,,,    单位：人,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,    从本省其他县、市,,,,,,,,,,,,,,,    外省,,,,,,,,,,,,    其他,,
  迁移原因,,,,,,,,,,,,,,,  迁移原因,,,,,,,,,,,,,,,
,,,,    城市,,,    镇,,,    乡村,,,,,,,,,    城市,,,    镇,,,    乡村,,,,,
  和现住地,  合计,    男,    女,,,,,,,,,,,,  和现住地,  合计,    男,    女,,,,,,,,,,  小计,    男,    女
,,,,  小计,    男,    女,  小计,    男,    女,  小计,    男,    女,,,,,,,  小计,    男,    女,小计,    男,    女,合计,    男,    女,,,
婚姻迁入,    3 241 164,    300 673,    2 940 491,    94 819,    17 945,    76 874,    364 036,    34 092,    329 944,    2 782 309,    248 636,    2 533 673,,,婚姻迁入,  1 511 857,    126 614,    1 385 243,    62 540,    11 273,    51 267,    122 351,    11 679,  110 672,  1 326 966,    103 662, 1 223 304,    911,    166,    745
北京市,    8 430,    1 165,    7 265,    893,    330,    563,    687,    146,    541,    6 850,    689,    6 161,,,北京市,    36 752,    7 107,    29 645,    2 562,    640,    1 922,    2 291,    371,    1 920,    31 899,    6 096,    25 803,    6,    2,    4
天津市,    5 859,    169,    5 690,    132,    14,    118,    357,    18,    339,    5 370,    137,    5 233,,,天津市,    27 059,    1 446,    25 613,    1 264,    234,    1 030,    2 112,    132,    1 980,    23 683,    1 080,    22 603,    3,    2,    1
河北省,    134 147,    9 768,    124 379,    3 120,    689,    2 431,    11 680,    964,    10 716,    119 347,    8 115,    111 232,,,河北省,    156 156,    3 039,    153 117,    5 029,    463,    4 566,    11 331,    297,    11 034,    139 796,    2 279,    137 517,    12,    1,    11
山西省,    52 376,    4 801,    47 575,    2 426,    325,    2 101,    11 361,    904,    10 457,    38 589,    3 572,    35 017,,,山西省,    39 090,    3 834,    35 256,    1 488,    144,    1 344,    3 639,    534,    3 105,    33 963,    3 156,    30 807,    4,    ——,    4
内蒙古自治区,    74 326,    7 369,    66 957,    3 299,    436,    2 863,    8 574,    867,    7 707,    62 453,    6 066,    56 387,,,内蒙古自治区,    38 402,    4 188,    34 214,    1 162,    226,    936,    2 874,    377,    2 497,    34 366,    3 585,    30 781,    1,    ——,    1
辽宁省,    157 737,    22 809,    134 928,    8 491,    2 048,    6 443,    33 422,    4 063,    29 359,    115 824,    16 698,    99 126,,,辽宁省,    52 319,    8 559,    43 760,    3 803,    894,    2 909,    8 698,    1 280,    7 418,    39 818,    6 385,    33 433,    26,    5,    21
吉林省,    89 735,    10 678,    79 057,    4 950,    761,    4 189,    19 603,    2 084,    17 519,    65 182,    7 833,    57 349,,,吉林省,    24 124,    5 460,    18 664,    1 564,    402,    1 162,    3 644,    704,    2 940,    18 916,    4 354,    14 562,    6,    2,    4
黑龙江省,    131 517,    17 809,    113 708,    10 151,    1 447,    8 704,    25 278,    3 129,    22 149,    96 088,    13 233,    82 855,,,黑龙江省,    33 486,    9 644,    23 842,    1 874,    581,    1 293,    4 176,    973,    3 203,    27 436,    8 090,    19 346,    2,    1,    1
上海市,    12 355,    2 571,    9 784,    1 159,    528,    631,    2 233,    615,    1 618,    8 963,    1 428,     7 535,,,上海市,    20 138,    5 934,    14 204,    2 543,    1 418,    1 125,    1 798,    684,    1 114,    15 797,    3 832,    11 965,    11,    6,    5
江苏省,    198 477,    19 443,    179 034,    3 905,    1 092,    2 813,    12 336,    1 295,    11 041,    182 236,    17 056,    165 180,,,江苏省,    203 120,    5 512,    197 608,    7 093,    823,    6 270,    11 572,    319,    11 253,    184 455,    4 370,    180 085,    15,    2,    13
浙江省,    108 598,    8 545,    100 053,    2 471,    506,    1 965,    13 709,    1 224,    12 485,    92 418,    6 815,    85 603,,,浙江省,    76 399,    1 817,    74 582,    2 949,    338,    2 611,    6 371,    210,    6 161,    67 079,    1 269,    65 810,    10,    5,    5
安徽省,    144 540,    13 444,    131 096,    4 185,    572,    3 613,    9 253,    750,    8 503,    131 102,    12 122,    118 980,,,安徽省,    101 875,    2 250,    99 625,    3 166,    324,    2 842,    4 206,    144,    4 062,    94 503,    1 782,    92 721,    9,    3,    6
