50岁,76020,32720,43300,          ,          ,          ,65969,28860,37109,4302,1645,2657,5408,2088,3320,341,127,214,56187,34575,21612,          ,          ,          ,54311,33403,20908,1046,637,409,773,497,276,57,38,19
51岁,77167,34369,42798,          ,          ,          ,66828,30195,36633,4397,1727,2670,5623,2325,3298,319,122,197,49363,30420,18943,          ,          ,          ,47658,29374,18284,967,584,383,692,432,260,46,30,16
52岁,66769,30145,36624,          ,          ,          ,57949,26568,31381,3808,1526,2282,4732,1944,2788,280,107,173,38379,23735,14644,          ,          ,          ,36823,22765,14058,865,533,332,645,404,241,46,33,13
53岁,65215,29739,35476,          ,          ,          ,57029,26456,30573,3603,1430,2173,4288,1733,2555,295,120,175,38656,23986,14670,          ,          ,          ,36832,22838,13994,1048,656,392,725,460,265,51,32,19
54岁,57312,26200,31112,          ,          ,          ,50144,23311,26833,3072,1231,1841,3838,1541,2297,258,117,141,38037,23834,14203,          ,          ,          ,36193,22661,13532,1033,643,390,765,493,272,46,37,9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55-59岁,227011,108458,118553,          ,          ,          ,196889,95414,101475,13145,5590,7555,15671,6907,8764,1306,547,759,145866,91088,54778,          ,          ,          ,138851,86796,52055,3897,2364,1533,2893,1783,1110,225,145,80
55岁,50345,23089,27256,          ,          ,          ,43826,20441,23385,2839,1127,1712,3417,1413,2004,263,108,155,35279,21889,13390,          ,          ,          ,33554,20875,12679,947,554,393,737,436,301,41,24,17
56岁,47862,22471,25391,          ,          ,          ,41574,19866,21708,2743,1116,1627,3283,1388,1895,262,101,161,33068,20741,12327,          ,          ,          ,31433,19740,11693,937,573,364,646,394,252,52,34,18
57岁,42395,20334,22061,          ,          ,          ,36774,17894,18880,2430,1022,1408,2957,1324,1633,234,94,140,27902,17231,10671,          ,          ,          ,26583,16419,10164,747,456,291,537,336,201,35,20,15
58岁,42663,20805,21858,          ,          ,          ,37031,18245,18786,2468,1109,1359,2905,1334,1571,259,117,142,25994,16235,9759,          ,          ,          ,24779,15466,9313,658,406,252,504,325,179,53,38,15
59岁,43746,21759,21987,          ,          ,          ,37684,18968,18716,2665,1216,1449,3109,1448,1661,288,127,161,23623,14992,8631,          ,          ,          ,22502,14296,8206,608,375,233,469,292,177,44,29,15
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60-64岁,202376,109151,93225,          ,          ,          ,171667,93630,78037,13677,6866,6811,15213,7758,7455,1819,897,922,84660,58664,25996,          ,          ,          ,80323,55757,24566,2561,1703,858,1521,1016,505,255,188,67
60岁,44542,22787,21755,          ,          ,          ,38326,19861,18465,2788,1304,1484,3095,1471,1624,333,151,182,22262,14810,7452,          ,          ,          ,21217,14150,7067,601,371,230,393,256,137,51,33,18
61岁,37943,19904,18039,          ,          ,          ,32291,17167,15124,2533,1210,1323,2799,1370,1429,320,157,163,16337,10884,5453,          ,          ,          ,15509,10346,5163,483,313,170,305,193,112,40,32,8
62岁,42457,23156,19301,          ,          ,          ,36046,19921,16125,2826,1388,1438,3214,1673,1541,371,174,197,17151,11892,5259,          ,          ,          ,16258,11296,4962,525,353,172,305,200,105,63,43,20
63岁,39110,21706,17404,          ,          ,          ,32922,18453,14469,2716,1451,1265,3094,1613,1481,378,189,189,14668,10438,4230,          ,          ,          ,13895,9908,3987,460,310,150,262,181,81,51,39,12
64岁,38324,21598,16726,          ,          ,          ,32082,18228,13854,2814,1513,1301,3011,1631,1380,417,226,191,14242,10640,3602,          ,          ,          ,13444,10057,3387,492,356,136,256,186,70,50,41,9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65岁及以上,316415,205044,111371,          ,          ,          ,254412,166893,87519,27533,16868,10665,28259,17304,10955,6211,3979,2232,99880,82051,17829,          ,          ,          ,92681,76130,16551,4194,3420,774,2054,1651,403,951,850,101
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
　　,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
表3—2c    全国分年龄、性别、学业完成情况的6岁及6岁以上小学和初中人口（乡村）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,单位:人
年   龄   别,小             学,,,,,,,,,,,,,,,,,,初             中,,,,,,,,,,,,,,,,,
,合      计,,,在      校,,,毕      业,,,肄      业,,,辍      学,,,其      他,,,合      计,,,在      校,,,毕      业,,,肄      业,,,辍      学,,,其      他,,
,合计,男,女,小计,男,女,小计,男,女,小计,男,女,小计,男,女,小计,男,女,合计,男,女,小计,男,女,小计,男,女,小计,男,女,小计,男,女,小计,男,女
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
总      计,31838083,15765694,16072389,10461063,5566186,4894877,18543890,8862540,9681350,1187114,549997,637117,1526441,721583,804858,119575,65388,54187,24432049,14333529,10098520,3997905,2170115,1827790,19362575,11500035,7862540,508529,314313,194216,541691,334463,207228,21349,14603,6746
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6-9岁,4793812,2584310,2209502,4775641,2575039,2200602,10385,5566,4819,2603,1349,1254,4522,2019,2503,661,337,324,1498,839,659,1412,797,615,74,37,37,4,1,3,8,4,4,          ,          ,          
6岁,883980,483828,400152,881544,482516,399028,1612,859,753,291,167,124,277,147,130,256,139,117,5,1,4,4,1,3,1,          ,1,          ,          ,          ,          ,          ,          ,          ,          ,          
7岁,1193736,645024,548712,1190111,643158,546953,2267,1200,1067,531,266,265,684,331,353,143,69,74,3,1,2,1,          ,1,1,1,          ,          ,          ,          ,1,          ,1,          ,          ,          
8岁,1298633,698490,600143,1293923,696072,597851,2624,1391,1233,706,371,335,1270,588,682,110,68,42,9,2,7,7,1,6,2,1,1,          ,          ,          ,          ,          ,          ,          ,          ,          
9岁,1417463,756968,660495,1410063,753293,656770,3882,2116,1766,1075,545,530,2291,953,1338,152,61,91,1481,835,646,1400,795,605,70,35,35,4,1,3,7,4,3,          ,          ,          
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-14岁,5980189,3106768,2873421,5659975,2977201,2682774,228054,91304,136750,22822,9546,13276,67778,27920,39858,1560,797,763,2741940,1460428,1281512,2612034,1398160,1213874,81965,38685,43280,15421,7574,7847,32135,15815,16320,385,194,191
10岁,1845591,976589,869002,1831370,970038,861332,7176,3635,3541,1813,799,1014,5010,2008,3002,222,109,113,13010,7107,5903,12675,6916,5759,272,159,113,29,15,14,34,17,17,          ,          ,          
11岁,1663633,869493,794140,1639946,859265,780681,12504,5716,6788,2746,1197,1549,8197,3186,5011,240,129,111,98738,51737,47001,97319,51005,46314,1019,545,474,150,83,67,243,102,141,7,2,5
12岁,1256404,654093,602311,1209787,635662,574125,28815,11273,17542,4116,1698,2418,13383,5310,8073,303,150,153,447685,236278,211407,441641,233432,208209,3773,1853,1920,821,367,454,1420,611,809,30,15,15
13岁,792732,402803,389929,695597,364992,330605,70292,26878,43414,6449,2558,3891,20001,8168,11833,393,207,186,1031611,547561,484050,1003034,534611,468423,15564,7145,8419,4117,1862,2255,8768,3889,4879,128,54,74
14岁,421829,203790,218039,283275,147244,136031,109267,43802,65465,7698,3294,4404,21187,9248,11939,402,202,200,1150896,617745,533151,1057365,572196,485169,61337,28983,32354,10304,5247,5057,21670,11196,10474,220,123,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-19岁,928232,416520,511712,25447,13946,11501,778343,343551,434792,38874,17851,21023,83088,39882,43206,2480,1290,1190,3802360,2067160,1735200,1383170,770396,612774,2220239,1180990,1039249,79274,46126,33148,117971,68657,49314,1706,991,715
15岁,195087,86251,108836,18576,10192,8384,148352,63241,85111,8069,3547,4522,19586,9013,10573,504,258,246,1024402,555471,468931,770555,424645,345910,207240,105065,102175,16311,9012,7299,29948,16548,13400,348,201,147
16岁,186010,82125,103885,5223,2835,2388,154880,67410,87470,8057,3648,4409,17393,8004,9389,457,228,229,826386,450000,376386,391453,219627,171826,388464,203587,184877,18062,10377,7685,28081,16213,11868,326,196,130
17岁,172619,77488,95131,1130,634,496,148545,65903,82642,7351,3375,3976,15149,7352,7797,444,224,220,675150,368995,306155,146991,83983,63008,489014,261793,227221,16082,9556,6526,22751,13487,9264,312,176,136
18岁,197840,90130,107710,382,202,180,172059,77447,94612,8165,3918,4247,16648,8256,8392,586,307,279,707040,385073,321967,54721,31234,23487,613920,330812,283108,16397,9770,6627,21608,13036,8572,394,221,173
19岁,176676,80526,96150,136,83,53,154507,69550,84957,7232,3363,3869,14312,7257,7055,489,273,216,569382,307621,261761,19450,10907,8543,521601,279733,241868,12422,7411,5011,15583,9373,6210,326,197,129
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-24岁,1176569,506782,669787,          ,          ,          ,1042751,444823,597928,47017,20598,26419,83706,39840,43866,3095,1521,1574,2799737,1503122,1296615,1289,762,527,2668433,1424531,1243902,59309,34743,24566,69011,42081,26930,1695,1005,690
20岁,191665,83873,107792,          ,          ,          ,168446,72896,95550,7891,3536,4355,14819,7186,7633,509,255,254,530367,283731,246636,908,531,377,503974,268205,235769,11394,6655,4739,13739,8139,5600,352,201,151
21岁,211389,91601,119788,          ,          ,          ,187193,80230,106963,8294,3703,4591,15341,7393,7948,561,275,286,551874,291359,260515,240,144,96,525463,275672,249791,11727,6837,4890,14150,8520,5630,294,186,108
22岁,232132,99284,132848,          ,          ,          ,205687,87075,118612,9401,4122,5279,16416,7769,8647,628,318,310,559705,298974,260731,96,58,38,533622,283291,250331,11706,6782,4924,13969,8665,5304,312,178,134
23岁,242614,104357,138257,          ,          ,          ,215420,91865,123555,9550,4159,5391,17007,8011,8996,637,322,315,541317,293519,247798,34,21,13,516402,278525,237877,11431,6686,4745,13094,8066,5028,356,221,135
24岁,298769,127667,171102,          ,          ,          ,266005,112757,153248,11881,5078,6803,20123,9481,10642,760,351,409,616474,335539,280935,11,8,3,588972,318838,270134,13051,7783,5268,14059,8691,5368,381,219,162
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-29岁,2083992,878963,1205029,          ,          ,          ,1865944,784481,1081463,82482,33788,48694,130525,58420,72105,5041,2274,2767,3420018,1907895,1512123,          ,          ,          ,3269259,1816676,1452583,73101,43204,29897,75440,46786,28654,2218,1229,989
25岁,334081,143578,190503,          ,          ,          ,298341,127498,170843,13406,5701,7705,21489,9964,11525,845,415,430,616626,337676,278950,          ,          ,          ,589361,321300,268061,13031,7609,5422,13865,8567,5298,369,200,169
26岁,387514,165416,222098,          ,          ,          ,346472,147213,199259,15396,6479,8917,24682,11265,13417,964,459,505,671697,370312,301385,          ,          ,          ,641456,352068,289388,14583,8564,6019,15221,9445,5776,437,235,202
27岁,413734,175728,238006,          ,          ,          ,370528,156802,213726,16306,6746,9560,25869,11717,14152,1031,463,568,685401,382601,302800,          ,          ,          ,654221,363608,290613,15140,9073,6067,15559,9653,5906,481,267,214
28岁,456711,190434,266277,          ,          ,          ,409541,170433,239108,18068,7207,10861,28019,12342,15677,1083,452,631,716868,403203,313665,          ,          ,          ,686115,384536,301579,15040,8985,6055,15256,9424,5832,457,258,199
29岁,491952,203807,288145,          ,          ,          ,441062,182535,258527,19306,7655,11651,30466,13132,17334,1118,485,633,729426,414103,315323,          ,          ,          ,698106,395164,302942,15307,8973,6334,15539,9697,5842,474,269,205
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-34岁,2801060,1145112,1655948,          ,          ,          ,2504460,1024731,1479729,115930,44707,71223,173683,72888,100795,6987,2786,4201,3699790,2132760,1567030,          ,          ,          ,3530658,2032846,1497812,84100,48726,35374,82390,49683,32707,2642,1505,1137
30岁,572455,234830,337625,          ,          ,          ,513808,210493,303315,22871,9108,13763,34395,14643,19752,1381,586,795,791109,451863,339246,          ,          ,          ,757973,432294,325679,16547,9617,6930,16032,9642,6390,557,310,247
31岁,543699,225306,318393,          ,          ,          ,486235,201607,284628,22470,8745,13725,33655,14407,19248,1339,547,792,704100,404276,299824,          ,          ,          ,672538,385463,287075,15743,9142,6601,15318,9369,5949,501,302,199
32岁,620534,255797,364737,          ,          ,          ,554596,228891,325705,25642,9896,15746,38719,16378,22341,1577,632,945,791975,457224,334751,          ,          ,          ,755233,435488,319745,18338,10647,7691,17811,10757,7054,593,332,261
33岁,505676,204250,301426,          ,          ,          ,451495,182569,268926,21040,8040,13000,31841,13116,18725,1300,525,775,651869,377920,273949,          ,          ,          ,620816,359478,261338,15378,8982,6396,15192,9191,6001,483,269,214
34岁,558696,224929,333767,          ,          ,          ,498326,201171,297155,23907,8918,14989,35073,14344,20729,1390,496,894,760737,441477,319260,          ,          ,          ,724098,420123,303975,18094,10338,7756,18037,10724,7313,508,292,216
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35-39岁,2084961,776767,1308194,          ,          ,          ,1855900,695135,1160765,92107,31038,61069,130742,48344,82398,6212,2250,3962,3093435,1785163,1308272,          ,          ,          ,2960207,1707668,1252539,65912,37777,28135,64963,38397,26566,2353,1321,1032
35岁,514559,202525,312034,          ,          ,          ,458857,181276,277581,22152,8064,14088,32122,12634,19488,1428,551,877,745864,430733,315131,          ,          ,          ,711155,410628,300527,17144,9878,7266,17008,9911,7097,557,316,241
36岁,465669,177155,288514,          ,          ,          ,415245,158668,256577,20241,6936,13305,28911,11084,17827,1272,467,805,705616,402761,302855,          ,          ,          ,673779,384381,289398,15847,8997,6850,15456,9083,6373,534,300,234
37岁,497349,183640,313709,          ,          ,          ,443102,164726,278376,22006,7310,14696,30778,11111,19667,1463,493,970,793273,455184,338089,          ,          ,          ,760186,435906,324280,16315,9334,6981,16211,9638,6573,561,306,255
38岁,391018,138170,252848,          ,          ,          ,347126,123587,223539,17837,5587,12250,24777,8539,16238,1278,457,821,572815,334681,238134,          ,          ,          ,549563,320953,228610,11538,6686,4852,11262,6784,4478,452,258,194
39岁,216366,75277,141089,          ,          ,          ,191570,66878,124692,9871,3141,6730,14154,4976,9178,771,282,489,275867,161804,114063,          ,          ,          ,265524,155800,109724,5068,2882,2186,5026,2981,2045,249,141,108
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-44岁,1969200,790920,1178280,          ,          ,          ,1717303,694182,1023121,105888,38873,67015,139019,55397,83622,6990,2468,4522,1664281,1075295,588986,          ,          ,          ,1600683,1033662,567021,33182,21294,11888,29031,19485,9546,1385,854,531
40岁,291941,109675,182266,          ,          ,          ,256681,96847,159834,14314,4943,9371,19966,7540,12426,980,345,635,319832,193765,126067,          ,          ,          ,307630,186284,121346,6046,3644,2402,5917,3701,2216,239,136,103
41岁,281517,110836,170681,          ,          ,          ,246045,97536,148509,14711,5281,9430,19830,7704,12126,931,315,616,271725,170589,101136,          ,          ,          ,261371,163985,97386,5322,3314,2008,4815,3150,1665,217,140,77
42岁,410383,166696,243687,          ,          ,          ,357522,146085,211437,22270,8266,14004,29176,11866,17310,1415,479,936,348033,225608,122425,          ,          ,          ,334821,216855,117966,6891,4470,2421,6002,4085,1917,319,198,121
43岁,495916,202636,293280,          ,          ,          ,430968,177303,253665,27418,10256,17162,35684,14409,21275,1846,668,1178,386079,257059,129020,          ,          ,          ,371088,246981,124107,8117,5344,2773,6576,4559,2017,298,175,123
44岁,489443,201077,288366,          ,          ,          ,426087,176411,249676,27175,10127,17048,34363,13878,20485,1818,661,1157,338612,228274,110338,          ,          ,          ,325773,219557,106216,6806,4522,2284,5721,3990,1731,312,205,107
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45-49岁,2887870,1315317,1572553,          ,          ,          ,2519759,1161199,1358560,161863,65042,96821,194830,84641,110189,11418,4435,6983,1389764,982425,407339,          ,          ,          ,1327015,937607,389408,34235,24215,10020,26962,19526,7436,1552,1077,475
45岁,565291,243748,321543,          ,          ,          ,491984,213645,278339,31583,12418,19165,39576,16921,22655,2148,764,1384,341904,235843,106061,          ,          ,          ,328053,226279,101774,7411,5048,2363,6114,4297,1817,326,219,107
46岁,595473,265192,330281,          ,          ,          ,518853,233278,285575,33232,13184,20048,41051,17820,23231,2337,910,1427,312285,217693,94592,          ,          ,          ,298805,208258,90547,7369,5043,2326,5822,4194,1628,289,198,91
47岁,576649,264271,312378,          ,          ,          ,504187,233871,270316,32039,12896,19143,38089,16604,21485,2334,900,1434,267367,189350,78017,          ,          ,          ,254680,180240,74440,6954,4960,1994,5433,3930,1503,300,220,80
48岁,621181,292338,328843,          ,          ,          ,542951,259217,283734,35145,14306,20839,40704,17849,22855,2381,966,1415,261240,188881,72359,          ,          ,          ,248622,179573,69049,6954,5131,1823,5338,3958,1380,326,219,107
49岁,529276,249768,279508,          ,          ,          ,461784,221188,240596,29864,12238,17626,35410,15447,19963,2218,895,1323,206968,150658,56310,          ,          ,          ,196855,143257,53598,5547,4033,1514,4255,3147,1108,311,221,90
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50-54岁,2417421,1231311,1186110,          ,          ,          ,2102798,1089696,1013102,141371,61835,79536,162005,74719,87286,11247,5061,6186,783672,579415,204257,          ,          ,          ,740475,547347,193128,23703,17604,6099,18192,13460,4732,1302,1004,298
50岁,541443,263793,277650,          ,          ,          ,472441,233742,238699,30715,12979,17736,35935,16075,19860,2352,997,1355,194572,142709,51863,          ,          ,          ,185264,135843,49421,5162,3794,1368,3862,2861,1001,284,211,73
51岁,544023,275639,268384,          ,          ,          ,471997,242873,229124,32142,14142,18000,37470,17521,19949,2414,1103,1311,173291,128484,44807,          ,          ,          ,164332,121791,42541,4981,3712,1269,3701,2761,940,277,220,57
52岁,472668,243394,229274,          ,          ,          ,410438,215346,195092,28259,12430,15829,31739,14602,17137,2232,1016,1216,141316,105087,36229,          ,          ,          ,133435,99260,34175,4266,3133,1133,3356,2505,851,259,189,70
53岁,454293,238327,215966,          ,          ,          ,395207,211454,183753,26537,11727,14810,30376,14148,16228,2173,998,1175,138729,103025,35704,          ,          ,          ,130232,96675,33557,4601,3443,1158,3646,2710,936,250,197,53
54岁,404994,210158,194836,          ,          ,          ,352715,186281,166434,23718,10557,13161,26485,12373,14112,2076,947,1129,135764,100110,35654,          ,          ,          ,127212,93778,33434,4693,3522,1171,3627,2623,1004,232,187,45
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55-59岁,1583737,881865,701872,          ,          ,          ,1364799,772390,592409,102353,49919,52434,106508,54367,52141,10077,5189,4888,534611,407080,127531,          ,          ,          ,501362,381696,119666,18743,14302,4441,13317,10132,3185,1189,950,239
55岁,361464,189970,171494,          ,          ,          ,314478,168438,146040,21648,9637,12011,23396,11002,12394,1942,893,1049,131202,97996,33206,          ,          ,          ,123171,92035,31136,4496,3299,1197,3296,2474,822,239,188,51
56岁,341848,186940,154908,          ,          ,          ,295241,164160,131081,21736,10317,11419,22812,11423,11389,2059,1040,1019,123432,93630,29802,          ,          ,          ,115490,87630,27860,4487,3397,1090,3213,2415,798,242,188,54
57岁,299207,166867,132340,          ,          ,          ,257859,146231,111628,19423,9441,9982,20095,10257,9838,1830,938,892,104220,79281,24939,          ,          ,          ,97783,74340,23443,3603,2762,841,2618,2006,612,216,173,43
58岁,289667,165853,123814,          ,          ,          ,248950,144696,104254,19013,9700,9313,19705,10409,9296,1999,1048,951,93901,72060,21841,          ,          ,          ,88241,67703,20538,3212,2492,720,2214,1673,541,234,192,42
59岁,291551,172235,119316,          ,          ,          ,248271,148865,99406,20533,10824,9709,20500,11276,9224,2247,1270,977,81856,64113,17743,          ,          ,          ,76677,59988,16689,2945,2352,593,1976,1564,412,258,209,49
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60-64岁,1260858,806323,454535,          ,          ,          ,1055828,684130,371698,97509,57106,40403,93780,56578,37202,13741,8509,5232,251709,208545,43164,          ,          ,          ,235096,194767,40329,9525,7931,1594,5910,4827,1083,1178,1020,158
60岁,285891,173629,112262,          ,          ,          ,242857,149684,93173,20574,11240,9334,19898,11248,8650,2562,1457,1105,72371,57761,14610,          ,          ,          ,67941,54219,13722,2566,2025,541,1609,1291,318,255,226,29
61岁,234105,146335,87770,          ,          ,          ,197139,124828,72311,17501,10057,7444,17187,10063,7124,2278,1387,891,49677,40510,9167,          ,          ,          ,46466,37899,8567,1822,1500,322,1185,940,245,204,171,33
62岁,262962,170106,92856,          ,          ,          ,219784,143988,75796,20474,12059,8415,19847,12252,7595,2857,1807,1050,50751,42636,8115,          ,          ,          ,47409,39838,7571,1896,1614,282,1232,999,233,214,185,29
63岁,241813,159159,82654,          ,          ,          ,200741,133887,66854,19452,11818,7634,18708,11610,7098,2912,1844,1068,41520,35338,6182,          ,          ,          ,38585,32833,5752,1686,1448,238,991,834,157,258,223,35
64岁,236087,157094,78993,          ,          ,          ,195307,131743,63564,19508,11932,7576,18140,11405,6735,3132,2014,1118,37390,32300,5090,          ,          ,          ,34695,29978,4717,1555,1344,211,893,763,130,247,215,32
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65岁及以上,1870182,1324736,545446,          ,          ,          ,1497566,1071352,426214,176295,118345,57950,156255,106568,49687,40066,28471,11595,249234,223402,25832,          ,          ,          ,227109,203523,23586,12020,10816,1204,6361,5610,751,3744,3453,291
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
　　,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
表3—3    全国分年龄、性别、受成人学历教育的15岁及15岁以上人口,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,单位:人,,,,,,,,,,,,,,,,,,,,,
年   龄   别,合      计,,,高      中,,,中      专,,,大学专科,,,大学本科,,,,,,,,,,,,,,,,,,,,,,,
,合计,男,女,小计,男,女,小计,男,女,小计,男,女,小计,男,女,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
总      计,2795777,1664692,1131085,512821,322444,190377,761725,418894,342831,1278851,763609,515242,242380,159745,82635,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-19岁,68502,32449,36053,19849,11278,8571,38406,16821,21585,9216,3834,5382,1031,516,515,,,,,,,,,,,,,,,,,,,,,
15岁,1061,495,566,463,250,213,542,224,318,52,19,33,4,2,2,,,,,,,,,,,,,,,,,,,,,
16岁,3372,1685,1687,1328,766,562,1838,860,978,197,57,140,9,2,7,,,,,,,,,,,,,,,,,,,,,
17岁,8632,4173,4459,2971,1722,1249,4872,2146,2726,724,274,450,65,31,34,,,,,,,,,,,,,,,,,,,,,
18岁,23271,11046,12225,6961,3973,2988,13136,5696,7440,2804,1184,1620,370,193,177,,,,,,,,,,,,,,,,,,,,,
19岁,32166,15050,17116,8126,4567,3559,18018,7895,10123,5439,2300,3139,583,288,295,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-24岁,311217,146737,164480,55122,30945,24177,124895,57036,67859,118371,52549,65822,12829,6207,6622,,,,,,,,,,,,,,,,,,,,,
20岁,43064,19886,23178,9297,5105,4192,22586,9941,12645,10349,4439,5910,832,401,431,,,,,,,,,,,,,,,,,,,,,
21岁,57292,26392,30900,11095,6120,4975,27038,12225,14813,17813,7414,10399,1346,633,713,,,,,,,,,,,,,,,,,,,,,
22岁,65411,30539,34872,11466,6488,4978,26660,12111,14549,24835,10855,13980,2450,1085,1365,,,,,,,,,,,,,,,,,,,,,
23岁,67521,32169,35352,10994,6204,4790,24131,11285,12846,28988,13014,15974,3408,1666,1742,,,,,,,,,,,,,,,,,,,,,
24岁,77929,37751,40178,12270,7028,5242,24480,11474,13006,36386,16827,19559,4793,2422,2371,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-29岁,466103,237464,228639,69622,40462,29160,113187,54225,58962,243323,121132,122191,39971,21645,18326,,,,,,,,,,,,,,,,,,,,,
25岁,81183,39508,41675,12340,6989,5351,22447,10608,11839,40818,19132,21686,5578,2779,2799,,,,,,,,,,,,,,,,,,,,,
26岁,88753,44403,44350,13679,7823,5856,22371,10726,11645,45917,22285,23632,6786,3569,3217,,,,,,,,,,,,,,,,,,,,,
27岁,95747,48590,47157,14181,8249,5932,22397,10748,11649,50809,25155,25654,8360,4438,3922,,,,,,,,,,,,,,,,,,,,,
28岁,99181,51616,47565,14632,8615,6017,23045,11080,11965,52359,26838,25521,9145,5083,4062,,,,,,,,,,,,,,,,,,,,,
29岁,101239,53347,47892,14790,8786,6004,22927,11063,11864,53420,27722,25698,10102,5776,4326,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-34岁,467937,261454,206483,71880,43005,28875,100193,50178,50015,241966,134975,106991,53898,33296,20602,,,,,,,,,,,,,,,,,,,,,
30岁,107319,58080,49239,16427,9699,6728,23566,11504,12062,56140,30305,25835,11186,6572,4614,,,,,,,,,,,,,,,,,,,,,
31岁,96093,52629,43464,14591,8656,5935,20630,10108,10522,50351,27493,22858,10521,6372,4149,,,,,,,,,,,,,,,,,,,,,
32岁,102427,57273,45154,15976,9495,6481,21331,10742,10589,52990,29585,23405,12130,7451,4679,,,,,,,,,,,,,,,,,,,,,
33岁,73769,42186,31583,11236,6802,4434,15637,7930,7707,37735,21629,16106,9161,5825,3336,,,,,,,,,,,,,,,,,,,,,
34岁,88329,51286,37043,13650,8353,5297,19029,9894,9135,44750,25963,18787,10900,7076,3824,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35-39岁,499482,299969,199513,99482,60871,38611,102328,54049,48279,242938,147217,95721,54734,37832,16902,,,,,,,,,,,,,,,,,,,,,
35岁,98298,57865,40433,15827,9629,6198,21302,11241,10061,49208,28944,20264,11961,8051,3910,,,,,,,,,,,,,,,,,,,,,
36岁,110012,64757,45255,18839,11402,7437,22873,11856,11017,55542,32847,22695,12758,8652,4106,,,,,,,,,,,,,,,,,,,,,
37岁,137762,82969,54793,27247,16585,10662,27609,14478,13131,67756,41263,26493,15150,10643,4507,,,,,,,,,,,,,,,,,,,,,
38岁,98194,60673,37521,23294,14558,8736,19668,10717,8951,45486,28524,16962,9746,6874,2872,,,,,,,,,,,,,,,,,,,,,
39岁,55216,33705,21511,14275,8697,5578,10876,5757,5119,24946,15639,9307,5119,3612,1507,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-44岁,347056,222989,124067,87521,55560,31961,78236,44704,33532,152446,101950,50496,28853,20775,8078,,,,,,,,,,,,,,,,,,,,,
40岁,67371,42014,25357,18388,11362,7026,13872,7603,6269,29441,19051,10390,5670,3998,1672,,,,,,,,,,,,,,,,,,,,,
41岁,58673,37331,21342,16232,10250,5982,12558,7000,5558,25077,16591,8486,4806,3490,1316,,,,,,,,,,,,,,,,,,,,,
42岁,73066,47140,25926,19049,12066,6983,16429,9324,7105,31679,21432,10247,5909,4318,1591,,,,,,,,,,,,,,,,,,,,,
43岁,77939,50493,27446,18469,11845,6624,18349,10641,7708,34580,23287,11293,6541,4720,1821,,,,,,,,,,,,,,,,,,,,,
