　　,,,,,,,,,,,,,,,,,,,,,,,,
表6—1    省、自治区、直辖市分性别、孩次的出生人口（1999.11.1-2000.10.31）,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,    
,,,,,,,,,,,,,,,,,,,,,,,,单位:人
地   区   别,出   生   人   数,,,,第     一     孩,,,,第     二     孩,,,,第     三     孩,,,,第     四     孩,,,,第五孩及五孩以上,,,
,合计,男,女,性别比,小计,男,女,性别比,小计,男,女,性别比,小计,男,女,性别比,小计,男,女,性别比,小计,男,女,性别比
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
25-29岁,1443124,116363,80.63,102479,71.01,12415,8.60,1470,1.02,,,,,,,,,,,,,,,
25岁,262121,30179,115.13,28272,107.86,1709,6.52,199,0.76,,,,,,,,,,,,,,,
26岁,278989,28646,102.68,26209,93.94,2176,7.80,262,0.94,,,,,,,,,,,,,,,
27岁,290716,24451,84.11,21631,74.40,2511,8.64,310,1.07,,,,,,,,,,,,,,,
28岁,298659,18964,63.50,15722,52.64,2899,9.71,344,1.15,,,,,,,,,,,,,,,
29岁,312640,14123,45.17,10646,34.05,3122,9.98,356,1.14,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
30-34岁,1395578,29143,20.88,15966,11.44,11793,8.45,1384,0.99,,,,,,,,,,,,,,,
30岁,307742,10179,33.08,6681,21.71,3169,10.30,329,1.07,,,,,,,,,,,,,,,
31岁,302469,7688,25.42,4144,13.70,3227,10.67,318,1.05,,,,,,,,,,,,,,,
32岁,269654,5318,19.72,2551,9.46,2478,9.19,289,1.07,,,,,,,,,,,,,,,
33岁,245940,3327,13.53,1468,5.97,1619,6.58,240,0.97,,,,,,,,,,,,,,,
34岁,269775,2632,9.76,1123,4.16,1301,4.82,209,0.77,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
35-39岁,1276998,6017,4.71,2593,2.03,2870,2.25,555,0.43,,,,,,,,,,,,,,,
35岁,283031,2045,7.22,883,3.12,982,3.47,180,0.63,,,,,,,,,,,,,,,
36岁,322008,1684,5.23,720,2.23,807,2.50,158,0.49,,,,,,,,,,,,,,,
37岁,299549,1234,4.12,528,1.76,590,1.97,117,0.39,,,,,,,,,,,,,,,
38岁,198205,637,3.21,280,1.41,297,1.50,61,0.31,,,,,,,,,,,,,,,
39岁,174205,418,2.40,183,1.05,195,1.12,41,0.23,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
40-44岁,1064444,1154,1.08,551,0.52,465,0.44,139,0.13,,,,,,,,,,,,,,,
40岁,187273,335,1.79,148,0.79,153,0.81,34,0.18,,,,,,,,,,,,,,,
41岁,199780,257,1.28,126,0.63,101,0.50,31,0.15,,,,,,,,,,,,,,,
42岁,231034,247,1.07,120,0.52,96,0.42,32,0.14,,,,,,,,,,,,,,,
43岁,227358,182,0.80,88,0.38,72,0.31,23,0.10,,,,,,,,,,,,,,,
44岁,219000,134,0.61,70,0.32,44,0.20,20,0.09,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
45-49岁,976002,459,0.47,215,0.22,159,0.16,85,0.09,,,,,,,,,,,,,,,
45岁,223309,127,0.57,64,0.28,41,0.18,22,0.10,,,,,,,,,,,,,,,
46岁,210098,107,0.51,52,0.25,39,0.18,17,0.08,,,,,,,,,,,,,,,
47岁,195352,89,0.45,43,0.22,33,0.17,14,0.07,,,,,,,,,,,,,,,
48岁,181186,79,0.43,34,0.19,28,0.15,17,0.09,,,,,,,,,,,,,,,
49岁,166058,59,0.35,23,0.14,20,0.12,16,0.10,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
　　,,,,,,,,,,,,,,,,,,,,,,,,
表6—6b    全国育龄妇女分年龄、孩次的生育状况(镇)(1999.11.1-2000.10.31),,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,                      ,                          ,,,,,,,,,,,,,,,
,,,,,,,,,单位:人，‰,,,,,,,,,,,,,,,
年   龄   别, 平均育龄 ,出生人数,生育率,一   孩,,二   孩,,三孩及以上,,,,,,,,,,,,,,,,
, 妇女人数 ,,,出生人数,生育率,出生人数,生育率,出生人数,生育率,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
总      计,4620932,154826,33.51,118619,25.67,30649,6.63,5558,1.20,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
15-19岁,631119,2408,3.81,2301,3.65,102,0.16,5,0.01,,,,,,,,,,,,,,,
15岁,123207,11,0.09,11,0.09,          ,          ,          ,          ,,,,,,,,,,,,,,,
16岁,128275,45,0.35,44,0.34,1,          ,          ,          ,,,,,,,,,,,,,,,
17岁,138032,206,1.49,201,1.45,5,0.04,          ,          ,,,,,,,,,,,,,,,
18岁,130353,528,4.05,506,3.88,22,0.17,          ,          ,,,,,,,,,,,,,,,
19岁,111253,1620,14.56,1541,13.85,75,0.67,5,0.04,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
20-24岁,622819,64156,103.01,60037,96.39,3709,5.96,411,0.66,,,,,,,,,,,,,,,
20岁,113307,4955,43.73,4751,41.93,190,1.68,14,0.12,,,,,,,,,,,,,,,
21岁,119901,9518,79.38,9092,75.83,403,3.36,24,0.20,,,,,,,,,,,,,,,
22岁,120273,13047,108.48,12313,102.38,674,5.60,61,0.50,,,,,,,,,,,,,,,
23岁,129003,16975,131.58,15851,122.87,1006,7.79,118,0.91,,,,,,,,,,,,,,,
24岁,140336,19662,140.10,18030,128.47,1438,10.24,195,1.39,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
25-29岁,814897,64528,79.19,49320,60.52,13150,16.14,2058,2.53,,,,,,,,,,,,,,,
25岁,149190,18850,126.35,16609,111.32,1949,13.06,293,1.96,,,,,,,,,,,,,,,
26岁,157725,16037,101.67,13266,84.11,2381,15.10,390,2.47,,,,,,,,,,,,,,,
27岁,162864,12522,76.88,9387,57.64,2693,16.54,442,2.71,,,,,,,,,,,,,,,
28岁,168005,9577,57.00,6134,36.51,2988,17.78,456,2.71,,,,,,,,,,,,,,,
29岁,177113,7544,42.59,3926,22.16,3140,17.73,479,2.70,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
30-34岁,830820,18753,22.57,5837,7.02,10900,13.12,2017,2.43,,,,,,,,,,,,,,,
30岁,175834,6032,34.30,2470,14.05,3074,17.48,488,2.77,,,,,,,,,,,,,,,
31岁,174462,4888,28.01,1485,8.51,2922,16.75,482,2.76,,,,,,,,,,,,,,,
32岁,161472,3551,21.99,901,5.58,2246,13.91,404,2.50,,,,,,,,,,,,,,,
33岁,153143,2373,15.50,548,3.58,1489,9.72,336,2.19,,,,,,,,,,,,,,,
34岁,165911,1911,11.52,434,2.61,1170,7.05,308,1.85,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
35-39岁,694675,4004,5.76,879,1.26,2372,3.41,754,1.08,,,,,,,,,,,,,,,
35岁,165037,1478,8.96,321,1.95,911,5.52,247,1.49,,,,,,,,,,,,,,,
36岁,175560,1130,6.43,240,1.36,700,3.98,191,1.09,,,,,,,,,,,,,,,
37岁,163138,777,4.76,182,1.11,445,2.73,151,0.92,,,,,,,,,,,,,,,
38岁,106743,404,3.78,86,0.81,215,2.01,103,0.96,,,,,,,,,,,,,,,
39岁,84198,216,2.56,51,0.60,102,1.21,63,0.75,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
40-44岁,523751,668,1.28,178,0.34,286,0.55,205,0.39,,,,,,,,,,,,,,,
40岁,88976,170,1.91,49,0.55,76,0.85,46,0.52,,,,,,,,,,,,,,,
41岁,96446,147,1.52,39,0.40,67,0.69,42,0.43,,,,,,,,,,,,,,,
42岁,113558,143,1.25,38,0.33,58,0.51,47,0.41,,,,,,,,,,,,,,,
43岁,113664,119,1.05,32,0.28,47,0.41,41,0.36,,,,,,,,,,,,,,,
44岁,111108,90,0.81,21,0.18,40,0.36,30,0.27,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
45-49岁,502853,310,0.62,69,0.14,131,0.26,110,0.22,,,,,,,,,,,,,,,
45岁,113423,83,0.73,17,0.15,37,0.32,29,0.26,,,,,,,,,,,,,,,
46岁,107532,79,0.73,23,0.21,30,0.27,27,0.25,,,,,,,,,,,,,,,
47岁,102196,65,0.64,20,0.19,26,0.25,20,0.20,,,,,,,,,,,,,,,
48岁,94082,48,0.50,7,0.07,22,0.23,19,0.20,,,,,,,,,,,,,,,
49岁,85621,36,0.41,3,0.04,17,0.20,16,0.18,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
　　,,,,,,,,,,,,,,,,,,,,,,,,
表6—6c    全国育龄妇女分年龄、孩次的生育状况(乡村)(1999.11.1-2000.10.31),,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,                      ,                          ,,,,,,,,,,,,,,,
,,,,,,,,,单位:人，‰,,,,,,,,,,,,,,,
年   龄   别, 平均育龄 ,出生人数,生育率,一   孩,,二   孩,,三孩及以上,,,,,,,,,,,,,,,,
, 妇女人数 ,,,出生人数,生育率,出生人数,生育率,出生人数,生育率,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
总      计,19433286,795366,40.93,488698,25.15,246728,12.70,59939,3.08,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
15-19岁,2521505,22049,8.74,20611,8.17,1363,0.54,76,0.03,,,,,,,,,,,,,,,
15岁,591738,123,0.21,122,0.21,2,          ,          ,          ,,,,,,,,,,,,,,,
16岁,519678,547,1.05,534,1.03,13,0.02,1,          ,,,,,,,,,,,,,,,
17岁,501479,2158,4.30,2064,4.11,92,0.18,3,          ,,,,,,,,,,,,,,,
18岁,477036,5340,11.19,5013,10.51,316,0.66,12,0.02,,,,,,,,,,,,,,,
19岁,431575,13881,32.16,12879,29.84,941,2.18,62,0.14,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
20-24岁,2372819,341307,143.84,298814,125.93,37020,15.60,5474,2.31,,,,,,,,,,,,,,,
20岁,442366,35615,80.51,33238,75.14,2209,4.99,169,0.38,,,,,,,,,,,,,,,
21岁,459923,61825,134.42,57092,124.13,4303,9.35,430,0.93,,,,,,,,,,,,,,,
22岁,457410,74714,163.34,67045,146.58,6821,14.91,848,1.85,,,,,,,,,,,,,,,
23岁,485033,83280,171.70,71703,147.83,10028,20.67,1549,3.19,,,,,,,,,,,,,,,
24岁,528088,85874,162.61,69736,132.05,13660,25.87,2478,4.69,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
25-29岁,3178592,287677,90.50,149610,47.07,114730,36.09,23337,7.34,,,,,,,,,,,,,,,
25岁,564560,76862,136.14,55798,98.83,17651,31.26,3414,6.05,,,,,,,,,,,,,,,
26岁,601973,65278,108.44,39953,66.37,21036,34.95,4289,7.12,,,,,,,,,,,,,,,
27岁,631592,54566,86.39,26233,41.53,23410,37.07,4922,7.79,,,,,,,,,,,,,,,
28岁,663735,47598,71.71,16707,25.17,25715,38.74,5176,7.80,,,,,,,,,,,,,,,
29岁,716734,43375,60.52,10920,15.24,26919,37.56,5537,7.72,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
30-34岁,3572372,118069,33.05,16546,4.63,81275,22.75,20249,5.67,,,,,,,,,,,,,,,
30岁,724195,37780,52.17,6880,9.50,25640,35.40,5261,7.26,,,,,,,,,,,,,,,
31岁,734550,31791,43.28,4050,5.51,23008,31.32,4733,6.44,,,,,,,,,,,,,,,
32岁,709775,23266,32.78,2676,3.77,16508,23.26,4082,5.75,,,,,,,,,,,,,,,
33岁,684914,14453,21.10,1661,2.42,9569,13.97,3224,4.71,,,,,,,,,,,,,,,
34岁,718938,10780,14.99,1280,1.78,6551,9.11,2950,4.10,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
35-39岁,2919552,20387,6.98,2463,0.84,10412,3.57,7512,2.57,,,,,,,,,,,,,,,
35岁,694391,7504,10.81,912,1.31,4198,6.04,2395,3.45,,,,,,,,,,,,,,,
36岁,724770,5368,7.41,619,0.85,2865,3.95,1884,2.60,,,,,,,,,,,,,,,
37岁,683902,3900,5.70,461,0.67,1872,2.74,1567,2.29,,,,,,,,,,,,,,,
38岁,459345,2231,4.86,287,0.62,939,2.04,1006,2.19,,,,,,,,,,,,,,,
39岁,357145,1385,3.88,185,0.52,539,1.51,661,1.85,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
40-44岁,2335895,3927,1.68,460,0.20,1357,0.58,2110,0.90,,,,,,,,,,,,,,,
40岁,371621,1076,2.90,142,0.38,387,1.04,547,1.47,,,,,,,,,,,,,,,
41岁,408527,795,1.95,90,0.22,274,0.67,432,1.06,,,,,,,,,,,,,,,
42岁,503849,798,1.58,85,0.17,283,0.56,431,0.85,,,,,,,,,,,,,,,
43岁,523857,687,1.31,78,0.15,233,0.44,376,0.72,,,,,,,,,,,,,,,
44岁,528043,572,1.08,66,0.12,182,0.34,325,0.61,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
45-49岁,2532553,1951,0.77,197,0.08,572,0.23,1183,0.47,,,,,,,,,,,,,,,
45岁,548787,510,0.93,53,0.10,158,0.29,300,0.55,,,,,,,,,,,,,,,
46岁,529926,447,0.84,48,0.09,134,0.25,266,0.50,,,,,,,,,,,,,,,
47岁,520281,388,0.74,39,0.07,113,0.22,237,0.45,,,,,,,,,,,,,,,
48岁,488172,333,0.68,30,0.06,93,0.19,211,0.43,,,,,,,,,,,,,,,
49岁,445387,274,0.62,29,0.06,75,0.17,171,0.38,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
　　,,,,,,,,,,,,,,,,,,,,,,,,
表6—7    全国按年龄、受教育程度、生育孩次分的育龄妇女人数(1999.11.1-2000.10.31),,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,单位:人,,,,,,,,,,,,
受教育程度,有生育的妇女生育孩子数,,,生  育  一  孩,,,生  育  二  孩,,,生育三孩及以上,,,,,,,,,,,,,,
和年龄别,合计,男,女,小计,男,女,小计,男,女,小计,男,女,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
总      计,1181803,644419,537384,804321,415977,388344,308160,185839,122321,69320,42602,26718,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
15-19岁,14000,7316,6684,13235,6884,6351,739,419,320,26,13,13,,,,,,,,,,,,
15岁,38,21,17,38,21,17,          ,          ,          ,          ,          ,          ,,,,,,,,,,,,
16岁,242,124,118,239,122,117,3,2,1,          ,          ,          ,,,,,,,,,,,,
17岁,1009,506,503,984,497,487,24,9,15,1,          ,1,,,,,,,,,,,,
18岁,4052,2153,1899,3870,2055,1815,178,95,83,4,3,1,,,,,,,,,,,,
19岁,8659,4512,4147,8104,4189,3915,534,313,221,21,10,11,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
20-24岁,428625,225345,203280,388701,201887,186814,35373,20772,14601,4551,2686,1865,,,,,,,,,,,,
20岁,25289,13301,11988,23551,12339,11212,1620,906,714,118,56,62,,,,,,,,,,,,
21岁,64993,34052,30941,61261,31900,29361,3473,2004,1469,259,148,111,,,,,,,,,,,,
22岁,96216,50383,45833,89010,46291,42719,6527,3702,2825,679,390,289,,,,,,,,,,,,
23岁,106429,55857,50572,95709,49493,46216,9505,5643,3862,1215,721,494,,,,,,,,,,,,
24岁,135698,71752,63946,119170,61864,57306,14248,8517,5731,2280,1371,909,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
25-29岁,504072,276328,227744,346081,178681,167400,132816,82063,50753,25174,15583,9591,,,,,,,,,,,,
25岁,131876,69954,61922,110104,56832,53272,18429,11149,7280,3343,1973,1370,,,,,,,,,,,,
26岁,119904,64731,55173,91251,47141,44110,24187,14802,9385,4466,2788,1678,,,,,,,,,,,,
27岁,100016,55199,44817,67603,35078,32525,26998,16794,10204,5415,3327,2088,,,,,,,,,,,,
28岁,83060,46472,36588,46898,24059,22839,30229,18726,11503,5932,3686,2246,,,,,,,,,,,,
29岁,69216,39972,29244,30225,15571,14654,32973,20592,12381,6018,3809,2209,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
30-34岁,189905,110277,79628,47467,24072,23395,117053,70178,46875,25385,16027,9358,,,,,,,,,,,,
30岁,60868,35367,25501,20758,10505,10253,33387,20611,12776,6723,4251,2472,,,,,,,,,,,,
31岁,47113,27441,19672,11303,5760,5543,30378,18232,12146,5432,3449,1983,,,,,,,,,,,,
32岁,41619,24170,17449,8053,4050,4003,27934,16583,11351,5632,3537,2095,,,,,,,,,,,,
33岁,22648,13182,9466,4201,2135,2066,14530,8571,5959,3917,2476,1441,,,,,,,,,,,,
34岁,17657,10117,7540,3152,1622,1530,10824,6181,4643,3681,2314,1367,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
35-39岁,35891,20176,15715,6979,3499,3480,18858,10631,8227,10054,6046,4008,,,,,,,,,,,,
35岁,12987,7443,5544,2520,1291,1229,7217,4155,3062,3250,1997,1253,,,,,,,,,,,,
36岁,9066,5069,3997,1711,846,865,4963,2762,2201,2392,1461,931,,,,,,,,,,,,
37岁,7295,4079,3216,1444,712,732,3779,2127,1652,2072,1240,832,,,,,,,,,,,,
38岁,4526,2467,2059,896,441,455,2035,1090,945,1595,936,659,,,,,,,,,,,,
39岁,2017,1118,899,408,209,199,864,497,367,745,412,333,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
40-44岁,6390,3410,2980,1332,689,643,2389,1252,1137,2669,1469,1200,,,,,,,,,,,,
40岁,2019,1084,935,429,218,211,807,421,386,783,445,338,,,,,,,,,,,,
41岁,1142,602,540,248,127,121,423,216,207,471,259,212,,,,,,,,,,,,
42岁,1254,634,620,260,144,116,458,215,243,536,275,261,,,,,,,,,,,,
43岁,1120,620,500,224,110,114,414,232,182,482,278,204,,,,,,,,,,,,
44岁,855,470,385,171,90,81,287,168,119,397,212,185,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
45-49岁,2920,1567,1353,526,265,261,932,524,408,1461,778,683,,,,,,,,,,,,
45岁,736,385,351,141,81,60,243,123,120,352,181,171,,,,,,,,,,,,
46岁,701,371,330,125,60,65,227,130,97,348,181,167,,,,,,,,,,,,
47岁,565,308,257,119,63,56,177,96,81,269,149,120,,,,,,,,,,,,
48岁,517,289,228,82,40,42,164,95,69,271,154,117,,,,,,,,,,,,
49岁,401,214,187,59,21,38,121,80,41,221,113,108,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
    未上过学,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,,,,,,,,,,,,
总      计,48920,25406,23514,19680,9296,10384,17760,9779,7981,11480,6331,5149,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
15-19岁,1446,749,697,1301,677,624,138,68,70,7,4,3,,,,,,,,,,,,
15岁,5,3,2,5,3,2,          ,          ,          ,          ,          ,          ,,,,,,,,,,,,
16岁,33,15,18,32,14,18,1,1,          ,          ,          ,          ,,,,,,,,,,,,
17岁,127,72,55,121,71,50,6,1,5,          ,          ,          ,,,,,,,,,,,,
18岁,439,231,208,408,214,194,28,15,13,3,2,1,,,,,,,,,,,,
19岁,842,428,414,735,375,360,103,51,52,4,2,2,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
20-24岁,15183,7420,7763,10357,4890,5467,3916,2040,1876,910,490,420,,,,,,,,,,,,
20岁,1800,894,906,1514,737,777,265,147,118,21,10,11,,,,,,,,,,,,
21岁,2536,1223,1313,2040,971,1069,440,219,221,56,33,23,,,,,,,,,,,,
22岁,3423,1655,1768,2504,1189,1315,791,402,389,128,64,64,,,,,,,,,,,,
23岁,3459,1683,1776,2141,989,1152,1062,551,511,256,143,113,,,,,,,,,,,,
24岁,3965,1965,2000,2158,1004,1154,1358,721,637,449,240,209,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
25-29岁,18696,9901,8795,6063,2840,3223,8360,4693,3667,4273,2368,1905,,,,,,,,,,,,
25岁,4257,2171,2086,1927,906,1021,1691,905,786,639,360,279,,,,,,,,,,,,
26岁,4161,2180,1981,1493,707,786,1833,999,834,835,474,361,,,,,,,,,,,,
27岁,3879,2076,1803,1145,545,600,1775,1016,759,959,515,444,,,,,,,,,,,,
28岁,3468,1833,1635,884,396,488,1669,951,718,915,486,429,,,,,,,,,,,,
29岁,2931,1641,1290,614,286,328,1392,822,570,925,533,392,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
30-34岁,9108,4991,4117,1414,663,751,4146,2321,1825,3548,2007,1541,,,,,,,,,,,,
30岁,2857,1561,1296,550,259,291,1312,733,579,995,569,426,,,,,,,,,,,,
31岁,2015,1087,928,279,126,153,995,548,447,741,413,328,,,,,,,,,,,,
32岁,1973,1077,896,291,125,166,919,516,403,763,436,327,,,,,,,,,,,,
33岁,1252,708,544,160,78,82,537,313,224,555,317,238,,,,,,,,,,,,
34岁,1011,558,453,134,75,59,383,211,172,494,272,222,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
35-39岁,2866,1498,1368,386,161,225,799,438,361,1681,899,782,,,,,,,,,,,,
35岁,915,465,450,132,55,77,278,145,133,505,265,240,,,,,,,,,,,,
36岁,633,347,286,84,41,43,157,83,74,392,223,169,,,,,,,,,,,,
37岁,572,314,258,85,32,53,165,105,60,322,177,145,,,,,,,,,,,,
38岁,477,236,241,53,23,30,130,68,62,294,145,149,,,,,,,,,,,,
39岁,269,136,133,32,10,22,69,37,32,168,89,79,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
40-44岁,1068,549,519,118,46,72,266,147,119,684,356,328,,,,,,,,,,,,
40岁,308,158,150,45,20,25,71,35,36,192,103,89,,,,,,,,,,,,
41岁,168,86,82,18,5,13,51,26,25,99,55,44,,,,,,,,,,,,
42岁,204,101,103,17,8,9,54,29,25,133,64,69,,,,,,,,,,,,
43岁,213,116,97,19,7,12,50,32,18,144,77,67,,,,,,,,,,,,
44岁,175,88,87,19,6,13,40,25,15,116,57,59,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
45-49岁,553,298,255,41,19,22,135,72,63,377,207,170,,,,,,,,,,,,
45岁,134,68,66,12,6,6,33,14,19,89,48,41,,,,,,,,,,,,
46岁,144,77,67,8,4,4,36,23,13,100,50,50,,,,,,,,,,,,
47岁,117,64,53,11,6,5,28,13,15,78,45,33,,,,,,,,,,,,
48岁,80,46,34,4,1,3,18,9,9,58,36,22,,,,,,,,,,,,
49岁,78,43,35,6,2,4,20,13,7,52,28,24,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
    扫盲班,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,,,,,,,,,,,,
总      计,13588,7299,6289,4698,2281,2417,5642,3184,2458,3248,1834,1414,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
15-19岁,305,150,155,275,136,139,27,12,15,3,2,1,,,,,,,,,,,,
15岁,1,1,          ,1,1,          ,          ,          ,          ,          ,          ,          ,,,,,,,,,,,,
16岁,11,5,6,11,5,6,          ,          ,          ,          ,          ,          ,,,,,,,,,,,,
17岁,25,13,12,24,13,11,1,          ,1,          ,          ,          ,,,,,,,,,,,,
18岁,86,42,44,84,40,44,2,2,          ,          ,          ,          ,,,,,,,,,,,,
19岁,182,89,93,155,77,78,24,10,14,3,2,1,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
20-24岁,4075,2113,1962,2671,1330,1341,1161,640,521,243,143,100,,,,,,,,,,,,
20岁,408,200,208,343,170,173,60,28,32,5,2,3,,,,,,,,,,,,
21岁,692,345,347,537,258,279,143,76,67,12,11,1,,,,,,,,,,,,
22岁,938,485,453,668,343,325,229,122,107,41,20,21,,,,,,,,,,,,
23岁,917,484,433,542,277,265,312,165,147,63,42,21,,,,,,,,,,,,
24岁,1120,599,521,581,282,299,417,249,168,122,68,54,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
25-29岁,5294,2864,2430,1345,629,716,2706,1525,1181,1243,710,533,,,,,,,,,,,,
25岁,1098,557,541,413,195,218,515,276,239,170,86,84,,,,,,,,,,,,
26岁,1173,644,529,351,157,194,583,340,243,239,147,92,,,,,,,,,,,,
27岁,1098,607,491,277,130,147,554,325,229,267,152,115,,,,,,,,,,,,
28岁,1003,520,483,173,79,94,541,276,265,289,165,124,,,,,,,,,,,,
29岁,922,536,386,131,68,63,513,308,205,278,160,118,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
30-34岁,2778,1541,1237,294,131,163,1405,816,589,1079,594,485,,,,,,,,,,,,
30岁,916,503,413,120,53,67,469,270,199,327,180,147,,,,,,,,,,,,
31岁,650,376,274,68,30,38,366,227,139,216,119,97,,,,,,,,,,,,
32岁,560,305,255,51,25,26,279,159,120,230,121,109,,,,,,,,,,,,
33岁,362,197,165,28,9,19,181,105,76,153,83,70,,,,,,,,,,,,
34岁,290,160,130,27,14,13,110,55,55,153,91,62,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
35-39岁,747,423,324,75,34,41,227,123,104,445,266,179,,,,,,,,,,,,
35岁,252,129,123,28,7,21,82,45,37,142,77,65,,,,,,,,,,,,
36岁,171,96,75,15,9,6,55,29,26,101,58,43,,,,,,,,,,,,
37岁,156,101,55,14,6,8,46,27,19,96,68,28,,,,,,,,,,,,
38岁,106,57,49,12,7,5,26,13,13,68,37,31,,,,,,,,,,,,
39岁,62,40,22,6,5,1,18,9,9,38,26,12,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
40-44岁,241,122,119,22,12,10,70,38,32,149,72,77,,,,,,,,,,,,
40岁,64,29,35,6,4,2,15,8,7,43,17,26,,,,,,,,,,,,
41岁,50,28,22,5,4,1,16,11,5,29,13,16,,,,,,,,,,,,
42岁,43,20,23,4,2,2,12,4,8,27,14,13,,,,,,,,,,,,
43岁,48,24,24,2,          ,2,19,11,8,27,13,14,,,,,,,,,,,,
44岁,36,21,15,5,2,3,8,4,4,23,15,8,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
45-49岁,148,86,62,16,9,7,46,30,16,86,47,39,,,,,,,,,,,,
45岁,39,22,17,5,2,3,11,8,3,23,12,11,,,,,,,,,,,,
46岁,34,19,15,3,3,          ,14,5,9,17,11,6,,,,,,,,,,,,
47岁,26,12,14,4,1,3,8,5,3,14,6,8,,,,,,,,,,,,
48岁,25,14,11,3,2,1,6,6,          ,16,6,10,,,,,,,,,,,,
49岁,24,19,5,1,1,          ,7,6,1,16,12,4,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
    小学,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,,,,,,,,,,,,
总      计,348895,192864,156031,185508,94827,90681,130027,77447,52580,33358,20589,12769,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
