地   区   别,合计,本县、市、区,本省外县、市、区,  北京市  ,  天津市  ,  河北省  ,  山西省  ,  内蒙古自治区  ,  辽宁省  ,  吉林省  , 黑龙江省 ,  上海市  ,  江苏省  ,  浙江省  ,  安徽省  ,  福建省  ,  江西省  ,  山东省  ,  河南省  ,  湖北省  ,  湖南省  ,  广东省  , 广西壮族自治区,  海南省  ,  重庆市  ,  四川省  ,  贵州省  ,  云南省  ,西藏自治区,  陕西省  ,  甘肃省  ,  青海省  , 宁夏回族自治区, 新疆维吾尔自治区,港澳台或国外,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,          ,,,,,,,,,,,,,,,,,,          ,          ,          ,          ,          ,          , ,,,,,,,,,          ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
上海市,525527,307693,7517,20120,29406,250650,934,28,38,35,833,392,24,21,13,334,1033,295,123,183,432,770,148,90,94,438,499,64,106,62,267,1208,100,109,111,888,1014,131,148,111,624,1895,248,310,204,1133,          ,          ,          ,          ,          ,47440,23831,3362,15107,5140,20923,8036,1939,8444,2504,68637,38258,2175,25067,3137,6888,2979,565,2543,801,14096,6497,1134,4468,1997,5139,2206,380,1541,1012,8910,4972,421,2685,832,6266,2426,453,1995,1392,3169,1354,290,842,683,2032,427,337,319,949,600,154,74,151,221,182,12,10,24,136,3962,1892,182,1485,403,12864,6696,486,4626,1056,2517,947,203,813,554,754,227,108,170,249,93,40,41,2,10,1542,407,181,242,712,1228,299,152,148,629,202,16,35,13,138,211,22,35,16,138,2197,398,478,191,1130,237
江苏省,777472,575083,119448,76145,174894,204596,1964,56,122,95,1691,582,50,45,58,429,1845,420,236,437,752,1309,262,211,220,616,872,131,174,102,465,1634,170,170,207,1087,1282,178,266,173,665,2706,354,461,383,1508,6396,193,518,590,5095,          ,          ,          ,          ,          ,13289,3945,1170,6863,1311,75245,34603,2549,35173,2920,4150,1131,443,1886,690,7301,2756,842,2548,1155,7678,2434,703,2730,1811,12431,6481,503,4337,1110,8536,2834,785,3340,1577,4322,1734,387,1588,613,2366,161,430,474,1301,1132,314,144,412,262,361,43,93,48,177,4636,1859,218,2070,489,19302,8762,763,8731,1046,9794,4641,453,4124,576,4972,2923,213,1519,317,113,16,43,6,48,3378,942,348,1027,1061,1538,305,241,292,700,748,110,121,66,451,283,30,43,33,177,2071,385,386,229,1071,153
浙江省,732279,450960,109675,56295,175261,109729,982,61,80,91,750,314,18,39,30,227,1039,315,160,245,319,629,143,90,174,222,464,78,94,92,200,875,115,136,144,480,757,136,145,123,353,1427,203,358,279,587,2848,145,277,364,2062,10806,4218,945,4173,1470,          ,          ,          ,          ,          ,56066,27480,1700,25794,1092,6000,2107,608,2777,508,61295,31984,2606,25396,1309,3595,1329,277,1454,535,14186,8197,453,4995,541,19193,8082,1102,8928,1081,14806,7298,720,6252,536,1798,230,325,601,642,3181,1464,139,1420,158,244,47,42,45,110,13543,6449,469,6161,464,35533,17619,1222,15928,764,22594,11123,632,10531,308,4193,2439,162,1396,196,84,22,18,11,33,2665,884,243,1104,434,980,359,124,201,296,299,51,80,30,138,268,62,62,38,106,613,56,157,72,328,42
安徽省,355880,316393,97953,32601,78862,106977,895,40,65,48,742,235,19,19,17,180,751,178,64,185,324,358,91,33,65,169,197,27,24,30,116,568,54,48,64,402,445,40,49,33,323,634,72,81,69,412,3563,238,418,613,2294,8329,2130,982,2474,2743,4021,872,605,1299,1245,          ,          ,          ,          ,          ,1152,249,168,322,413,1823,671,223,462,467,1524,355,121,411,637,3301,1275,226,1172,628,1928,590,215,609,514,912,323,94,271,224,1075,87,162,137,689,344,108,34,88,114,167,26,31,26,84,536,213,37,169,117,1690,700,103,570,317,1655,868,71,598,118,1762,979,92,512,179,42,6,8,1,27,639,178,63,136,262,280,73,33,53,121,146,17,17,16,96,61,10,11,7,33,420,69,57,31,263,34
福建省,451357,312121,55348,35096,136244,85433,567,31,55,66,415,191,13,12,27,139,461,84,67,130,180,427,79,28,131,189,210,37,38,29,106,507,29,38,95,345,420,33,53,88,246,557,34,91,110,322,652,30,63,82,477,2122,458,247,873,544,4734,1229,377,2600,528,10402,3624,453,5676,649,          ,          ,          ,          ,          ,42031,17286,1959,21132,1654,1178,242,104,558,274,3794,1398,200,1845,351,9675,2702,633,5291,1049,6121,2171,379,3051,520,3697,303,582,1563,1249,1497,507,118,703,169,393,34,63,121,175,11916,4334,409,6760,413,26095,11039,831,13512,713,8415,3213,310,4629,263,982,355,70,371,186,51,24,6,4,17,1158,226,98,533,301,250,58,36,45,111,98,16,14,14,54,144,48,22,47,27,200,32,24,24,120,291
江西省,278499,249034,97833,35976,54381,60844,253,14,12,27,200,84,11,7,11,55,409,108,48,75,178,179,54,16,22,87,115,30,18,10,57,184,43,18,15,108,154,22,16,14,102,185,22,25,31,107,408,22,35,28,323,1117,248,133,299,437,3811,966,596,1345,904,1970,856,116,669,329,3234,805,459,1170,800,          ,          ,          ,          ,          ,675,186,72,225,192,691,280,58,168,185,2345,840,226,734,545,2986,1313,293,982,398,5375,455,1297,1663,1960,673,225,75,183,190,224,36,34,37,117,492,182,40,155,115,1118,466,133,343,176,1549,873,89,448,139,460,146,35,74,205,66,7,8,2,49,301,66,45,79,111,154,57,11,21,65,45,7,7,1,30,45,11,8,12,14,131,17,23,12,79,32
山东省,716356,622274,113230,50815,263838,194391,1367,34,59,74,1200,678,32,36,73,537,3979,1010,348,1388,1233,1817,387,206,535,689,3113,591,551,877,1094,4058,569,291,1012,2186,9605,1954,1080,3439,3132,19143,3791,2416,5585,7351,610,28,47,67,468,6193,1872,502,2678,1141,4523,1036,424,2496,567,7102,2178,273,3957,694,1538,347,170,697,324,1160,295,120,463,282,          ,          ,          ,          ,          ,8297,3101,428,3453,1315,3661,702,503,1654,802,902,238,71,353,240,810,63,146,212,389,420,90,50,116,164,134,8,22,17,87,1382,423,105,593,261,3149,1176,187,1246,540,1150,430,74,456,190,3088,1591,97,1159,241,64,4,8,8,44,2280,428,193,744,915,1189,273,109,255,552,737,74,81,82,500,200,32,29,30,109,1684,215,173,210,1086,49
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
河南省,491845,440975,178331,32369,83151,147124,859,77,46,29,707,241,13,10,12,206,2969,954,288,726,1001,3407,1246,308,742,1111,636,129,130,65,312,985,141,90,92,662,706,107,63,63,473,1238,232,198,123,685,334,15,41,12,266,2405,761,254,739,651,2930,997,341,1130,462,4264,1998,263,1593,410,1009,328,109,345,227,919,304,125,226,264,4465,1815,429,1279,942,          ,          ,          ,          ,          ,5186,1873,522,1453,1338,1274,565,107,263,339,1762,189,293,283,997,517,189,63,128,137,270,35,44,32,159,1030,426,104,313,187,3512,1908,211,892,501,1003,469,72,304,158,1044,636,54,195,159,175,19,24,2,130,4212,1500,316,956,1440,1197,463,100,184,450,620,90,104,51,375,223,70,23,31,99,1451,296,192,99,864,27
湖北省,468864,404315,91579,49267,119310,144159,501,21,24,31,425,273,23,19,21,210,1715,373,225,498,619,1121,237,199,240,445,379,79,43,63,194,591,86,74,107,324,457,41,58,53,305,481,63,61,53,304,293,8,28,24,233,2382,582,321,714,765,3558,1069,498,1393,598,2623,1033,218,888,484,2343,640,303,904,496,3452,1109,390,856,1097,2787,619,460,834,874,10149,4213,919,2887,2130,          ,          ,          ,          ,          ,6437,2184,897,1812,1544,2875,398,472,582,1423,1758,391,247,411,709,596,83,123,97,293,7412,3370,303,3182,557,5081,2152,363,1891,675,1459,505,118,503,333,850,235,87,206,322,120,9,11,55,45,2560,694,294,881,691,746,268,73,144,261,578,97,174,75,232,225,73,22,45,85,716,89,120,94,413,31
湖南省,392500,352426,134491,50844,71024,96067,374,26,27,14,307,152,12,10,23,107,731,204,80,194,253,475,115,52,70,238,186,44,36,24,82,440,56,55,75,254,287,57,39,29,162,415,51,76,57,231,160,6,15,13,126,953,276,144,242,291,2034,746,290,700,298,1029,451,102,281,195,1510,505,188,477,340,3224,1285,383,906,650,716,200,83,207,226,1570,568,158,345,499,6922,3231,595,1865,1231,          ,          ,          ,          ,          ,5819,579,977,991,3272,2516,795,260,654,807,623,88,113,97,325,1626,750,137,542,197,2300,1188,178,494,440,2976,1533,202,905,336,1268,600,104,289,275,44,3,9,3,29,547,156,57,104,230,403,116,49,40,198,154,26,28,10,90,81,36,15,7,23,502,62,94,35,311,37
广东省,2018092,881395,77453,127502,393280,283160,1521,33,95,86,1307,596,20,44,39,493,2586,612,300,818,856,1637,317,254,410,656,1152,190,201,201,560,2747,232,348,443,1724,2543,296,408,440,1399,4094,473,732,771,2118,1295,52,127,123,993,11284,3371,1285,4470,2158,9734,2524,917,5103,1190,28567,10900,1799,13116,2752,20037,6069,1441,10923,1604,121316,44675,7932,60186,8523,8190,2721,646,3470,1353,80881,35321,3441,37633,4486,114905,39058,8607,54812,12428,248822,93844,13811,126824,14343,          ,          ,          ,          ,          ,162850,54574,6432,95817,6027,7365,1280,1660,2737,1688,54450,19803,2659,28691,3297,174015,69738,6970,89868,7439,45385,17961,1879,23291,2254,5026,1885,284,2311,546,63,22,3,13,25,19439,7101,1342,8146,2850,4114,1551,336,1249,978,397,47,87,58,205,418,67,63,67,221,1154,142,213,177,622,114
广西壮族自治区,313140,281860,83843,42737,87466,67814,197,4,12,3,178,94,12,6,20,56,342,108,33,94,107,118,22,16,11,69,85,19,13,7,46,198,17,25,29,127,177,14,14,13,136,279,19,43,20,197,107,6,5,7,89,504,122,76,134,172,1723,486,222,790,225,914,319,74,430,91,1304,380,178,538,208,1353,450,180,462,261,303,77,34,82,110,713,197,88,223,205,1675,383,183,560,549,7995,3301,822,2809,1063,4845,784,910,1757,1394,          ,          ,          ,          ,          ,544,84,119,130,211,833,221,88,280,244,2144,703,189,820,432,2914,1318,230,1081,285,1288,601,82,433,172,14,6,3,1,4,267,48,30,48,141,111,18,12,6,75,55,3,11,3,38,11,3,1,1,6,148,7,38,12,91,25
海南省,69634,46125,7676,10598,18648,9203,107,2,9,1,95,48,2,3,          ,43,173,12,44,37,80,83,15,3,11,54,125,2,27,16,80,243,28,28,32,155,243,18,39,19,167,367,37,79,29,222,54,2,8,2,42,279,56,55,62,106,452,90,60,221,81,614,157,70,249,138,747,164,108,399,76,1345,357,209,511,268,330,56,42,129,103,946,257,111,372,206,2664,562,386,1151,565,3368,1058,355,1476,479,3258,632,461,1495,670,3203,1135,258,1596,214,          ,          ,          ,          ,          ,853,213,66,407,167,2647,888,273,1208,278,549,119,58,237,135,225,77,37,76,35,1,          ,          ,          ,1,295,45,38,86,126,119,13,31,8,67,43,1,2,6,34,24,3,4,          ,17,99,          ,19,5,75,5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
重庆市,240349,189256,43804,26218,60409,58825,528,20,33,42,433,173,12,12,53,96,699,135,93,183,288,528,136,69,119,204,190,20,38,27,105,402,29,57,66,250,260,19,21,36,184,349,35,54,46,214,297,6,38,43,210,835,152,101,270,312,1655,366,245,643,401,566,156,59,174,177,1525,238,202,596,489,625,168,68,207,182,685,146,93,209,237,1163,309,117,332,405,2767,864,306,771,826,1217,368,115,420,314,3212,167,728,815,1502,644,125,88,163,268,250,30,49,32,139,          ,          ,          ,          ,          ,23161,6776,2713,8168,5504,4142,1347,292,1948,555,2389,716,196,771,706,274,20,60,8,186,664,142,84,166,272,325,65,64,52,144,221,33,44,12,132,119,23,26,16,54,1194,187,240,196,571,34
四川省,609226,540994,186901,73700,147845,132548,1195,57,67,66,1005,268,27,17,29,195,1733,318,220,412,783,1267,265,147,270,585,452,105,52,72,223,959,123,81,118,637,488,59,47,58,324,676,65,109,56,446,540,16,48,52,424,1858,397,216,559,686,3204,967,310,1297,630,1106,402,80,356,268,1769,450,201,623,495,1018,323,105,257,333,1193,254,105,308,526,1909,611,141,454,703,2303,609,237,624,833,1871,630,189,510,542,4527,344,888,1144,2151,925,232,86,227,380,445,35,111,61,238,18859,4750,2947,5533,5629,          ,          ,          ,          ,          ,3428,914,275,1383,856,7113,3174,360,2462,1117,1176,81,169,42,884,2346,491,361,571,923,1703,406,207,264,826,723,90,171,23,439,210,30,21,23,136,2914,331,513,269,1801,54
贵州省,216363,186802,52477,22917,64353,47055,132,5,11,11,105,45,2,7,6,30,340,63,34,69,174,130,25,38,14,53,37,7,4,6,20,145,4,24,13,104,69,13,8,12,36,98,6,17,4,71,119,          ,5,14,100,539,102,92,180,165,1536,323,212,780,221,378,83,33,149,113,958,155,145,468,190,580,159,71,205,145,297,63,39,80,115,483,173,43,168,99,839,165,76,353,245,3649,1200,377,1511,561,1998,144,445,486,923,1417,357,246,527,287,61,6,8,10,37,4070,1060,329,2158,523,8625,3103,698,3922,902,          ,          ,          ,          ,          ,2537,867,278,815,577,72,10,18,8,36,211,32,33,49,97,82,13,12,11,46,15,          ,1,1,13,4,          ,1,          ,3,83,11,20,8,44,12
云南省,351108,272757,123429,43071,62563,43694,204,7,17,5,175,72,4,5,5,58,589,173,54,213,149,333,81,74,58,120,109,20,30,17,42,269,25,29,37,178,293,23,66,28,176,365,54,101,34,176,161,5,22,20,114,1200,377,168,436,219,3945,1188,396,2077,284,1112,362,108,503,139,2049,532,293,990,234,1980,790,285,661,244,717,240,107,240,130,1592,705,129,512,246,3321,905,323,1560,533,6383,2647,734,2510,492,2035,403,338,725,569,1726,568,238,672,248,141,16,36,16,73,9944,3531,920,4710,783,24584,10748,2398,9626,1812,13610,6767,839,5296,708,          ,          ,          ,          ,          ,121,28,34,13,46,655,162,118,183,192,253,49,34,46,124,60,15,11,2,32,45,16,2,4,23,172,27,58,17,70,311
西藏自治区,14239,6760,3395,1055,579,1731,31,          ,4,1,26,10,          ,5,          ,5,59,21,4,12,22,28,11,4,3,10,15,4,3,2,6,31,6,1,1,23,16,5,1,          ,10,22,5,3,1,13,23,1,3,          ,19,101,41,18,12,30,165,76,24,38,27,92,26,4,39,23,47,21,8,5,13,18,3,2,2,11,81,36,11,8,26,281,153,18,52,58,131,43,23,15,50,156,73,16,26,41,21,          ,5,4,12,10,1,          ,1,8,2,1,          ,          ,1,542,209,61,122,150,4152,1959,562,825,806,53,18,8,15,12,84,38,7,16,23,          ,          ,          ,          ,          ,341,92,35,57,157,599,350,73,91,85,325,150,52,54,69,14,7,1,1,5,29,14,4,4,7,          
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
陕西省,251785,207019,71474,21386,47232,66927,542,31,25,32,454,287,34,26,48,179,1908,476,193,447,792,2381,746,246,586,803,1185,352,167,189,477,638,84,69,93,392,382,56,56,45,225,539,87,106,64,282,147,11,10,10,116,1991,581,230,605,575,2194,610,314,936,334,1678,701,132,503,342,826,218,84,326,198,697,174,116,199,208,2108,586,247,616,659,6760,2786,524,1798,1652,2974,954,316,949,755,1048,318,115,269,346,822,123,112,154,433,345,88,39,52,166,200,17,24,28,131,955,296,94,313,252,4192,1764,338,1339,751,323,69,33,90,131,350,99,45,44,162,339,43,83,13,200,          ,          ,          ,          ,          ,5233,1986,963,839,1445,950,120,188,62,580,1060,232,189,111,528,1708,191,287,112,1118,4
甘肃省,176797,154849,71992,12473,12602,57782,186,7,22,9,148,112,21,9,12,70,569,213,68,123,165,426,153,49,70,154,363,131,67,40,125,273,48,30,49,146,179,58,27,26,68,193,41,24,23,105,85,7,6,4,68,1079,493,112,283,191,1452,671,110,540,131,721,371,51,216,83,452,149,44,198,61,269,92,34,66,77,760,314,78,172,196,2236,1322,131,458,325,913,386,90,260,177,490,219,62,90,119,216,38,28,43,107,92,21,12,20,39,26,2,3,4,17,364,143,30,113,78,1871,991,158,417,305,132,39,18,43,32,149,54,19,24,52,108,45,7,6,50,3061,1450,264,532,815,          ,          ,          ,          ,          ,2881,934,1219,170,558,1091,591,148,98,254,1196,296,172,81,647,3
青海省,47292,38841,16084,4885,3279,14593,39,2,2,4,31,12,          ,          ,1,11,235,71,19,88,57,144,44,10,58,32,53,11,8,13,21,73,8,6,13,46,52,3,5,10,34,51,1,12,4,34,25,4,2,8,11,408,148,42,124,94,382,123,45,170,44,281,117,22,114,28,127,43,11,61,12,39,17,2,7,13,335,107,22,130,76,1059,523,63,316,157,223,74,19,72,58,174,66,11,49,48,51,7,3,17,24,5,4,          ,1,          ,2,          ,          ,          ,2,193,82,7,61,43,1094,543,112,261,178,14,8,1,3,2,41,18,1,4,18,96,61,7,7,21,806,316,64,231,195,2246,1187,200,439,420,          ,          ,          ,          ,          ,77,17,8,14,38,114,28,13,17,56,          
宁夏回族自治区,67146,53415,28603,5053,4319,15440,103,1,4,1,97,35,6,5,2,22,348,154,15,100,79,167,94,6,35,32,770,243,142,67,318,125,19,7,14,85,71,21,9,9,32,126,31,16,16,63,20,          ,          ,          ,20,307,151,30,73,53,416,176,22,187,31,710,446,26,200,38,120,51,10,39,20,58,24,3,16,15,404,222,14,98,70,1476,1075,44,267,90,159,48,12,66,33,103,53,6,17,27,58,14,8,11,25,4,1,1,          ,2,1,          ,          ,          ,1,179,112,11,33,23,570,318,39,157,56,20,8,4,5,3,7,4,          ,          ,3,4,          ,1,1,2,2941,1922,176,505,338,4123,3075,143,541,364,109,17,20,4,68,          ,          ,          ,          ,          ,195,63,20,26,86,2
新疆维吾尔自治区,260737,143658,48188,16862,10847,67761,123,14,7,7,95,72,10,3,9,50,1003,486,100,280,137,522,312,43,109,58,209,66,39,29,75,258,71,26,38,123,225,49,40,30,106,399,121,42,51,185,152,8,13,9,122,4563,2553,268,1317,425,2064,738,188,913,225,5283,3321,172,1616,174,514,176,46,234,58,243,103,32,64,44,3117,1729,153,901,334,24670,18440,511,4970,749,3988,2253,157,1228,350,1754,1056,129,365,204,251,52,27,51,121,120,55,9,25,31,27,10,          ,1,16,7785,5090,320,1929,446,27726,17852,1119,7373,1382,247,109,21,85,32,334,164,58,81,31,16,7,          ,4,5,6075,3661,338,1559,517,22146,14080,372,3952,3742,1443,954,37,387,65,1736,1219,35,424,58,          ,          ,          ,          ,          ,14
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
　　,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
表7—4    全国按现住地、五年前常住地分的人口,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,单位:人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
地   区   别,合  计,省  内,户        口        登        记        地,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,港澳台或国外,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,小计,  北京市  ,  天津市  ,  河北省  ,  山西省  ,  内蒙古自治区  ,  辽宁省  ,  吉林省  , 黑龙江省 ,  上海市  ,  江苏省  ,  浙江省  ,  安徽省  ,  福建省  ,  江西省  ,  山东省  ,  河南省  ,  湖北省  ,  湖南省  ,  广东省  , 广西壮族自治区,  海南省  ,  重庆市  ,  四川省  ,  贵州省  ,  云南省  ,西藏自治区,  陕西省  ,  甘肃省  ,  青海省  , 宁夏回族自治区, 新疆维吾尔自治区,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,          ,,,,,,,,,,,,,,,,,,          ,          ,          ,          ,          ,          , ,,,,,,,,,          ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
合计,12121444,8891136,3230308,17436,10428,87221,33357,44106,37987,52931,93982,16294,124098,96980,289296,62453,268060,87820,230896,221020,326122,43800,183814,12959,110313,439550,123192,39814,3535,71932,56082,12315,8742,21678,2095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
北京市,346413,157188,189225,          ,2249,37311,6188,6136,5644,4467,7976,756,10612,6000,14912,3147,3939,14793,23209,8479,3824,2323,968,386,2242,11180,1200,771,127,4727,2811,553,692,1348,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
天津市,194586,145350,49236,759,          ,10817,1306,2199,1402,1692,3799,127,1910,1302,3427,745,433,7536,3852,1521,638,487,249,84,496,1919,193,101,77,858,606,118,203,342,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
河北省,461009,384005,77004,2490,2233,          ,3852,6176,3522,3953,10636,143,2029,2492,3234,880,667,5272,7573,3689,1186,706,678,115,953,6146,1256,970,77,3332,1388,439,257,647,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
山西省,247721,209448,38273,468,324,4540,          ,4369,517,372,437,95,992,1555,1664,637,267,1541,5785,1909,624,218,139,52,651,5643,560,653,65,3056,675,188,79,198,          ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
内蒙古自治区,285803,253247,32556,336,239,4457,3365,          ,2476,2136,5376,36,688,729,659,341,301,1167,1152,423,185,96,40,13,194,1383,86,108,22,2988,2348,208,888,109,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
辽宁省,464543,389000,75543,463,363,2933,636,8219,          ,12928,22388,187,2409,2007,3147,898,598,5782,3708,1561,629,505,177,71,609,3067,236,124,56,804,398,160,136,283,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
吉林省,237560,212132,25428,197,185,1165,331,2117,3939,          ,6917,65,1112,689,830,406,219,2906,953,764,244,185,115,75,133,887,99,100,12,286,168,82,79,136,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
黑龙江省,337595,307460,30135,256,167,1303,358,3566,3320,7388,          ,93,1639,876,1315,391,304,4256,1185,1014,363,224,130,53,145,884,151,93,15,287,177,46,69,52,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
