陕西省,23996604,12464584,11532020,23966571,12448932,11517639,1246,579,667,25222,13406,11816,319,101,218,137,59,78,432,213,219,275,100,175,299,161,138,79,41,38,251,125,126,1185,593,592,96,46,50,34,22,12,15,4,11,141,79,62,12,1,11,,,,12,3,9,42,21,21,4,,4,17,6,11,14,11,3,3,2,1,39,,39,,,,3,,3,8,4,4,2,,2,1,,1,82,49,33,9,5,4,3,1,2,8,5,3,,,,1,,1,,,,1,1,,13,6,7,,,,,,,3,1,2,,,,,,,,,,1,,1,,,,,,,12,2,10,,,,,,,4,2,2,1,,1,,,,4,1,3,,,,,,,3,2,1,,,
甘肃省,19105865,9863727,9242138,17283314,8929240,8354074,8261,3136,5125,908317,473773,434544,403042,201427,201615,872,361,511,748,302,446,1108,449,659,456,202,254,478,216,262,738,373,365,2461,1317,1144,154,73,81,68,26,42,62,34,28,299,152,147,17,4,13,1266,615,651,4,3,1,4,3,1,95,49,46,114,59,55,11,8,3,31,12,19,9,8,1,70,27,43,434868,221774,213094,15,3,12,8,4,4,4,1,3,25616,12989,12627,38,18,20,5,3,2,37,13,24,5,2,3,9950,5199,4751,68,29,39,4,1,3,2,2,,1,,1,9,6,3,73,41,32,4,2,2,5,2,3,5,2,3,9,7,2,3,3,,13414,6743,6671,9657,4980,4677,1,,1,9,5,4,26,16,10,,,,14,6,8,1,,1,,,,1,,1,14,7,7,,,
青海省,3263490,1678753,1584737,1441701,756068,685633,71174,36293,34881,516632,266624,250008,992897,496760,496137,247,110,137,124,50,74,150,76,74,130,62,68,91,45,46,109,55,54,442,252,190,83,59,24,24,14,10,89,50,39,208,125,83,1,1,,361,192,169,,,,,,,20,11,9,4,1,3,2,1,1,2,1,1,5,4,1,7,2,5,680,459,221,6,4,2,,,,,,,164053,83888,80165,28,7,21,10,3,7,47,26,21,20,6,14,73831,37333,36498,21,11,10,6,2,4,4,2,2,1,,1,7,2,5,7,4,3,1,1,,1,1,,13,8,5,,,,1,1,,175,100,75,58,27,31,,,,2,2,,1,1,,,,,3,1,2,7,5,2,1,1,,,,,3,2,1,,,
宁夏回族自治区,3706365,1899219,1807146,2230485,1149208,1081277,975,332,643,1469939,747110,722829,174,69,105,81,44,37,87,35,52,57,20,37,97,39,58,9,6,3,75,40,35,2073,1083,990,9,4,5,5,3,2,3,,3,84,33,51,,,,7,,7,9,2,7,1,,1,,,,,,,1,,1,,,,,,,,,,2055,1127,928,,,,,,,1,,1,109,52,57,3,,3,,,,3,3,,,,,4,1,3,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,10,3,7,,,,,,,,,,7,5,2,,,,,,,,,,,,,,,,,,
新疆维吾尔自治区,12212038,6333550,5878488,3473683,1856603,1617080,106487,54089,52398,538834,279214,259620,4330,2180,2150,6742084,3453192,3288892,4174,2261,1913,875,509,366,2963,1450,1513,562,335,227,375,211,164,3379,1885,1494,420,249,171,352,185,167,97,46,51,9392,5081,4311,35,12,23,1057350,538754,518596,32,9,23,50,31,19,19,5,14,49,21,28,31,20,11,8,3,5,23,9,14,245,119,126,53383,27800,25583,45,19,26,19,11,8,141215,72089,69126,2200,1184,1016,3315,1746,1569,12,9,3,131,88,43,2,,2,3130,1608,1522,5,1,4,52,36,16,17742,9211,8531,2,1,1,5,3,2,36313,18520,17793,14,7,7,3784,2152,1632,1474,753,721,47,27,20,9,5,4,493,270,223,174,90,84,2,1,1,2434,1344,1090,40,22,18,5,2,3,9,3,6,6,5,1,24,15,9,,,,77,38,39,26,17,9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
　　,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
表1—7    省、自治区、直辖市分性别、年龄的人口,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,单位:人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
地   区   别,合      计,,,0     岁,,,1-4 岁 ,,,5-9 岁,,,10-14 岁 ,,,15-19 岁,,,20-24 岁 ,,,25-29 岁,,,30-34 岁 ,,,35-39 岁,,,40-44 岁 ,,,45-49 岁,,,50-54 岁 ,,,55-59 岁,,,60-64 岁 ,,,65-69 岁,,,70-74 岁 ,,,75-79 岁,,,80-84 岁 ,,,85-89 岁,,,90-94 岁 ,,,95-99 岁,,,100岁及100岁以上,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,合计,男,女,小计,男,女,小计,男,女,小计,男,女,小计,男,女,小计,男,女,小计,男,女,小计,男,女,小计,男,女,小计,男,女,小计,男,女,小计,男,女,小计,男,女,小计,男,女,小计,男,女,小计,男,女,小计,男,女,小计,男,女,小计,男,女,小计,男,女,小计,男,女,小计,男,女,小计,男,女,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
合计,1242612226,640275969,602336257,13793799,7460206,6333593,55184575,30188488,24996087,90152587,48303208,41849379,125396633,65344739,60051894,103031165,52878170,50152995,94573174,47937766,46635408,117602265,60230758,57371507,127314298,65360456,61953842,109147295,56141391,53005904,81242945,42243187,38999758,85521045,43939603,41581442,63304200,32804125,30500075,46370375,24061506,22308869,41703848,21674478,20029370,34780460,17549348,17231112,25574149,12436154,13137995,15928330,7175811,8752519,7989158,3203868,4785290,3030698,1056941,1973757,783594,229758,553836,169756,51373,118383,17877,4635,13242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
北京市,13569194,7074518,6494676,81381,42727,38654,361197,189906,171291,525033,274481,250552,876157,451762,424395,1234173,651212,582961,1259508,703886,555622,1271407,684362,587045,1317888,712527,605361,1413872,757145,656727,1237967,645160,592807,1093304,554846,538458,690082,344683,345399,505715,241344,264371,558646,265503,293143,495674,247725,247949,327136,162277,164859,187126,88918,98208,86602,38493,48109,34563,13808,20755,9753,3201,6552,1863,529,1334,147,23,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
天津市,9848731,5016375,4832356,70807,37489,33318,305195,161663,143532,503820,264695,239125,771253,396707,374546,886168,456735,429433,750172,394716,355456,776082,401778,374304,837991,431550,406441,960229,491550,468679,933214,473909,459305,881475,441659,439816,586838,294359,292479,398525,196431,202094,358549,173852,184697,329520,162282,167238,249308,121502,127806,145508,69412,76096,68156,31389,36767,27344,11602,15742,7083,2600,4483,1264,421,843,230,74,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
河北省,66684419,33936333,32748086,748803,399008,349795,2863119,1538912,1324207,4225296,2215587,2009709,7353575,3764394,3589181,6518179,3282508,3235671,4712722,2391558,2321164,5198554,2624167,2574387,6369099,3238022,3131077,5760611,2905020,2855591,4930094,2539755,2390339,5051949,2576795,2475154,3710021,1888849,1821172,2390341,1232062,1158279,2152908,1125584,1027324,1874704,941212,933492,1396793,667724,729069,839891,375064,464827,394063,161665,232398,151163,55688,95475,36724,11191,25533,5412,1449,3963,398,119,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
山西省,32471242,16800758,15670484,426905,226325,200580,1730856,908386,822470,2926416,1520931,1405485,3271090,1694045,1577045,2699604,1395448,1304156,2252422,1161623,1090799,3078179,1575781,1502398,3097815,1599775,1498040,2833316,1466920,1366396,2347216,1232234,1114982,2138479,1115486,1022993,1528464,798525,729939,1067900,562008,505892,1017532,539049,478483,875812,450913,424899,598686,293915,304771,357422,166344,191078,161067,69091,91976,50414,19737,30677,9747,3387,6360,1713,755,958,187,80,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
内蒙古自治区,23323347,12061615,11261732,227854,118748,109106,954336,499302,455034,1596233,833477,762756,2173952,1115372,1058580,2097052,1077228,1019824,1821882,934235,887647,2411618,1235987,1175631,2416478,1252874,1163604,2234439,1162100,1072339,1857762,967287,890475,1620571,834061,786510,1066212,547817,518395,776166,392568,383598,784145,411190,372955,593569,315161,278408,364529,195977,168552,209135,110094,99041,85396,43006,42390,25890,12165,13725,4964,2261,2703,1076,655,421,88,50,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
辽宁省,41824412,21323383,20501029,351528,186406,165122,1405636,746050,659586,2276964,1196360,1080604,3358907,1738540,1620367,2922880,1497033,1425847,3072999,1567158,1505841,3570207,1812263,1757944,4108556,2101255,2007301,4298382,2198335,2100047,3898754,1991002,1907752,3620222,1838191,1782031,2361258,1190640,1170618,1712280,862870,849410,1568633,780140,788493,1305806,644458,661348,989046,490587,498459,585400,289240,296160,270711,129520,141191,109720,48993,60727,30471,11997,18474,5589,2179,3410,463,166,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
吉林省,26802191,13720747,13081444,228436,120319,108117,832925,437667,395258,1541166,803155,738011,2469311,1272744,1196567,2083308,1068044,1015264,2147201,1102430,1044771,2533799,1295632,1238167,2930851,1508103,1422748,2717449,1394951,1322498,2241897,1148769,1093128,2143753,1089170,1054583,1447956,726361,721595,967286,481052,486234,897094,455514,441580,671548,338270,333278,483624,245959,237665,280845,142774,138071,122604,60884,61720,46092,21622,24470,11972,5647,6325,2925,1617,1308,149,63,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
黑龙江省,36237576,18520747,17716829,291732,152543,139189,1239176,645191,593985,2078055,1074599,1003456,3236075,1659041,1577034,2904160,1487729,1416431,2848991,1460073,1388918,3722886,1913397,1809489,3882819,2001213,1881606,3682031,1886724,1795307,3057200,1560952,1496248,2802420,1412029,1390391,1928878,959138,969740,1295972,634778,661194,1251837,630689,621148,896763,467525,429238,601069,316034,285035,317395,163589,153806,135182,66005,69177,49491,22637,26854,12296,5231,7065,2895,1502,1393,253,128,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
上海市,16407734,8430262,7977472,90191,47373,42818,399787,209614,190173,586709,305265,281444,934242,479477,454765,1295148,648967,646181,1352958,697245,655713,1354000,720937,633063,1394797,761604,633193,1506542,812714,693828,1700208,889812,810396,1591483,828917,762566,1077992,563344,514648,666100,343011,323089,577261,285368,291893,683062,322494,360568,531349,243734,287615,367126,159436,207690,193918,76659,117259,78967,27061,51906,21645,6144,15501,3980,1050,2930,269,36,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
江苏省,73043577,36982038,36061539,575848,310151,265697,2410960,1335627,1075333,4641649,2526808,2114841,6713531,3508850,3204681,5187234,2608839,2578395,5055170,2473737,2581433,6187772,3063221,3124551,8031139,4000607,4030532,6693381,3378416,3314965,5109378,2639779,2469599,5713083,2939240,2773843,4293855,2224002,2069853,3209046,1668629,1540417,2763143,1420908,1342235,2391871,1174602,1217269,1833738,846132,987606,1245341,523806,721535,661664,241820,419844,246936,76880,170056,65434,16677,48757,12206,3096,9110,1198,211,987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
浙江省,45930651,23581512,22349139,467730,249228,218502,1791719,953374,838345,2708211,1434329,1273882,3325199,1744948,1580251,3450863,1743982,1706881,3574798,1795088,1779710,4424536,2233833,2190703,4830816,2466027,2364789,4455516,2289006,2166510,3513672,1833457,1680215,3425482,1763696,1661786,2622591,1363169,1259422,1670337,886571,783766,1570597,841780,728817,1562961,809355,753606,1167163,584092,583071,775866,360087,415779,392695,161038,231657,153675,55083,98592,39646,11731,27915,6119,1541,4578,459,97,362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
安徽省,58999948,30437820,28562128,675278,380953,294325,2602905,1470522,1132383,5216742,2841959,2374783,6545272,3427107,3118165,4376262,2300178,2076084,4085235,2062715,2022520,5454962,2726415,2728547,6486849,3228594,3258255,5246592,2641751,2604841,2580787,1346733,1234054,3798072,1953481,1844591,3033561,1594372,1439189,2398041,1281585,1116456,2019418,1087299,932119,1723933,890269,833664,1331982,644102,687880,850963,365541,485422,404889,144444,260445,132031,39690,92341,27445,7311,20134,7825,2600,5225,904,199,705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
福建省,34097947,17568535,16529412,341716,185480,156236,1281511,712567,568944,2537018,1386602,1150416,3684220,1906796,1777424,3330639,1673699,1656940,3051773,1538248,1513525,3614821,1850853,1763968,3446670,1766795,1679875,2844030,1458787,1385243,2213972,1154941,1059031,2059640,1060327,999313,1406813,751316,655497,1028106,555470,472636,977376,518374,459002,849091,429341,419750,678633,326249,352384,416641,179236,237405,216523,79853,136670,89305,26662,62643,24404,5767,18637,4672,1126,3546,373,46,327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
江西省,40397598,20990240,19407358,607121,329721,277400,2140667,1236562,904105,3258235,1785706,1472529,4457903,2334970,2122933,3259253,1742286,1516967,3525999,1783400,1742599,3985204,2024182,1961022,3936060,1991994,1944066,3246320,1654824,1591496,2607361,1345880,1261481,2446190,1261884,1184306,1854296,974474,879822,1292971,679910,613061,1247690,653571,594119,981017,496131,484886,730484,355122,375362,487264,216563,270701,233477,90984,142493,79103,25994,53109,17186,4849,12337,3579,1198,2381,218,35,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
山东省,89971789,45542060,44429729,954294,505224,449070,3625515,1938634,1686881,4553273,2440946,2112327,9609655,5001330,4608325,7444022,3757174,3686848,5992830,2972320,3020510,7700919,3885489,3815430,9446827,4773929,4672898,8242848,4128482,4114366,6406735,3284787,3121948,6951617,3546213,3405404,5066034,2576001,2490033,3538560,1820101,1718459,3130187,1609485,1520702,2779735,1362647,1417088,2125541,976453,1149088,1337902,571167,766735,705323,274669,430654,270853,92586,178267,74123,20564,53559,13906,3604,10302,1090,255,835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
河南省,91236854,47046599,44190255,1185266,645427,539839,4091535,2360487,1731048,6920373,3804917,3115456,11428059,5983807,5444252,7354951,3785977,3568974,6467092,3316861,3150231,8094320,4186466,3907854,9339014,4756942,4582072,7622490,3841371,3781119,5225725,2685573,2540152,6253499,3183847,3069652,4659292,2404141,2255151,3308862,1703160,1605702,2804012,1454074,1349938,2457124,1219224,1237900,1868677,883011,985666,1210789,512530,698259,650364,233861,416503,221738,66928,154810,60326,14685,45641,12212,3052,9160,1134,258,876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
湖北省,59508870,30982241,28526629,462007,260021,201986,1982730,1117333,865397,4597598,2508203,2089395,6528553,3402150,3126403,5284004,2745716,2538288,4447334,2307348,2139986,5367514,2764518,2602996,6336458,3283674,3052784,5665704,2956589,2709115,3993345,2084106,1909239,3967984,2059932,1908052,3029249,1589119,1440130,2196698,1152142,1044556,1830991,954855,876136,1592048,809234,782814,1072893,520802,552091,705719,307969,397750,316202,118691,197511,108003,33878,74125,19223,4848,14375,4179,1031,3148,434,82,352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
湖南省,63274173,32993704,30280469,674259,377331,296928,2524978,1396708,1128270,3908037,2111574,1796463,6892324,3589193,3303131,5359406,2821737,2537669,4368112,2248393,2119719,5822442,3022752,2799690,6822109,3494816,3327293,5755957,2970019,2785938,3909857,2057599,1852258,4353035,2262745,2090290,3413963,1807841,1606122,2380411,1276312,1104099,2362733,1259569,1103164,1890097,975194,914903,1379368,689725,689643,848402,392512,455890,409031,169355,239676,155993,55800,100193,34925,11300,23625,8211,3128,5083,523,101,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
广东省,85225007,43381720,41843287,945044,536389,408655,4587265,2585905,2001360,7497481,4030731,3466750,7521300,3937505,3583795,8866523,4088681,4777842,9312982,4380174,4932808,9416939,4803930,4613009,8352086,4344363,4007723,6705265,3520936,3184329,4779610,2516774,2262836,4361059,2265674,2095385,3121832,1661852,1459980,2278873,1208562,1070311,2218800,1158949,1059851,1958835,962445,996390,1480019,695201,784818,956449,402980,553469,523727,189188,334539,243902,71151,172751,77098,16781,60317,18025,3261,14764,1893,288,1605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
广西壮族自治区,43854538,23239376,20615162,590249,330579,259670,2207615,1239543,968072,3535276,1958869,1576407,5151956,2757773,2394183,4445154,2433053,2012101,3397350,1829243,1568107,3744393,1974718,1769675,3984162,2104468,1879694,3483521,1835124,1648397,2501287,1312171,1189116,2540834,1327585,1213249,1981897,1047985,933912,1603817,831393,772424,1484067,767485,716582,1224579,611476,613103,901100,434745,466355,550417,247421,302996,321202,128423,192779,143420,49887,93533,46938,13493,33445,13338,3549,9789,1966,393,1573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
海南省,7559035,4002445,3556590,107858,62367,45491,419451,241477,177974,736041,403776,332265,810282,434922,375360,784685,416635,368050,634976,334014,300962,664126,348736,315390,695816,367363,328453,643742,343584,300158,429793,228159,201634,390043,205458,184585,292718,157601,135117,204633,106421,98212,235340,119872,115468,194909,99088,95821,145025,68538,76487,88624,37576,51048,49184,17821,31363,22175,6767,15408,7330,1754,5576,1998,455,1543,286,61,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
重庆市,30512763,15841429,14671334,297262,159078,138184,1477226,796612,680614,2300089,1216858,1083231,2588292,1354981,1233311,1796355,943072,853283,1636926,813060,823866,3357903,1710538,1647365,3343713,1719055,1624658,2641465,1366835,1274630,1732055,933991,798064,2427022,1262833,1164189,1823290,968828,854462,1469419,783909,685510,1176364,624977,551387,952312,489439,462873,724982,361367,363615,431918,202192,229726,222110,93689,128421,86497,31305,55192,21677,6704,14973,5401,1934,3467,485,172,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四川省,82348296,42561620,39786676,846717,454908,391809,4025035,2153641,1871394,6196192,3276264,2919928,7532442,3949079,3583363,5182967,2716271,2466696,5299835,2637936,2661899,8925523,4554622,4370901,8934295,4587205,4347090,6744307,3487420,3256887,4527018,2396985,2130033,6225867,3190904,3034963,4720448,2484887,2235561,3808114,2001051,1807063,3150103,1663139,1486964,2391595,1230960,1160635,1851139,924587,926552,1125975,522685,603290,564893,230517,334376,221812,77691,144121,57937,16549,41388,14560,3976,10584,1522,343,1179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
贵州省,35247695,18464477,16783218,649028,337731,311297,2577981,1381373,1196608,3485257,1863691,1621566,3921509,2059423,1862086,2795607,1548024,1247583,2646330,1391502,1254828,3419823,1794560,1625263,3267008,1708885,1558123,2546932,1322249,1224683,1709663,886409,823254,1981931,1014361,967570,1611181,830619,780562,1328193,683131,645062,1204286,619856,584430,882098,450371,431727,623426,312078,311348,324462,150895,173567,180620,75891,104729,72776,27052,45724,15615,5102,10513,3434,1117,2317,535,157,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
云南省,42360089,22194343,20165746,732717,384428,348289,2654363,1411901,1242462,3531250,1873762,1657488,4078371,2129164,1949207,3554710,1875938,1678772,3969384,2098870,1870514,4517071,2420027,2097044,4244574,2268156,1976418,3494887,1850079,1644808,2236248,1171928,1064320,2295817,1186850,1108967,1740944,903466,837478,1426051,731630,694421,1303409,668425,634984,1047643,526338,521305,774466,374677,399789,440962,197003,243959,213869,85636,128233,81491,29102,52389,17755,5560,12195,3521,1260,2261,586,143,443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
西藏自治区,2616329,1325371,1290958,50138,25385,24753,198325,99692,98633,274213,138972,135241,293296,148838,144458,278164,141473,136691,238186,124551,113635,243120,126188,116932,227092,116998,110094,198703,104149,94554,132798,68160,64638,111315,57318,53997,94579,47512,47067,81577,39917,41660,70541,33344,37197,51853,23467,28386,36627,15601,21026,22159,8934,13225,9260,3343,5917,3345,1138,2207,674,230,444,302,144,158,62,17,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
