26.县、市的户数与人口数,,,,
,,,,
,,,,
,,    人口数,,
    县市名称,    户数,,,
,,    合计,    男,    女
    呼中区,"    10,395","    49,423","    25,536","    23,887"
    呼玛县,"    9,060","    38,037","    19,789","    18,248"
    塔河县,"    14,402","    69,450","    35,804","    33,646"
    漠河县,"    9,898","    47,705","    25,694","    22,011"
上海市,"    3,151,650","    11,859,700","    5,909,980","    5,949,720"
  市辖区,"    1,643,526","    6,320,829","    3,204,427","    3,116,402"
    黄浦区,"    168,589","    641,699","    333,396","    308,303"
    南市区,193690,"    715,642","    360,011","    355,631"
    卢湾区,"    137,088","    499,129","    247,601","    251,528"
    徐汇区,"    129,462","    502,295","    252,511","    249,784"
    长宁区,"    103,070","    402,890","    203,739","    1 99,151"
    静安区,"    139,731","    519,444","    256,276","    263,168"
    普陀区,"    140,195","    560,1 20",283844,"    276,276"
    闸北区,"    168,319","    644,119","    328,302","    315,817"
,,,,
,,,,
,,,,
,,,,
,,    人口数,,
    县市名称,  户数,,,
,,    合计,    男,    女
    (续),,,,
    虹口区,"    205,607","    779,486","    392,851","    386,635"
    杨浦区,"    197,636","    814,454","    419,348",395106
    吴淞区,"    41,010","    162,785","    83,908","    78,877"
    闵行区,"    19,129","    78,766","    42,640","    36,126"
  县,"    1,508,124","    5,538,871","    2,705,553","    2，833,318"
    上海县,"    150,332","    587,652","    288,335","    299,317"
    嘉定县,"    138,992","    521,255","    256,188","    265,067"
    宝山县,"    107,442",436277,"    215,546","    220,731"
    川沙县,"    179,373","    663,675","    309,969","    353,706"
    南汇县,"    198,893","    657,504","    317,210","    340,294"
    奉贤县,"    144,892","    507,451","    246,908",260543
    松江县,"    126,379","    478,249","    236,916","    241,333"
    金山县,"    125,813","    498,292","    249,849","    248,443"
    青浦县,"    120,556","    433,035","    216,149","    216,886"
    崇明县,"    215,452","    755,481","    368,483","    386,998"
江苏省,"    15,120,039","    60,521,113","    30,767,523","    29,753,590"
  南京市,"    951,630",3734206,"    1,922,729","    1,811,477"
    南京市区,"    560,585","    2,1 34,198","    1,111,494","    1,022,704"
    江宁县,"    180,811","    725,688","    367,600","    358,088"
    江浦县,"    65,420","    262,724","    132,847","    129,877"
    六合县,"    144,814","    611,596","    310,788","    300,808"
  无锡市,"    233,396","    812,610","    41 7,011","    395,599"
    无锡市区,"    233,396","    812,610","    417,011","    395,599"
  徐州市,"    190,181","    779,289","    422,794","    356,495"
    徐州市区,"    190,181","    779,289","    422,794","    356,495"
  常州市,"    135,798","    500,737","    258,306","    242,431"
    常州市区,"    135,798","    500,737","    258,306","    242,431"
  苏州市,"    189,388","    673,308","    343,586","    329,722"
    苏州市区,"    189,388",673308,343586,"    329,722"
  南通市,"    95,569","    389,988","    202,454","    187,534"
    南通市区,"    95,569","    389,988",    202，454,"    187,534"
  连云港市,"    106,405","    395,730","    199,665","    196,065"
    连云港市区,"    106,405","    395,730","    199,665","    196,065"
  徐州地区,"    1,749,488","    7,667,135","    3,886,807","    3,780,328"
    丰县,"    183,211","    834,568","    418,965","    415,603"
    沛县,"    196,600","    869,778","    442,201","    427,577"
    铜山县,"    331,455",1414460,"    711,853","    702,607"
    睢宁县,"    213,057","    981,917","    504,397","    477,520"
    邳县,"    258,069","    1,187,526","    604,864","    582,662"
,,,,
,,,,
,,,,
,,,,
,,    人口数,,
    县市名称,    户数,,,
,,    合计,    男,    女
    (续),,,,
    新沂县,"    1 72,635","    741,600","    374,081","    367,519"
    东海县,"    202,1 52","    842,393","    427,835","    414,558"
    赣榆县,"    192,309","    794,893","    402,611","    392,282"
  淮阴地区,"    2,052,993","    9,571,258","    4,872,310","    4,698,948"
    清江市,"    59,401","    246,61 7","    129,350","    117,267"
    淮阴县,161197,"    762,864",389085,"    373,779"
    灌云县,"    1 90,285","    837,297","    425,166","    412,131"
    灌南县,"    11 8,742","    543,878","    275,774","    268,104"
    沭阳县,"    269,021","    1,293,659","    654,620","    639,039"
    宿迁县,"    200,007","    919,499","    470,028","    449,471"
    泗阳县,"    1 82,982","    926,439","    469,289","    457,150"
    涟水县,"    1 76,364","    836,262","    421,186","    41 5,076"
    泗洪县,"    181,525","    899,521","    465,195","    434,326"
    淮安县,"    251,501","    1,117,697","    569,052","    548,645"
    洪泽县,"    87,866","    400,004","    203,310","    196,694"
    盯眙县,"    97,140","    461,752","    235,572","    226,180"
    金湖县,"    76,962","    325,769","    164,683","    161,086"
  盐城地区,"    1,707,982","    7,022,400","    3,572,441","    3,449,959"
    响水县,"    104,723","    448,776","    227,458","    221,318"
    滨海县,"    216,371","    922,804","    471,932","    450,872"
    阜宁县,"    219,368","    964,473","    491,445",473028
    射阳县,"    220,91 7","    928,763","    471,477","    457,286"
    建湖县,"    1 77,524","    726,285","    367,71 0","    358,575"
    盐城县,"    294,358","    1,204,573","    615,135",589438
    大丰县,"    182,107","    71 5,515","    364,201","    351,314"
    东台县,"    292,614","    1,111,211",563083,"    548,128"
  扬州地区,"    2,222,798","    8,731,210","    4,435,862","    4,295,348"
    扬州市,"    90,236","    304,959","    159,888","    145,071"
    泰州市,"    53,1 59","    161,549",    82，925,"    78,624"
    兴化县,"    378,083","    1,410,559","    723,493","    687,066"
    高邮县,"    196,741","    798,455","    405,491","    392,964"
    宝应县,"    211,914","    850,01 7","    430,765","    419,252"
    靖江县,"    1 47,960","    607,903","    304,863",303040
    泰兴县,"    313,115","    1,355,344","    685,999","    669,345"
    江都县,"    263,545","    1,027,341","    514,791","    512,550"
    邗江县,"    1 54,912","    605,157","    300,663","    304,494"
    泰县,"    284,600","    1,090,934","    559,078","    531,856"
    仪征县,"    128,533","    518,992","    267,906","    251,086"
  南通地区,"    1,902,903","    6,953,101","    3,484,558","    3,468,543"
    海安县,"    244,533","    931,005","    469,690","    461,315"
    如皋县,"    326,385","    1,370,526","    694,271","    676,255"
    如东县,"    298,324","    1,084,264","    550,328","    533,936"
    南通县,"    422,194","    1,487,388","    743,263","    744,125"
    海门县,"    282,459","    977,750","    483,024","    494,726"
    启东县,"    329,008","    1,102,168","    543,982","    558,186"
,,,,
,,,,
,,,,
,,,,
,,    人口数,,
    县市名称,    户数,,,
,,    合计,    男,    女
    (续),,,,
  镇江地区,"    1,758,376","    6,668,419","    3,417,058","    3,251,361"
    镇江市,"    96,569","    346,024","    186,368","    159,656"
    丹徒县,"    131,343","    504,505","    246,909","    257,596"
    武进县,"    342,736","    1,295,209","    653,798","    641,411"
    丹阳县,"    201,856","    754,735","    376,679","    378,056"
    句容县,"    134,204","    547,956","    283,145","    264,811"
    金坛县,"    133,709","    502,1 00","    259,066","    243,034"
    溧水县,"    91,267","    365,296","    192,345","    172,951"
    高淳县,"    105,263","    391,622","    209,043",    182，579
    溧阳县,"    178,610","    701,623","    369,338","    332,285"
    宜兴县,"    270,651","    1,001,438","    513,476","    487,962"
    扬中县,"    72,168","    257,911","    126,891","    131,020"
  苏州地区,1823132,"    6,621,722","    3,331,942","    3,289,780"
    江阴县,"    268,720","    1,009,61 5","    522,324","    487,291"
    无锡县,"    275,653","    1,010,079","    504,293","    505,786"
    沙洲县,"    216,322","    768,072","    386,754","    381,318"
    常熟县,"    295,102","    990,581","    487,904","    502,677"
    太仓县,"    127,992","    434,093","    214,243","    219,850"
    昆山县,"    145,725","    533,294","    268,167","    265,127"
    吴县,"    306,1 39","    1,149,221","    578,037","    571,184"
    吴江县,"    187,479","    726,767","    370,220","    356,547"
浙江省,"    9,603,559","    38,884,593","    20,166,996","    18,717,597"
  杭州市,"    1,289,394","    5,260,468","    2,715,894","    2,544,574"
    杭州市区,"    309,619","    1,191,582","    616,074","    575,508"
    萧山县,"    263,400","    1,061,145","    538,709","    522,436"
    桐庐县,"    85,420","    348,267","    179,829","    168,438"
    富阳县,"    125,387","    541,270","    280,240","    261,030"
    临安县,"    115,822","    456,511","    236,739","    219,772"
    余杭县,"    185,266","    804,973","    416,819","    388,154"
    建德县,"    108,765","    436,423","    229,108","    207,315"
    淳安县,"    95,715","    420,297","    218,376","    201,921"
  宁波市,"    286,295","    956,675","    484,668","    472,007"
    宁波市区,"    143,471","    468,230","    236,545","    231,685"
    镇海县,"    142,824","    488,445","    248,123","    240,322"
  温州市,"    1,321,438","    5,928,328","    3,122,666","    2,805,662"
    温州市区,"    120,975","    508,611","    259,033","    249,578"
    瓯海县,"    101,940","    481,280","    248,152","    233,128"
    洞头县,"    24,785","    112,468","    58,670","    53,798"
    乐清县,"    199,932","    879,525","    456,653","    422,872"
    永嘉县,"    160,493","    723,784","    378,384","    345,400"
    瑞安县,210339,"    992,889","    516,803","    476,086"
    平阳县,"    151,965","    675,467","    361,326","    314,141"
    苍南县,"    199,253","    933,310","    500,722","    432,588"
    文成县,"    78,949","    325,722","    179,838","    145,884"
    泰顺县,"    72,807","    295,272","    163,085","    132,187"
,,,,
,,,,
,,,,
,,,,
,,    人口数,,
    县市名称,    户数,,,
,,    合计,    男,    女
    (续),,,,
  嘉兴地区,"    1,282,432","    5,239,687","    2,709,011","    2,530,676"
    湖州市,"    234,411","    945,616","    498,471","    447,145"
    嘉兴市,"    174,491","    670,041","    342,134","    327,907"
    嘉善县,"    96,704","    347,923","    177,745",170178
    平湖县,"    110,103",444072,"    223,190","    220,882"
    海宁县,"    137,790","    583,760","    294,023","    289,737"
    海盐县,"    78,743","    321,761","    160,486","    161,275"
    桐乡县,"    134,855","    591,196","    310,018","    281,1 78"
    德清县,"    86,565","    371,707","    194,1 63","    177,544"
    长兴县,"    131,605","    560,652","    298,160","    262,492"
    安吉县,"    97,165","    402,959","    210,621","    192,338"
  宁波地区,"    1,044,119","    3,784,945","    1,936,746","    1,848,199"
    慈溪县,"    253,755","    888,870","    452,646","    436,224"
    余姚县,"    208,855","    754,700","    385,037","    369,663"
    奉化县,"    1 22,908",448799,"    230,788","    218,011"
    象山县,"    123,427","    470,529","    244,671","    225,858"
    宁海县,"    130,985","    528,975","    275,691",253284
    鄞县,"    204,189",693072,"    347,913","    345,1 59"
  绍兴地区,"    999,396","    3,852,11 3","    1,991,109","    1,861,004"
    绍兴市,"    284,247","    1,107,1 75","    564,000",543175
    上虞县,"    180,754","    698,286","    355,947","    342,339"
    嵊县,"    190,526","    693,725","    366,793","    326,932"
    新昌县,"    107,903","    400,356","    210,325","    190,031"
    诸暨县,"    235,966","    952,571","    494,044","    458,527"
  金华地区,"    1,485,792","    6,066,201","    3,162,445","    2，903,756"
    金华市,"    209,562","    842,904","    443,546","    399,358"
    衙州市,229433,"    971,783",515131,"    456,652"
    兰溪县,"    147,531","    587,637","    309,419","    278,218"
    永康县,"    116,753","    455,705","    232,059","    223,646"
    武义县,"    77,971","    300,753","    158,370","    142,383"
    东阳县,"    227,875","    895,807","    453,282","    442,525"
    义乌县,"    1 46,111","    568,385","    294,355","    274,030"
    浦江县,"    84,057","    335,764",    1 72，038,"    163,726"
    常山县,"    61,899","    285,991","    151,068","    134,923"
    江山县,"    114,707","    512,977","    270,269","    242,708"
    开化县,"    69,893","    308,495","    162,908","    145,587"
  丽水地区,"    515,418","    2,217,017","    1,169,727","    1，047,290"
    丽水县,"    74,261","    290,075","    151,992","    138,083"
    青田县,"    99,384","    447,989","    235,005","    21 2,984"
    云和县,"    56,236","    259,849",140190,"    119,659"
    龙泉县,"    55,146","    243,960","    129,789","    114,171"
    庆元县,"    35,067","    167,684","    88,231","    79,453"
    缙云县,"    97,042","    387,949","    201,502","    186,447"
    遂昌县,"    49,256","    211,343","    113,235","    98,108"
    松阳县,"    49,026","    208,168","    109,783","    98,385"
,,,,
,,,,
,,,,
,,,,
,,    人口数,,
    县市名称,    户数,,,
,,    合计,    男,    女
    (续),,,,
  台州地区,"    1,132,959","    4,674,652","    2,416,488","    2,258,164"
    椒江市,"    37,660","    154,559","    79,396","    75,163"
    临海县,"    232,237","    1,023,962","    529,396","    494,566"
    黄岩县,"    250,685","    990,948",510000,"    480,948"
    温岭县,"    246,913","    968,533","    499,168","    469,365"
    仙居县,"    95,451","    395,139","    207,325","    187,814"
    天台县,"    117,074","    471,761","    244,260","    227,501"
    三门县,"    72,140","    335,003","    173,869","    161,134"
    玉环县,"    80,799","    334,747","    173,074","    161,673"
  舟山地区,"    246,316","    904,507",458242,"    446,265"
    定海县,"    86,887","    317,550","    161,027","    156,523"
    普陀县,"    78,032",299023,"    152,563","    146,460"
    岱山县,60276,"    206,624","    103,801","    102,823"
    嵊泗县,"    21,121","    81,310","    40,851","    40,459"
安徽省,"    10,522,144","    49,665,947","    25,763,836","    23,902,111"
  合肥市,"    356,645","    1,579,892","    842,216","    737,676"
    合肥市区,"    198,728","    821,812","    440,242","    381,570"
    长丰县,"    157,917","    758,080","    401,974","    356,106"
  芜湖市,"    219,527","    945,718","    494,459","    451,259"
    芜湖市区,"    115,069","    456,219","    238,675","    217,544"
    芜湖县,"    104,458","    489,499",255784,"    233,715"
  蚌埠市,"    131,308","    558,676","    289,569","    269,107"
    蚌埠市区,"    131,308","    558,676","    289,569",269107
  淮南市,"    327,111","    1,526,952","    815,081","    711,871"
    淮南市区,"    217,514","    1,025,077","    546,362","    478,715"
    凤台县,"    109,597","    501,875","    268,719","    233,156"
  马鞍山市,"    85,228","    350,511","    186,133","    164,378"
    马鞍山市区,"    85,228","    350,511","    186,133","    164,378"
  淮北市,"    264,658","    1,337,669","    704,099","    633,570"
    淮北市区,"    89,761","    442,878","    255,122","    187,756"
    濉溪县,"    174,897","    894,791","    448,977","    445,814"
  铜陵市,"    108,988","    521,287","    276,525","    244,762"
    铜陵市区,"    42,497","    202,578","    112,340",90238
    铜陵县,"    66,491","    318,709","    164,185","    154,524"
  安庆市,"    97,456","    418,772","    215,539","    203,233"
    安庆市区,"    97,456","    418,772","    215,539","    203,233"
  阜阳地区,"    2,149,126","    10,489,801","    5,339,711","    5,150,090"
    阜阳市,"    37,979","    169,889","    87,147","    82,742"
,,,,
,,,,
,,,,
,,,,
,,    人口数,,
    县市名称,  户数,,,
,,    合计,    男,    女
    (续),,,,
    阜阳县,"    234,464","    1,120,756","    567,744","    553,012"
    临泉县,"    270,383","    1,371,827","    688,094","    683,733"
    太和县,238542,"    1,1 50,773","    579,645","    571,128"
    涡阳县,"    200,805",993430,"    508,996","    484,434"
    蒙城县,"    172,543","    868,574","    445,751","    422,823"
    亳县,"    226,315","    1,066,480","    535,91 7","    530,563"
    阜南县,"    212,728","    1,089,142","    551,718","    537,424"
    颍上县,"    229,893","    1,091,836","    573,888","    517,948"
    界首县,"    11 7,330","    541,622","    272,009","    269,61 3"
    利辛县,"    208,144","    1,025,472","    528,802","    496,670"
  宿县地区,"    1,244,967","    6,095,348","    3,122,638","    2,972,710"
    宿州市,"    44,841","    193,251","    99,404","    93,847"
    砀山县,"    140,012","    653,457","    327,396","    326,061"
    萧县,"    202,715","    937,106","    475,892","    461,214"
    宿县,"    197,657","    962,862","    488,116","    474,746"
    灵壁县,"    155,346","    786,051","    403,624","    382,427"
    泗县,"    122,943","    639,708","    325,907","    313,801"
    怀远县,"    187,878","    943,114","    495,814",447300
    五河县,"    102,645","    518,371","    267,868","    250,503"
    固镇县,"    90,930","    461,428","    238,61 7","    222,811"
  滁县地区,"    722,799","    3,397,119","    1,761,235","    1,635,884"
    天长县,"    111,457","    514,491","    262,298","    252,193"
    来安县,"    87,325","    406,433","    207,961","    198,472"
    滁县,"    78,114","    349,923",180391,"    169,532"
    全椒县,"    81,649","    371,769","    193,149","    178,620"
    定远县,"    141,305","    694,758","    365,753","    329,005"
    凤阳县,"    115,799","    543,623","    285,1 73","    258,450"
    嘉山县,"    107,150","    516,122","    266,510","    249,612"
  六安地区,"    1,376,490","    6,275,999","    3,316,748","    2,959,251"
    六安市,"    37,201","    145,586","    75,540","    70,046"
    六安县,"    282,705","    1,256,007","    666,693","    589,314"
    寿县,"    223,584","    1,036,685","    553,140","    483,545"
    霍丘县,"    269,894","    1,274,280","    672,557","    601,723"
    肥西县,"    182,800","    808,663","    426,913","    381,750"
    舒城县,"    191,582","    847,918",443839,"    404,079"
    金寨县,"    118,424","    564,284","    298,976","    265,308"
    霍山县,"    70,300","    342,576","    179,090",163486
  宣城地区,"    852,005","    3,909,053","    2,055,276","    1,853,777"
    宣城县,"    157,144","    728,296","    383,229","    345,067"
    郎溪县,"    64,21 7","    306,286","    162,747","    1 43,539"
    广德县,"    95,552","    451,763","    237,008","    214,755"
    宁国县,"    76,786","    344,403",182044,"    162,359"
    当涂县,"    133,104","    602,352","    314,969","    287,383"
    繁昌县,"    89,422","    407,243","    213,053","    194,190"
    南陵县,"    104,536","    475,347","    249,533","    225,814"
,,,,
,,,,
,,,,
,,,,
,,    人口数,,
    县市名称,    户数,,,
,,    合计,    男,    女
    (续),,,,
    青阳县,54744,"    257,535","    134,371","    123,164"
    泾县,"    76,500","    335,828","    1 78,322","    157,506"
  巢湖地区,"    1,036,535","    4,840,227","    2,526,299","    2,31 3,928"
    肥东县,"    188,595","    939,063","    490,528",448535
    庐江县,"    216,539","    1,032,408","    550,024","    482,384"
    无为县,262904,"    1,218,798","    630,480","    588,31 8"
    巢县,"    159,627","    708,925","    368,401","    340,524"
    含山县,"    80,150","    370,203","    191,119","    1 79,084"
    和县,"    128,720","    570,830",295747,"    275,083"
  徽州地区,"    400,343","    1,741,107",897703,"    843,404"
    屯溪市,"    24,592","    99,794","    52,286","    47,508"
    绩溪县,"    41,542","    176,419","    91,315","    85,104"
    旌德县,"    33,396","    144,551","    76,873","    67,678"
    歙县,"    135,163","    576,215","    291,71 4","    284,501"
    休宁县,"    56,213","    253,405","    130,31 4","    123,091"
    黟县,"    21,278","    88,859","    45,581","    43,278"
    祁门县,"    36,255","    168,352","    87,112","    81,240"
    太平县,"    29,485","    129,687","    68,1 57","    61,530"
    石台县,"    22,419","    103,825","    54,351","    49,474"
  安庆地区,"    1,148,958","    5,677,816","    2,920,605","    2,757,21 1"
    怀宁县,"    133,21 5","    663,377","    337,891","    325,486"
    桐城县,"    147,995","    692,888",353305,"    339,583"
    枞阳县,"    167,446","    849,951","    437,899","    412,052"
    潜山县,"    101,438","    493,743","    255,396","    238,347"
    太湖县,"    98,374","    478,560","    247,674","    230,886"
    宿松县,"    129,760","    647,853","    332,450","    31 5,403"
    望江县,"    100,226","    492,878","    251,31 7","    241,561"
    岳西县,"    70,139","    359,003",188125,"    1 70,878"
    东至县,"    94,889","    469,730","    242,498","    227,232"
    贵池县,"    105,476","    529,833","    274,050","    255,783"
福建省,"    5,169,728","    25,872,91 7","    13,308,562","    12,564,355"
  福州市,"    388,703","    1,660,688","    857,073","    803,61 5"
    福州市区,"    277,514","    1,129,251","    578,431","    550,820"
    闽侯县,"    111,189","    531,437","    278,642","    252,795"
  厦门市,"    198,835","    965,985","    486,388","    479,597"
    厦门市区,"    11 3,010","    510,656","    260,493","    250,163"
    同安县,"    85,825","    455,329","    225,895","    229,434"
  建阳地区,"    519,304","    2,585,41 5","    1,359,945","    1,225,470"
    南平市,"    80,733","    405,1 75","    21 3,334","    191,841"
    顺昌县,"    42,370","    214,127","    111,347","    102,780"
    建阳县,"    60,498",297179,"    1 57,404","    139,775"
    建瓯县,"    87,161","    437,534","    227,703","    209,831"
    浦城县,"    77,652","    364,038","    191,494","    172,544"
,,,,
,,,,
,,,,
,,,,
,,    人口数,,
    县市名称,    户数,,,
,,  合计,    男,    女
    (续),,,,
    邵武县,"    51,990","    258,352","    135,119","    123,233"
    崇安县,"    36,464","    180,681","    96,939","    83,742"
    光泽县,"    26,489","    135,956","    71,853","    64,103"
    松溪县,"    25,986","    128,376","    66,850","    61,526"
    政和县,"    29,961","    163,997","    87,902","    76,095"
  宁德地区,"    703,008","    3,274,945","    1,766,784","    1,508,161"
    宁德县,"    67,477","    31 7,826","    172,463","    145,363"
    连江县,"    106,833","    521,311","    268,717","    252,594"
    罗源县,"    43,795","    208,026","    110,042","    97,984"
    福鼎县,"    99,363","    431,505","    236,766","    194,739"
    霞浦县,"    89,241","    406,606","    223,016","    183,590"
    福安县,"    107,881","    477,642","    262,113","    215,529"
    古田县,"    71,168","    349,724","    186,885","    162,839"
    屏南县,"    28,333","    144,326","    78,114","    66,212"
    寿宁县,"    39,747","    195,197","    105,009","    90,188"
    周宁县,"    30,393","    145,192","    79,961","    65,231"
    柘荣县,"    18,777","    77,590","    43,698","    33,892"
  莆田地区,"    890,771","    4,521,392","    2,283,750","    2,237,642"
    闽清县,"    52,671","    249,543","    130,128","    119,415"
    永泰县,"    59,445","    286,071","    150,213","    135,858"
    长乐县,"    125,021","    553,036","    290,767","    262,269"
    福清县,"    183,167","    904,260","    462,418","    441,842"
    平潭县,"    55,686","    274,561","    141,118","    133,443"
    莆田县,"    264,228","    1,485,131","    720,204","    764,927"
    仙游县,"    150,553","    768,790","    388,902","    379,888"
  晋江地区,"    929,423","    4,816,551","    2,423,544","    2,393,007"
    泉州市,"    84,120","    410,229","    206,135","    204,094"
    惠安县,"    182,338","    936,228","    459,977","    476,251"
    晋江县,"    198,098","    989,908",500062,"    489,846"
    南安县,"    199,830","    1,067,665","    534,955","    532,710"
    安溪县,"    134,378","    750,912","    380,911","    370,001"
    永春县,"    85,243","    425,577","    219,156","    206,421"
    德化县,"    45,416",236032,"    122,348","    113,684"
  龙溪地区,"    696,030","    3,623,564","    1,834,239","    1,789,325"
    漳州市,"    64,244","    295,385","    152,145","    143,240"
    龙海县,"    145,439","    711,635","    359,113","    352,522"
    云霄县,"    61,697",332858,"    168,845","    164,013"
    漳浦县,"    117,646","    634,306","    319,055","    315,251"
    诏安县,"    89,206","    460,800","    230,929","    229,871"
    长泰县,"    28,377","    153,354","    77,007","    76,347"
    东山县,"    29,715","    159,610","    79,083","    80,527"
    南靖县,"    53,292","    288,385","    147,042","    141,343"
    平和县,"    81,109","    447,138","    229,573","    217,565"
    华安县,"    25,305","    140,093","    71,447","    68,646"
,,,,
,,,,
,,,,
,,,,
,,    人口数,,
    县市名称,    户数,,,
,,    合计,    男,    女
    (续),,,,
  龙岩地区,"    423,433","    2,257,062","    1,157,013","    1,100,049"
    龙岩市,"    74,71 5","    356,245","    187,301","    168,944"
    长汀县,"    65,773","    376,212","    190,882","    185,330"
    永定县,"    68,808","    376,716","    193,568","    183,148"
    上杭县,"    70,392","    376,482","    188,667","    187,815"
    武平县,"    52,187","    288,968","    146,291","    142,677"
    漳平县,"    41,612","    223,970","    117,372","    106,598"
    连城县,"    49,946","    258,469","    1 32,932","    125,537"
  三明地区,"    420,221","    2,167,31 5","    1,139,826","    1,027,489"
    三明市,"    44,765","    204,307","    111,068","    93,239"
    明溪县,"    18,423","    1 00,021","    52,169","    47,852"
    永安县,"    52,852","    265,063","    143,431","    121,632"
    清流县,"    23,266","    126,342","    65,617","    60,725"
    宁化县,"    53,214","    289,801","    148,533","    141,268"
    大田县,"    51,654","    271,891","    1 42,358","    129,533"
    尤溪县,"    65,289","    322,450","    171,705","    150,745"
    沙县,"    41,916","    21 4,249","    111,677","    102,572"
    将乐县,"    24,603","    136,61 7","    70,811","    65,806"
    泰宁县,"    20,913","    114,227","    59,739","    54,488"
    建宁县,"    23,326","    122,347","    62,718","    59,629"
江西省,"    6,533,049","    33,185,471","    17,114,253","    16,071,218"
 南昌市,"    513,237","    2,484,293","    1,288,1 00","    1,196,193"
    南昌地区,"    239,528","    1,061,497","    552,837","    508,660"
    南昌县,"    174,048","    903,506","    462,239","    441,267"
    新建县,"    99,661","    519,290","    273,024","    246,266"
  景德镇市,"    121,046","    506,955","    268,346","    238,609"
    景德镇市区,"    121,046","    506,955","    268,346","    238,609"
  萍乡市,"    232,886","    1,224,749","    634,528","    590,221"
    萍乡市区,"    232,886","    1,224,749","    634,528","    590,221"
  九江市,"    87,611","    364,687","    188,600","    176,087"
    九江市区,"    87,611","    364,687","    188,600","    176,087"
  赣州地区,"    1,182,602","    6,455,1 58","    3,280,952","    3,174,206"
    赣州市,"    69,002","    328,928","    171,906","    157,022"
    赣县,"    76,560","    428,133","    217,485","    210,648"
    南康县,"    117,326","    629,644","    311,244","    318,400"
    信丰县,"    91,712","    510,833","    256,329","    254,504"
    大余县,"    41,750","    229,531","    118,763","    110,768"
    上犹县,"    43,418","    235,576","    120,540","    115,036"
    崇义县,"    29,839","    165,820","    87,253","    78,567"
    安远县,"    43,783","    254,704","    128,027","    126,677"
    龙南县,"    41,696",235565,"    117,126","    118,439"
    定南县,27031,"    1 52,838","    76,639","    76,199"
,,,,
,,,,
,,,,
,,,,
,,    人口数,,
    县市名称,    户数,,,
,,  合计,    男,    女
    (续),,,,
    全南县,"    28,774","    156,190","    78,992","    77,198"
    宁都县,109481,"    565,754","    289,810","    275,944"
    于都县,"    115,450","    651,655","    331,018","    320,637"
    兴国县,"    97,739","    533,1 79","    274,495","    258,684"
    瑞金县,"    80,275","    448,648","    229,480","    219,168"
    会昌县,56905,319552,"    162,818","    156,734"
    寻乌县,"    38,800","    220,495","    111,281","    109,214"
    石城县,"    40,382","    220,570","    112,371","    108,199"
    广昌县,"    32,679","    167,543","    85,375","    82,168"
  宜春地区,"    1,054,224","    5,168,153","    2,677,558","    2,490,595"
    宜春市,"    31,690","    157,252","    81,874","    75,378"
    丰城县,"    185,592","    987,895","    504,752","    483,143"
    高安县,"    129,869","    624,561","    325,363","    299,198"
    清江县,"    89,030","    442,058","    226,230","    215,828"
    新余县,"    117,663","    569,394","    296,997",    272，397
    宜春县,"    112,826","    578,270","    300,1 51","    278,119"
    奉新县,"    50,936","    231,394","    120,050","    111,344"
    万载县,"    78,1 77","    389,415","    200,982","    188,433"
    上高县,"    60,663","    272,260","    141,575","    130,685"
    宜丰县,"    54,384","    238,926","    125,379","    113,547"
    分宜县,"    53,441","    259,049","    1 35,333","    123,716"
    安义县,"    37,431","    185,054","    95,808","    89,246"
    靖安县,"    25,595","    11 7,327","    61,531","    55,796"
    铜鼓县,"    26,927","    115,298","    61,533","    53,765"
  上饶地区,"    1,299,772","    6,593,358","    3,436,932","    3,156,426"
    上饶市,"    31,733","    1 36,924","    70,169","    66,755"
    鹰潭市,"    21,873","    102,477","    54,109","    48,368"
    上饶县,"    127,713","    671,971","    351,087","    320,884"
    广丰县,"    116,788","    586,138","    306,114","    280,024"
    玉山县,"    94,079","    454,404","    239,276","    215,128"
    铅山县,"    67,655","    338,952","    178,137","    160,815"
    横峰县,"    31,062","    155,436","    81,266","    74,170"
    弋阳县,"    58,711","    287,857","    149,930","    137,927"
    贵溪县,"    86,476","    440,229","    228,926","    211,303"
    余江县,"    59,129","    278,304","    143,796","    134,508"
    余干县,"    121,708","    641,719","    329,152","    312,567"
    波阳县,"    192,440","    1,062,395","    555,330","    507,065"
    万年县,"    57,529","    279,490","    145,722","    133,768"
    乐平县,"    120,623","    616,281","    321,079","    295,202"
    德兴县,"    55,406","    256,268","    135,749","    120,519"
    婺源县,"    56,847","    284,513","    147,090","    137,423"
  吉安地区,"    738,224","    3,884,833","    1,982,969","    1,901,864"
    吉安市,"    39,234","    174,207","    90,101","    84,106"
    吉安县,"    97,890","    526,399","    265,658","    260,741"
    吉水县,"    76,409","    406,272","    206,802","    199,470"
    峡江县,"    26,658","    134,546","    69,122","    65,424"
,,,,
,,,,
,,,,
,,,,
,,    人口数,,
    县市名称,    户数,,,
,,  合计,    男,    女
    (续),,,,
    新干县,"    48,753","    246,301","    125,350","    120,951"
    永丰县,"    58,933","    312,31 7","    160,444","    151,873"
    泰和县,"    74,822","    413,213","    209,239","    203,974"
    遂川县,"    78,770","    419,387","    217,212","    202,1 75"
    万安县,"    40,458","    223,629","    113,311","    110,318"
    安福县,"    60,640","    321,999","    165,654","    156,345"
    永新县,"    74,523","    394,645","    200,907","    193,738"
    莲花县,"    39,057","    195,615","    99,359","    96,256"
    宁冈县,"    12,690","    68,655","    34,812","    33,843"
