表5—6 全国市6岁及6岁以上分年龄、性别和学业完成状况的各种文化程度人口数(第二口径),,,,,,,,,,,,,,,,,,,,,,,,
  36,    4 450,    3 226,    1 224,    826,    615,    211,    2 344,    1 767,    577,,,  36,    1 074,    718,    356,    146,    88,    58,    44,    31,    13,    16,    7,    9
  37,    2 871,    2 128,    743,    483,    362,    121,    1 548,    1 190,    358,,,  37,    719,    497,    222,    77,    50,    27,    34,    23,    11,    10,    6,    4
  38,    2 149,    1 582,    567,    371,    280,    91,    1 164,    882,    282,,,  38,    527,    368,    159,    40,    26,    14,    36,    23,    13,    11,    3,    8
  39,    1 825,    1 357,    468,    293,    216,    77,    965,    755,    210,,,  39,    497,    343,    154,    37,    22,    15,    23,        16,    7,    10,    5,    5
40-44岁,    4 800,    3 683,    1 117,    920,    711,    209,    2 315,    1 875,    440,,,40-44岁,    1 136,    854,    282,    166,    104,    62,    208,    108,    100,    55,    31,    24
  40,    1 745,    1 339,    406,    285,    220,    65,    881,    698,    183,,,  40,    506,    371,    135,    42,    27,    15,    22,    18,    4,    9,    5,    4
  41,    1 076,    848,    228,    209,    170,    39,    581,    471,    110,,,  41,    229,    175,    54,    29,    19,    10,    14,    9,    5,    14,    4,    10
  42,    868,    647,    221,    168,    135,    33,    387,    323,    64,,,  42,    157,    108,    49,    44,    28,    16,    100,    45,    55,    12,    8,    4
  43,    664,    492,    172,    141,    99,    42,    288,    236,    52,,,  43,    133,    105,    28,    33,    16,    17,    59,    29,      30,    10,    7,    3
  44,    447,    357,    90,    117,    87,    30,    178,    147,    31,,,  44,    111,    95,    16,    18,    14,    4,    13,    7,    6,    10,    7,    3
45—49岁,    138,    107,    31,    37,    30,    7,    62,    58,    4,,,45—49岁,    9,    5,    4,    4,    2,    2,    10,    6,    4,    16,    6,    10
  45,    42,    32,    10,    12,    10,    2,    18,    17,    1,,,  45,    5,    2,    3,    1,    1,    -,    3,    2,    1,    3,    -,    3
  46,    30,    29,    1,    8,    7,    1,    19,    19,    -,,,  46,    2,    2,-,    -,-,    -,-,    -,-,    1,    1,    -
  47,    22,    16,    6,        5,    3,    2,    12,        11,    1,,,  47,    1,-,        1,    1,-,    1,      1,    1,-,    2,    1,    1
  48,    21,    12,    9,    6,    5,    1,    4,    3,    1,,,  48,    1,    1,-,    2,    1,    1,    4,    1,    3,    4,    1,    3
  49,    23,    18,    5,    6,    5,    1,    9,    8,    1,,,  49,-,-,-,-,-,    -,    2,    2,-,    6,    3,    3
50—54岁,    53,    37,    16,    7,    5,    2,    10,    8,    2,,,50—54岁,    2,    2,-,    5,    3,    2,    7,    4,    3,    22,    15,    7
  50,    10,    6,    4,    3,    2,    1,    2,    1,    1,,,  50,-,-,-,-,-,-,    1,-,    1,    4,    3,    1
  51,    9,    6,    3,    3,    2,    1,    3,    2,    1,,,  51,-,-,-,-,-,-,-,-,-,    3,    2,    1
  52,    11,    9,    2,-,-,-,    2,    2,-,,,  52,    1,    1,-,-,-,-,    4,    3,    1,    4,    3,    1
  53,    14,    8,    6,    1,    1,-,-,-,-,,,  53,    1,    1,-,    5,    3,    2,    1,    -,    1,    6,    3,    3
  54,    9,    8,    1,-,-,-,    3,    3,-,,,  54,-,-,-,-,    -,-,    1,    1,    -,    5,    4,    1
55—59岁,    45,    30,    15,    5,    4,    1,    3,    2,    1,,,55—59岁,        3,    2,1,    1,    1,-,    7,    5,    2,    26,    16,    10
  55,    10,    8,    2,    2,    2,-,-,-,-,,,  55,-,-,-,-,    -,-,    2,    2,-,    6,    4,    2
  56,    10,    7,    3,    1,    1,-,-,-,-,,,  56,    1,    1,-,    1,    1,-,    3,    2,    1,    4,    2,    2
  57,    15,    11,    4,-,-,-,    2,    2,-,,,  57,    2,    1,    1,-,-,-,    1,    1,-,    10,    7,    3
  58,    5,    2,    3,    2,    1,    1,-,-,-,,,  58,-,-,-,-,-,-,    -,-,-,    3,    1,    2
  59,    5,    2,    3,-,-,-,    1,-,    1,,,  59,-,-,-,-,-,-,    1,-,    1,    3,    2,    1
60—64岁,    25,    22,    3,-,-,-,    1,    1,-,,,60-64岁,    1,-,    1,-,-,-,    2,    2,-,    21,    19,    2
  60,    7,    7,-,-,-,-,    1,    1,-,,,  60,-,-,-,-,-,-,-,-,-,    6,    6,    -
  61,    5,    4,    1,-,-,-,-,-,-,,,  61,-,-,-,-,-,-,-,-,-,    5,    4,    1
  62,    5,    3,    2,-,-,-,-,-,-,,,  62,    1,-,    1,-,-,-,    1,    1,-,    3,    2,    1
  63,    2,    2,-,-,-,-,-,-,-,,,  63,-,-,-,-,-,-,    1,    1,-,    1,    1,     -
  64,    6,    6,-,-,-,-,-,-,-,,,  64,-,-,-,-,-,-,    -,-,-,    6,    6,     -
65岁及以上,    75,    56,    19,    3,      2,    1,    2,    2,-,,,65岁及以上,    5,    4,    1,    6,    4,    2,    1 5,    11,    4,    44,    33,    11
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
表5—6全国市6岁及6岁以上分年龄、性别和学业完成状况的各种文化程度人口数(第二口径)(续04),,,,,,,,,,,,        单位：人,,,,,,,,,,,,
    单位：人,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,    学业完成状况,    中专,,,    高中,,,    初中,,,    小学,,
    学业完成状况,    合计,,,    大学本科,,,    大学专科,,,,,    和年龄别,  小计,    男,    女,  小计,    男,    女,    小计,    男,    女,    小计,    男,    女
    和年龄别,    合计,    男,    女,    小计,    男,    女,    小计,    男,    女,,,毕业,  6 796 836,  3 533 518,  3 263 318,    24 373 348,    13 024 257,  11 349 091,    51 377 054,    28 566 548,    22 810 506,    26 401 141,    13 804 147,    12 596 994
毕业,    117 873 912,    64 942 089,    52 931 823,    3 759 255,    2 671 740,    1 087 515,    5 166 278,    3 341 879,    1 824 399,,,6—9岁,-,-,-,-,-,-,-,-,-,    4 855,    2 523,    2 332
6—9岁,    4 855,    2 523,    2 332,-,-,-,-,-,-,,,  6,-,-,-,-,-,-,-,-,-,    389,    208,    181
  6,    389,    208,    181,-,-,-,-,-,-,,,  7,-,-,-,-,-,-,-,-,-,    1 040,    528,    512
  7,    1 040,    528,    512,-,-,-,-,-,-,,,  8,-,-,-,-,-,-,-,-,-,    1 567,    810,    757
  8,    1 567,    810,    757,-,-,-,-,-,-,,,  9,-,-,-,-,-,-,-,-,-,    1 859,    977,    882
  9,    1 859,    977,    882,-,-,-,-,-,-,,,10-14岁,    75,    37,    38,    414,    225,    189,    105 799,    51 141,    54 658,    435 139,    203 367,    231 772
10-14岁,    541 427,    254 770,    286 657,-,-,-,-,-,-,,,  10,-,-,-,-,-,-,      -,     -,      -,    7 595,    3 869,    3 726
  10,    7 595,    3 869,    3 726,-,-,-,-,-,-,,,  11,-,-,-,-,-,-,    518,    265,    253,    35 999,    17 523,    18 476
  11,    36 517,    17 788,    18 729,-,-,-,-,-,-,,,  12,-,-,-,-,-,-,    2 645,    1 280,    1 365,    117 306,    57 588,    59 718
  12,    119 951,    58 868,    61 083,-,-,-,-,-,-,,,  13,    19,    9,    10,    81,    43,    38,    15 326,    7 415,    7 911,    122 798,      57 950,    64 848
  13,    138 224,    65 417,    72 807,-,-,-,-,-,-,,,  14,    56,    28,    28,    333,    182,    151,    87 310,    42 181,    45 129,    151 441,    66 437,    85 004
  14,    239 140,    108 828,    130 312,-,-,-,-,-,-,,,15—19岁,    189 712,    70 140,    119 572,    1 239 588,    648 708,    590 880,    5 699 016,    2 957 374,    2 741 642,    1 963 379,    908 523,    1 054 856
15—19岁,    9 102 427,    4 589 396,    4 513 031,    712,    393,    319,    10 020,    4 258,    5 762,,,  15,    348,    158,    190,    3 309,    1 835,    1 474,    293 911,    146 335,    147 576,    237 173,    103 889,    133 284
  15,    534 741,    252 217,    282 524,     -,    -,    -,     -,     -,    -,,,  16,    2 522,    1 034,    1 488,    27 370,    14 777,    12 593,    672 462,    342 137,    330 325,    327 862,    148 873,    178 989
  16,    1 030 308,    506 861,    523 447,    14,    8,    6,    78,    32,    46,,,  17,    13 349,    4 952,    8 397,    141 640,    76 267,    65 373,    1 230 294,    628 713,    601 581,    409 799,    190 225,    219 574
  17,    1 795 591,    900 384,    895 207,    57,    38,    19,    452,    189,    263,,,  18,    52 371,    18 648,    33 723,    390 200,    204 621,    185 579,    1 595 970,    831 839,    764 131,    457 566,    214 561,    243 005
  18,    2 497 963,    1 270 464,    1 227499,    134,    65,    69,    1 722,    730,    992,,,  19,    121 122,    45 348,    75 774,    677 069,    351 208,    325 861,    1 906 379,    1 008 350,    898 029,    530 979,    250 975,    280 004
  19,    3 243 824,    1 659 470,    1 584 354,    507,    282,       225,    7 768,    3 307,    4 461,,,20—24岁,  1 016 254,    486 184,    530 070,    4 312 431,    2 223 971,  2 088 460,    10 029 090,    5 296 804,    4 732 286,    2 641 239,    1 273 332,    1 367 907
20—24岁,    18 972 448,    9 836 318,    9 136 130,    403 238,    261 370,    141 868,    570 196,    294 657,    275 539,,,  20,    176 917,    71 953,    104 964,    854 424,    443 539,    410 885,    2 007 814,    1 065 318,    942 496,    565 615,    269 379,    296 236
  20,    3 637 053,    1 864 558,    1 772 495,    2 440,    1 366,    1 074,    29 843,    13 003,    16 840,,,  21,    217 702,    96 021,    121 681,    986 601,    509 082,    477 519,    2 169 953,    1 143 164,    1 026 789,    600 430,    290 599,    309 831
  21,    4 082 227,    2 091 599,    1 990 628,    16 743,    9 888,    6 855,    90 798,    42 845,    47 953,,,  22,    202 095,    96 712,    105 383,    857 982,    443 872,    414 110,    1 964 236,    1 040 788,    923 448,    525 466,    256 833,    268 633
  22,    3 752 348,    1 947 727,    1 804 621,    68 160,    41 847,    26 313,    134 409,    67 675,    66 734,,,  23,    188 598,    97 840,    90 758,    713 204,    367 368,    345 836,    1 779 828,    939 645,    840 183,    465 285,    224 827,    240 458
  23,    3 409 414,    1 784 569,    1 624 845,    125 884,    81 349,    44 535,    136 615,    73 540,    63 075,,,  24,    230 942,    123 658,    107 284,    900 220,    460 110,    440 110,    2 107 259,    1 107 889,    999 370,    484 443,    231 694,    252 749
  24,    4 091 406,    2 147 865,    1 943 541,    190 011,    126 920,    63 091,    178 531,    97 594,    80 937,,,25—29岁,  1 122 335,    590 759,    531 576,    7 147 862,    3 555 689,    3 592 173,    8 934 389,    4 819 853,    4 114 536,    1 752 815,    797 185,    955 630
25—29岁,    20 997 502,    11 057 102,    9 940 400,    863 384,    603 117,    260 267,    1 176 717,    690 499,    486 218,,,  25,    256 529,    139 148,    117 381,    1 134 617,    575 345,    559 272,    2 153 504,    1 139 945,    1 013 559,    434 689,    205 555,    229 134
  25,    4 401 375,    2 324 329,    2 077 046,    210 642,    145 432,    65 210,    211 394,    118 904,    92 490,,,  26,    294 360,    155 222,    139 138,    1 605 444,    789 221,    816 223,    2 312 106,    1 235 626,    1 076 480,    413 913,    192 285,    221 628
  26,    5 153 863,    2 702 225,    2 451 638,    230 796,    160 145,    70 651,    297 244,    169 726,    127 518,,,  27,    296 862,    157 277,    139 585,    1 939 306,    958 012,    981 294,    2 306 107,    1 253 084,    1 053 023,    426 747,    191 626,    235 121
  27,    5 526 096,    2 915 960,    2 610 136,    221 607,    157 336,    64 271,    335 467,    198 625,    136 842,,,  28,    153 315,    79 204,    74 111,    1 230 720,    616 638,    614 082,    1 155 055,    639 508,    515 547,    259 687,    112 571,    147 116
  28,    3 097 913,    1 640 227,    1 457 686,    114 353,    80 731,    33 622,    184 783,    111 575,    73 208,,,  29,    121 269,    59 908,    61 361,    1 237 775,    616 473,    621 302,    1 007 617,    551 690,    455 927,    217 779,    95 148,    122 631
  29,    2 818 255,    1 474 361,    1 343 894,    85 986,    59 473,    26 513,    147 829,    91 669,    56 160,,,30—34岁,    739 912,    369 639,    370 273,    6 389 993,    3 319 707,    3 070 286,    7 385 984,    4 078 292,    3 307 692,    2 126 169,    958 784,    1 167 385
30—34岁,    17 815 702,    9 514 036,    8 301 666,    346 271,    242 074,    104 197,    827 373,    545 540,    281 833,,,  30,    130 128,    66 329,    63 799,    1 464 988,    749 415,    715 573,    1 274 953,    701 932,    573 021,    312 724,    141 302,    171 422
  30,    3 407 749,    1 809 380,    1 598 369,    77 256,    53 818,    23 438,    147 700,    96 584,    51 116,,,  31,    117 940,    60 061,    57 879,    1 284 565,    665 918,    618 647,    1 261 064,    698 815,    562 249,    344 113,    157 830,    186 283
  31,    3 191 334,    1 706 742,    1 484 592,    54 905,    38 104,    16 801,    128 747,    86 014,    42 733,,,  32,    157 494,    79 867,    77 627,    1 496 486,      772 452,    724 034,    1 645 015,    917 338,    727 677,    473 155,    214 786,    258 369
  32,    4 022 205,    2 155 183,    1 867 022,    70 797,    50 213,    20 584,    179 258,    120 527,    58 731,,,  33,    161 822,    80 340,    81 482,    1 202 643,    626 651,    575 992,    1 588 466,    876 346,    712 120,    480 507,    214 100,    266 407
  33,    3 691 616,    1 970 995,    1 720 621,    74 007,    52 037,    21 970,    184 171,    121 521,    62 650,,,  34,    172 528,    83 042,    89 486,    941 311,    505 271,    436 040,    1 616 486,    883 861,    732 625,    515 670,    230 766,    284 904
  34,    3 502 798,    1 871 736,    1 631 062,    69 306,    47 902,    21 404,    187 497,    120 894,    66 603,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
表5—6全国市6岁及6岁以上分年龄、性别和学业完成状况的各种文化程度人口数(第二口径)(续05),,,,,,,,,,,,表5—6全国市6岁及6岁以上分年龄、性别和学业完成状况的各种文化程度人口数(第二口径)(续15),,,,,,,,,,,,
    单位：人,,,,,,,,,,,,    单位：人,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
    学业完成状况,    合计,,,    大学本科,,,    大学专科,,,,,    学业完成状况,    中专,,,    高中,,,    初中,,,    小学,,
    和年龄别,    合计,    男,    女,    小计,    男,    女,    小计,    男,    女,,,    和年龄别,  小计,    男,    女,  小计,    男,    女,    小计,    男,    女,    小计,    男,    女
35—39岁,    15 477 185,    8 353 676,    7 123 509,    237 281,    159 511,    77 770,    865 981,    562 228,    303 753,,,35—39岁,    837 179,    391 780,    445 399,    1 959 755,    1 127 408,    832 347,    8 075 851,    4 434 276,    3 641 575,    3 501 138,    1 678 473,    1 822 665
  35,    3 665 136,    1 967 189,    1 697 947,    63 675,    43 233,    20 442,    201 291,    128 885,    72 406,,,  35,    198 009,    92 220,    105 789,    729 281,    406 341,    322 940,    1 838 653,    1 004 832,    833 821,    634 227,    291 678,    342 549
  36,    3 402 077,    1 824 524,    1 577 553,    53 316,    35 472,    17 844,    191 833,    121 846,    69 987,,,  36,    189 326,    87 441,    101 885,    494 152,    282 308,    211 844,    1 791 132,    975 154,    815 978,    682 318,    322 303,    360 015
  37,    3 017 672,    1 627 088,    1 390 584,    43 180,    28 794,    14 386,    162 304,    105 210,    57 094,,,  37,    163 453,    76 238,    87 215,    317 312,    186 167,    131 145,    1 596 364,    873 937,    722 427,    735 059,    356 742,    378 317
  38,    2 862 996,    1 554 917,    1 308 079,    39 703,    26 656,    13 047,    158 895,    104 671,    54 224,,,  38,    155 229,    72 685,    82 544,    232 766,    139 696,    93 070,    1 523 692,    843 028,    680 664,    752 711,    368 181,    384 530
  39,    2 529 304,    1 379 958,    1 149 346,    37 407,    25 356,    12 051,    151 658,    101 616,    50 042,,,  39,    131 162,    63 196,    67 966,    186 244,    112 896,    73 348,      1 326 010,    737 325,    588 685,    696 823,    339 569,    357 254
40-44岁,    10 422 733,    5 758 530,    4 664 203,    279 372,    193 663,    85 709,    598 806,    411 899,    186 907,,,40-44岁,    977 147,    526 715,    450 432,    972 212,    562 574,    409 638,    4 047 997,    2 264 356,    1 783 641,    3 547 199,    1 799 323,    1 747 876
  40,    2 602 985,    1 436 149,    1 166 836,    42 394,    29 948,    12 446,    163 128,    111 462,    51 666,,,  40,    165 615,    85 654,    79 961,    207 668,    124 204,    83 464,    1 235 269,    693 117,    542 152,    788 911,    391 764,    397 147
  41,    2 114 996,    1 159 895,    955 101,    36 139,    26 282,    9 857,    127 971,    88 075,    39 896,,,  41,    222 921,    119 635,    103 286,    202 176,    115 615,    86 561,    807 898,    451 084,    356 814,    717 891,    359 204,    358 687
  42,    1 997 565,        1 102 058,    895 507,    38 614,    28 382,    10 232,    116 614,    80 897,    35 717,,,  42,    236 674,    130 967,    105 707,    202 510,    115 429,    87 081,    681 476,    377 696,    303 780,    721 677,    368 687,    352 990
  43,    1 942 497,    1 080 009,    862 488,    64 565,    43 741,    20 824,    103 597,    71 891,    31 706,,,  43,    201 548,    111 278,    90 270,    191 722,    110 347,    81 375,    675 191,    377 575,    297 616,    705 874,    365 177,    340 697
  44,    1 764 690,    980 419,    784 271,    97 660,    65 310,    32 350,    87 496,    59 574,    27 922,,,  44,    150 389,    79 181,    71 208,    168 136,    96 979,    71 157,    648 163,    364 884,    283 279,    612 846,    314 491,    298 355
45-49岁,    7 621 930,    4 257 414,    3 364 516,    481 598,    333 580,    148 018,    358 630,    250 538,    108 092,,,45—49岁,    766 998,    392 632,    374 366,    821 490,    487 865,    333 625,    2 558 743,    1 450 194,    1 108 549,    2 634 471,    1 342 605,    1 291 866
  45,    1 623 070,    900 272,    722 798,    93 536,    64 298,    29 238,    76 245,    52 359,    23 886,,,  45,    139 295,    68 958,    70 337,    165 668,    94 8Q5,    70 863,    599 183,    338 409,    260 774,    549 143,    281 443,    267 700
  46,    1 507 036,    838 146,    668 890,    86 147,    59 741,    26 406,    70 435,    49 189,    21 246,,,  46,    146 365,    72 204,    74 161,    169 900,    99 201,    70 699,    532 593,    301 097,    231 496,    501 596,    256 714,    244 882
  47,    1 488 202,    825 616,    662 586,    88 285,    60 972,    27 313,    70 202,    49 060,    21 142,,,  47,    161 869,    82 369,    79 500,    173 247,    102 557,    70 690,    497 368,    279 367,    218 001,    497 231,    251 291,    245 940
  48,    1 506 855,    841 647,    665 208,    99 719,    68 446,    31 273,    70 693,    49 505,    21 188,,,  48,    163 646,    85 432,    78 214,    164 349,    99 525,    64 824,    476 932,    269 748,    207 184,    531 516,    268 991,    262 525
  49,    1 496 767,    851 733,    645 034,    113 911,    80 123,    33 788,    71 055,    50 425,    20 630,,,  49,    155 823,    83 669,    72 154,    148 326,    91 777,    56 549,    452 667,    261 573,    191 094,    554 985,    284 166,    270 819
50—54岁,    6 569 660,    3 899 405,    2 670 255,    565 657,    421 682,    143 975,    334 967,    245 217,    89 750,,,50—54岁,    673 658,  400 644,    273 014,    556 902,    370 151,    186 751,    1 744 015,    1 069 001,    675 014,    2 694 461,    1 392 710,    1 301 751
  50,    1 431 843,    818 387,    613 456,    123 344,    88 563,    34 781,    71 409,    50 506,    20 903,,,  50,    147 325,    80 727,    66 598,    131 028,    82 518,    48 510,    406 695,        235 496,    171 199,    552 042,    280 577,    271 465
  51,    1 349 909,    778 367,    571 542,    123 167,    91 499,    31 668,    69 545,    50 038,    19 507,,,  51,    141 297,    81 416,    59 881,    114 986,    74 128,    40 858,    358 731,    210 734,    147 997,    542 183,    270 552,    271 631
  52,    1 335 330,    793 476,    541 854,    120 804,    91 492,    29 312,    68 494,    50 575,    17 919,,,  52,    140 863,    85 750,    55 113,    110 356,    73 770,    36 586,    343 588,    210 724,    132 864,    551 225,    281 165,    270 060
  53,    1 258 769,    768 927,    489 842,    106 802,    80 836,    25 966,    64 290,    47 986,    16 304,,,  53,    129 563,    80 565,    48 998,    102 739,    70 839,    31 900,    323 680,    207 593,    116 087,    531 695,    281 108,    250 587
  54,    1 193 809,    740 248,    453 561,    91 540,    69 292,    22 248,    61 229,    46 112,    15 117,,,  54,    114 610,    72 186,    42 424,    97 793,    68 896,    28 897,    311 321,    204 454,    106 867,    517 316,    279 308,    238 008
55—59岁,    4 584 286,    3 105 239,    1 479 047,    282 643,    214 791,    67 852,    225 455,    175 241,    50 214,,,55—59岁,    311 112,    204 673,    106 439,    419 368,    311 814,    107 554,    1 276 488,    933 262,    343 226,    2 069 220,    1 265 458,    803 762
  55,    1 089 994,    694 461,    395 533,    74 720,    56 324,    18 396,    56 369,    42 764,    13 605,,,  55,    93 749,    59 688,    34 061,    92 009,    66 614,    25 395,    292 219,    199 802,    92 417,    480 928,    269 269,    211 659
  56,    1 010 555,    670 830,    339 725,    63 062,    47 789,    15 273,    50 611,    39 130,    11 481,,,  56,    75 610,    49 598,    26 012,    88 801,    65 638,    23 163,    279 167,    199 428,    79 739,    453 304,    269 247,    184 057
  57,    930 840,    634 709,    296 131,    54 790,    41 306,    13 484,    44 858,    34 889,    9 969,,,  57,    59 711,    39 752,    19 959,    85 858,    64 059,    21 799,    261 741,    192 812,    68 929,    423 882,    261 891,    161 991
  58,    802 709,    565 234,    237 475,    47 558,    36 513,    11 045,    39 072,    30 916,    8 156,,,  58,    45 046,    30 400,    14 646,    78 151,    59 034,    19 117,    227 837,    173 133,    54 704,    365 045,    235 238,    129 807
  59,    750 188,    540 005,    210 183,    42 513,    32 859,    9 654,    34 545,    27 542,    7 003,,,  59,    36 996,    25 235,    11761,    74 549,    56 469,    18 080,    215 524,    168 087,    47 437,    346 061,    229 813,    116 248
60-64岁,    2 796 553,    2 044 245,    752 308,    149 907,    119 232,    30 675,    112 540,    91 142,    21 398,,,60—64岁,    98 005,    64 570,    33 435,    281 209,    213 364,    67 845,    785 808,    620 032,    165 776,    1 369 084,    935 905,    433 179
  60,    712 709,    514 054,    198 655,    39 113,    30 502,    8 611,    31 638,    25 408,    6 230,,,  60,    30 680,    20 689,    9 991,    71 902,    54 514,    17 388,    203 681,    159 026,    44 655,    335 695,    223 915,    111 780
  61,    598 529,    433 607,    164 922,    33 122,    26 082,    7 040,    25 307,    20 467,    4 840,,,  61,    22 452,    14 903,    7 549,    60 896,    46 176,    14 720,    168 461,    131 939,    36 522,    288 291,    194 040,    94 251
  62,    568 278,    415 956,    152 322,    30 127,    24 149,    5 978,    22 584,    18 279,    4 305,,,  62,    19 172,    12 560,    6 612,    57 541,    43 759,    13 782,    159 082,    125 907,    33 175,    279 772,    191 302,    88 470
  63,    477 596,    353 676,    123 920,    25 064,    20 250,    4 814,    17 858,    14 613,    3 245,,,  63,    14 072,    9 124,    4 948,    47 679,    36 112,    11 567,    132 805,    105 810,    26 995,    240 118,    167 767,    72 351
  64,    439 441,    326 952,    112 489,    22 481,    18 249,    4 232,    15 153,    12 375,    2 778,,,  64,    11 629,    7 294,    4 335,    43 191,    32 803,    10 388,    121 779,    97 350,    24 429,    225 208,    158 881,    66 327
65岁及以上,    2 967 204,    2 269 435,    697 769,  149 192,    122 327,    26 865,    85 593,    70 660,    14 933,,,65岁及以上,    64 449,    35 745,    28 704,    272 124,    202 781,    69 343,    733 874,    591 963,    141 911,    1 661 972,    1 245 959,    416 013
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
    单位：人,,,,,,,,,,,,    单位：人,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
    学业完成状况,    合计,,,    大学本科,,,    大学专科,,,,,    学业完成状况,    中专,,,    高中,,,    初中,,,    小学,,
    和年龄别,    合计,    男,    女,    小计,    男,    女,    小计,    男,    女,,,    和年龄别,  小计,    男,    女,  小计,    男,    女,    小计,    男,    女,    小计,    男,    女
肄业,    14 315 906,    7 812 542,    6 503 364,    46 925,    33 289,    13 636,    78 439,    55 826,    22 613,,,肄业,    63 233,    36 867,    26 366,    776 444,    492 044,    284 400,    4 565 628,    2 774 385,    1 791 243,    8785 237,    4 420 131,    4 365 106
6—9岁,    5 614,    2 664,    2 950,-,-,-,-,-,-,,,6—9岁,-,-,-,-,-,-,-,-,-,    5 614,    2 664,    2 950
  6,    248,    124,    124,-,-,-,-,-,-,,,  6,-,-,-,-,-,-,-,-,-,    248,    124,    124
  7,    802,    411,    391,-,-,-,-,-,-,,,  7,-,-,-,-,-,-,-,-,-,    802,    411,    391
  8,    1 775,    871,    904,-,-,-,-,-,-,,,  8,-,-,-,-,-,-,-,-,-,    1 775,    871,    904
  9,    2 789,    1 258,    1 531,-,-,-,-,-,-,,,  9,-,-,-,-,-,-,-,-,-,    2 789,    1 258,    1 531
10—14岁,    211 000,    92 333,    118 667,-,-,-,-,-,-,,,10-14岁,    12,    6,    6,    165,    86,    79,    44 538,    23 129,    21 409,    166 285,    69 112,    97 173
  10,    6 038,    2 577,    3 461,-,-,-,-,-,-,,,  10,-,-,-,-,-,-,     -,      -,     -,    6 038,    2 577,    3 461
  11,    12 574,    5 032,    7 542,-,-,-,-,-,-,,,  11,-,-,-,-,-,-,    179,    101,    78,    12 395,    4 931,    7 464
  12,    25 635,    10 049,    15 586,-,-,-,-,-,-,,,  12,-,-,-,-,-,-,    1 033,    446,    587,    24 602,    9 603,    14 999
  13,    54 385,    22 332,    32 053,-,-,-,-,-,-,,,  13,    3,    2,    1,        30,    16,    14,    7 275,    3 502,    3 773,    47 077,    18 812,    28 265
  14,    112 368,    52 343,    60 025,-,-,-,-,-,-,,,  14,    9,    4,    5,    135,    70,    65,    36 051,    19 080,    16 971,    76 173,    33 189,    42 984
15-19岁,    1 629 966,    879 422,    750 544,    286,    186,    100,    805,    413,    392,,,15—19岁,    4 450,    2 772,    1 678,    85 391,    50 527,    34 864,    893 995,    517 313,    376 682,    645 039,    308 211,    336 828
  15,    199 341,    102 576,    96 765,     -,     -,     -,     -,    -,     -,,,  15,    82,    46,    36,    1 126,    621,    505,    96 031,    54 459,    41 572,    102 102,    47 450,    54 652
  16,    291 035,    155 454,    135 581,    25,    15,    10,    20,    6,    14,,,  16,    328,    195,    133,    6 228,    3 683,    2 545,    165 974,    95 535,    70 439,    118 460,    56 020,    62 440
  17,    359 746,    195 822,    163 924,    17,    8,    9,    49,    26,    23,,,  17,    896,    555,    341,    17 140,    10 005,    7 135,    210 302,    122 404,    87 898,    131 342,    62 824,    68 518
  18,    375 551,    205 277,    170 274,    47,    28,    19,    184,    92,    92,,,  18,    1 385,    868,    517,    27 417,    16 310,    11 107,    207 723,    121 173,    86 550,    138 795,    66 806,    71 989
  19,404 293,    220 293,    184 000,    197,    135,    62,    552,    289,    263,,,  19,    1 759,    1 108,    651,    33 480,    19 908,    13 572,    213 965,    123 742,    90 223,    154 340,    75 111,    79 229
20-24岁,    1 902 203,    1 049 322,    852 881,    4 067,    3 049,    1 018,    7 926,    4 842,    3 084,,,20—24岁,    5 435,    3 333,    2 102,    134 325,    81 489,    52 836,    971 494,    566 012,    405 482,    778 956,    390 597,    388 359
  20,    406 058,    221 136,    184 922,    422,    299,    123,    1 169,    673,    496,,,  20,    1 722,    1 099,    623,    32 719,    19 708,    13 011,    208 297,    119 340,    88 957,    161 729,    80 017,    81 712
  21,    425 628,    234 177,    191 451,    903,    663,    240,    1 939,    1 137,    802,,,  21,    1 279,    785,    494,    30 918,    18 483,    12 435,    216 414,    125 046,    91 368,    174 175,    88 063,    86 112
  22,    372 596,    206 868,    165 728,    1 052,    772,    280,    1 914,    1 145,    769,,,  22,    993,    580,    413,    24 351,    14 834,    9 517,    189 470,    110 443,    79 027,    154 816,    79 094,    75 722
  23,    334 403,    185 649,    148 754,    844,    653,    191,    1 389,    877,    512,,,  23,    684,    405,    279,    20 735,    12 749,    7 986,    170 222,    100 324,    69 898,    140 529,    70 641,    69 888
  24,    363 518,    201 492,    162 026,    846,    662,    184,    1 515,    1 010,    505,,,  24,    757,    464,    293,    25 602,    15 715,    9 887,    187 091,    110 859,    76 232,    147 707,    72 782,    74 925
